x,y,Temp,pH,Na,K,Ca,Mg,Cl,SO4,HCO3,anion
-673547.0,894208.0,31.352120246091793,7.438641152308887,4350.68092276503,69.94841307237037,1540.219651175966,60.169958489954574,8766.990818877402,56.721102024474504,224.83841832506874,0.443593895606521
-672964.0,942065.0,28.103477506555,7.5589924789828515,5384.668026231371,65.27415123022668,947.1681124578654,158.92238009211133,9553.488966447012,63.5584412452024,119.56932287930591,0.4739894249625623
-672118.0,953216.0,30.525973995256443,7.5796184686451715,3034.10028752111,57.59686287264841,710.1781194343034,116.05412210681264,5692.224490927319,59.79460385426994,208.87599356689168,0.4480952252620242
-671487.0,892051.0,34.31968185424487,7.433051434429684,4771.781781878426,40.86773558347736,1154.949919746158,57.40445520973436,9493.40380636983,45.381074019448434,200.18573031325926,0.4245560911169369
-671107.0,971405.0,34.86350696363605,7.624963807908899,3624.7361395382736,70.23733314114186,471.18178751136236,76.35955801259568,5946.647784133995,153.8358617335371,188.06849617747326,0.47559495131809176
-669950.0,892890.0,35.19970283896429,7.38386685696425,4636.222635678896,83.31103815438777,1180.0696146348776,57.26771340794638,9164.764334554742,58.20672702993468,280.64865483256256,0.4378803784911666
-669512.0,970574.0,33.416122745564834,7.638648500411948,3179.0018309837874,62.9479858483057,459.07475477100877,74.19855080189019,5393.755323611918,138.59615311511058,195.40076987645028,0.4723672228574915
-667705.0,1153219.0,32.42752191978403,7.73260032543508,4659.56468165452,69.6630308427379,240.09807364800653,45.511984791319065,5992.004189124645,302.59057533100287,2838.952474205,0.431026523046773
-667486.0,889040.0,34.357655770067254,7.481365800083442,3404.9637620503213,38.83112751217003,953.3913564118462,60.106117918677725,6455.162330578426,103.06268982798036,248.88774944104833,0.4181757617975678
-667466.0,1155765.0,31.835964564489316,7.706004239441987,4775.991619078409,812.0765961440035,346.7404458652054,182.88283228426036,6760.271051532892,336.3119644232332,3025.6202312846044,0.40736100221448357
-665838.0,885824.0,34.09795128427359,7.484427848030138,3221.524081399426,39.98606301279728,854.1494087320367,55.87953488536459,5753.846441578454,100.16668187636797,164.4561810251949,0.4150399278861492
-665388.0,882077.0,34.1065217437305,7.618371204768151,2850.7220859290505,36.303237022143094,785.2679816687033,93.42724219889887,5012.321731929426,204.2165724671258,285.11473138168043,0.4371891531164274
-664951.0,965239.0,31.274978687513467,7.663886435749649,2321.1385344380583,43.679403546481126,431.54447542118,60.27433196576236,3696.561509230706,138.50919223129185,185.08867936750684,0.46546315847176284
-664643.0,1035330.0,31.708436040459,7.436847570163291,3205.080546087506,56.862010447401005,442.25035017013886,52.62083106510947,4942.610517711545,576.5006134211,610.5646034023198,0.42905195775215604
-664565.0,1150268.0,32.74230993873011,7.706928490299105,3663.2239722805866,54.39514608751473,229.97099037422444,60.93763017679314,4850.403635376839,251.39690899609275,3083.232915347674,0.40531155790659285
-663616.0,971997.0,31.688825540584737,7.644353345900867,2146.7172553217893,37.784743136825796,437.06865908413124,57.50303123098173,3377.197893229705,95.7572918010199,170.52547867025288,0.44117870504828255
-656335.0,1113868.0,31.941047086600456,8.038138409192975,4546.513957438819,42.276049305176606,219.67963123233628,43.484955568229076,5927.208577751844,444.5784523131,2227.766896328724,0.4079172496182532
-656233.0,1113959.0,32.14047327954449,8.07196472773893,4570.083338851834,42.787628753819064,98.6962862328122,43.49775826443214,5924.861401064901,450.87595368435757,2214.340132651494,0.40635502173785726
-654072.0,962115.0,25.771353090988978,7.596148731368108,1341.8147469680403,18.711144675910234,227.29006075838427,56.573370136512665,2155.446572094658,271.0499775739554,275.6841109970126,0.3884164511834118
-651711.0,1105880.0,32.540098482354544,7.679766091958535,3206.441259923783,45.47507622722158,303.7909123795713,37.88423694182819,4333.2310434956935,557.796690101372,1748.3127109031418,0.4208840320747738
-650591.0,931047.0,27.78037322072101,7.640798572981323,1923.5607700693758,21.48747503292607,297.4423107740147,97.71430144589063,2871.1368982835193,119.01558710316749,400.535444628096,0.43864905335753307
-648533.0,947773.0,28.116005710780435,7.661648371801067,3388.5051430370863,19.954108005325175,403.67000783081846,80.02260155606272,5239.520350049229,434.9609799139573,454.93223509928686,0.4682808757015376
-644071.0,945723.0,24.95788507009958,7.598945305343066,3473.2081208686045,19.36064912428194,344.3919035341753,69.0955697815719,5291.015863127389,427.53330416444624,550.0898569866018,0.4661016546470152
-626269.0,1003628.0,30.324057124329563,7.70428053491644,2344.7672580119374,37.12987415408425,433.3140146553508,43.490049787547974,2803.9971666659358,547.253261796419,708.0383673964805,0.42989860225335014
-624487.0,1053748.0,30.21474475019712,7.4290069040446545,2995.7190330495223,58.17743413113742,422.10158751240965,44.112956277914314,4368.055286335685,603.4810207577005,565.5606290353535,0.43123701260911074
-619549.0,933513.0,38.057366719699964,7.326325017021869,662.1368612012903,40.24306229143613,200.75670053053727,69.23983839352573,772.3078722385105,611.3121846161044,705.3302670366348,0.5630750675032286
-617526.0,932652.0,36.454066947833205,7.290785210892693,537.2622706721463,42.19012977430548,203.27277279108668,59.52675744912706,654.9896257386961,595.9663417152188,786.2481579352125,0.5357037819264738
-612035.0,934388.0,41.74416405720387,6.856729096249645,538.9995071713273,69.38262824012585,308.0585581946697,205.22722113153424,673.6467502704493,1665.4213552629649,714.9304578507191,0.7368959201411931
-611440.0,934213.0,41.10140256182018,6.706216107060988,525.7912236656778,60.65686224477399,264.20915237287056,172.92920391414606,619.1584674193873,1522.5709448110706,559.9979362709203,0.73199316047235
-605708.0,1076412.0,25.525569288359087,7.416537434425183,1836.9385161749424,49.4943138131049,387.51901132422256,65.7320457409772,2680.360917355717,166.59357542703864,518.8739979823786,0.511936578061837
-603719.0,959954.0,44.44009189459599,7.567528648561699,451.98517293167515,24.81263564138328,158.5572323197587,38.33151857641735,659.224940992716,700.9058391607485,431.7923415960913,0.683887601845353
-594980.0,958722.0,48.31632014521424,6.81062211212834,240.14334610466653,37.49335848110328,107.14420414374959,62.20612139958446,264.53808269345507,360.20338716529,445.66170583829046,0.6417798898067839
-594503.0,961130.0,45.277525815678814,6.638695395018163,357.79140472315555,36.53940972999732,89.68627219120079,54.031830613846545,387.33288524712043,322.9593414943823,460.57941051207195,0.602725909822406
-594216.0,960841.0,45.50860928867813,6.626227555497322,340.1796870414007,36.926214867856004,88.82125282380983,53.54078745205046,332.0550249641094,352.13798765313516,448.16037686436664,0.6097250779306203
-593493.0,959827.0,52.52673427440762,6.702420761510573,295.657515529781,30.538175957689603,82.43703467203471,49.34855555048625,191.10738299480153,452.7860257882817,400.62994861473703,0.6736225794658075
-593296.0,897902.0,33.325528179487755,8.28005027046359,781.0176261450688,187.51524764755257,73.35962677278118,19.782221536395483,1121.1834992278075,152.50076895044165,429.4985497928346,0.3442828000088364
-592976.0,963935.0,48.254558791990725,6.93185967064401,514.2862378831109,25.197581441154455,68.42664819146717,22.143686795718956,686.0549001662793,351.3590273846169,380.28625107875416,0.5145164723218598
-591550.0,962784.0,46.657388430974855,6.106498727241116,457.0422086761241,31.76877716375807,65.78456418281279,22.025589577573562,603.9281957949607,359.92226881420106,493.77575200944915,0.5379175906808908
-590948.0,888201.0,33.36050492314625,7.884498409147819,1257.5032554055224,28.647998691356694,158.65441370597097,17.044276304382727,1832.0134063833173,171.97110062134652,375.21184128588936,0.36957631540718533
-590002.0,962979.0,46.61764200278693,6.5348345001689765,549.1996543761257,26.95568091563608,69.8314303380401,19.53063932696272,748.7932760204487,300.1893310042468,369.7717873003512,0.5209169427953972
-589377.0,961766.0,44.432935527383165,5.659530670541277,333.60755952454156,28.85700426814698,71.97565396684573,27.393300451367494,398.9182497150009,337.96518141645447,382.05424071145893,0.5714666409616791
-589293.0,961393.0,45.58750313692619,5.674816492118326,322.4476487619279,28.36139063133892,70.63730247121549,27.279743216041197,345.7439200391135,337.24775820213523,390.3187091383469,0.5793786166704669
