x,y,depth1000
-1165000,215000,66.094902657179
-1165000,220000,66.09486180920612
-1165000,225000,66.09481391585874
-1165000,230000,66.0947839791546
-1165000,235000,66.09476412883518
-1165000,240000,66.0947321572564
-1165000,245000,66.09467760678862
-1165000,250000,66.09462433408889
-1165000,255000,66.09461582469993
-1165000,260000,66.0946602096
-1165000,265000,66.09471915114598
-1165000,270000,66.09476415069298
-1165000,275000,66.09482798477153
-1165000,280000,66.0950419667473
-1165000,285000,66.09562218685343
-1165000,290000,66.09660081996537
-1165000,295000,66.09745837610093
-1165000,300000,66.09748348313099
-1165000,305000,66.0967076046802
-1165000,310000,66.09584592572767
-1165000,315000,66.09532947964655
-1160000,70000,60.40810754143183
-1160000,75000,62.24920596586479
-1160000,80000,64.276833839856
-1160000,85000,65.42161972706563
-1160000,90000,65.70460402153095
-1160000,95000,65.47760599793813
-1160000,100000,64.98607034506212
-1160000,105000,64.54544295938848
-1160000,110000,64.49669266060833
-1160000,115000,64.7432993162055
-1160000,120000,64.60372569546531
-1160000,125000,63.353281307788976
-1160000,130000,61.21257335402514
-1160000,135000,59.77284003826881
-1160000,140000,60.450682611292436
-1160000,145000,62.612628387633215
-1160000,150000,64.40400484880546
-1160000,155000,64.68028496496537
-1160000,160000,63.37146957593767
-1160000,165000,61.35937163529031
-1160000,170000,60.337722024989105
-1160000,175000,61.3128548456102
-1160000,180000,63.38576245074971
-1160000,185000,65.0482034192156
-1160000,190000,65.81908412497384
-1160000,195000,66.04540755943707
-1160000,200000,66.08925846838041
-1160000,205000,66.0954862107424
-1160000,210000,66.09656384048151
-1160000,215000,66.09660688579022
-1160000,220000,66.0960214208832
-1160000,225000,66.09534461917555
-1160000,230000,66.09494881435249
-1160000,235000,66.0948092985498
-1160000,240000,66.0947770100399
-1160000,245000,66.09476985949212
-1160000,250000,66.0947667079166
-1160000,255000,66.09476627353199
-1160000,260000,66.09476919020359
-1160000,265000,66.09478099554491
-1160000,270000,66.09486761878306
-1160000,275000,66.09541473405544
-1160000,280000,66.09774553921739
-1160000,285000,66.10416670984105
-1160000,290000,66.11500548267301
-1160000,295000,66.1245072000917
-1160000,300000,66.12482373615198
-1160000,305000,66.11634907420571
-1160000,310000,66.10697295803926
-1160000,315000,66.10133520372167
-1155000,70000,59.26334101501484
-1155000,75000,61.532314296785756
-1155000,80000,63.883812085853734
-1155000,85000,65.06464360152863
-1155000,90000,65.1329129992656
-1155000,95000,64.50860170630412
-1155000,100000,63.473372633126544
-1155000,105000,62.530415969160494
-1155000,110000,62.383231769206674
-1155000,115000,63.12004315460042
-1155000,120000,63.950579950474896
-1155000,125000,64.00475703196464
-1155000,130000,63.24452990255835
-1155000,135000,62.619921767440026
-1155000,140000,63.026996337360266
-1155000,145000,64.18220615988373
-1155000,150000,65.02938225519918
-1155000,155000,64.75224375188314
-1155000,160000,63.10944662807026
-1155000,165000,60.831908559710655
-1155000,170000,59.689825140694516
-1155000,175000,60.77429183890302
-1155000,180000,63.08064748440573
-1155000,185000,64.93036975669449
-1155000,190000,65.78833597895623
-1155000,195000,66.0412983478916
-1155000,200000,66.09335721892813
-1155000,205000,66.10598224192114
-1155000,210000,66.1123353263162
-1155000,215000,66.11255362344137
-1155000,220000,66.10690097087591
-1155000,225000,66.10033944860427
-1155000,230000,66.0964856949708
-1155000,235000,66.09512481985065
-1155000,240000,66.09482168195382
-1155000,245000,66.0947784361265
-1155000,250000,66.09477444258242
-1155000,255000,66.094774428897
-1155000,260000,66.09477914354153
-1155000,265000,66.09484562778452
-1155000,270000,66.09548560741649
-1155000,275000,66.09961408983513
-1155000,280000,66.1172233729944
-1155000,285000,66.1657318790174
-1155000,290000,66.24759853003634
-1155000,295000,66.3193998540972
-1155000,300000,66.32212913791982
-1155000,305000,66.25914098405461
-1155000,310000,66.18974737975857
-1155000,315000,66.14785028059346
-1150000,65000,59.93758632226625
-1150000,70000,60.32044832403199
-1150000,75000,62.25181599998347
-1150000,80000,64.0204337523185
-1150000,85000,64.55798540094965
-1150000,90000,64.01760391719687
-1150000,95000,62.89703521360028
-1150000,100000,61.41556414319832
-1150000,105000,59.973650691397815
-1150000,110000,59.49432465012232
-1150000,115000,60.4939739179477
-1150000,120000,62.32301446764656
-1150000,125000,63.83380750796282
-1150000,130000,64.49071352062863
-1150000,135000,64.66278886896785
-1150000,140000,64.93094971614543
-1150000,145000,65.36458343634123
-1150000,150000,65.58719002622011
-1150000,155000,65.16146494354665
-1150000,160000,63.84615923808346
-1150000,165000,62.103755769217386
-1150000,170000,61.23522205560893
-1150000,175000,62.05787944716727
-1150000,180000,63.80784221981966
-1150000,185000,65.21157863913064
-1150000,190000,65.86427207275815
-1150000,195000,66.06374826020684
-1150000,200000,66.12474605916996
-1150000,205000,66.17186100330431
-1150000,210000,66.21078391777581
-1150000,215000,66.21229006748581
-1150000,220000,66.17513654669669
-1150000,225000,66.13178031884796
-1150000,230000,66.10620572899683
-1150000,235000,66.09712972081523
-1150000,240000,66.09509519574263
-1150000,245000,66.09480288065495
-1150000,250000,66.09477609656886
-1150000,255000,66.09477569762376
-1150000,260000,66.09479956117445
-1150000,265000,66.09514162474586
-1150000,270000,66.09843918828504
-1150000,275000,66.1197127138809
-1150000,280000,66.21044314672183
-1150000,285000,66.46033998728579
-1150000,290000,66.8820093231284
-1150000,295000,67.25205921120205
-1150000,300000,67.26814332534352
-1150000,305000,66.94969013876013
-1150000,310000,66.60051849779
-1150000,315000,66.38863485649722
-1145000,65000,62.3283048548889
-1145000,70000,62.62878563569663
-1145000,75000,63.70629399972055
-1145000,80000,64.35101382189711
-1145000,85000,63.83792635539699
-1145000,90000,62.490394679829954
-1145000,95000,61.02351291661672
-1145000,100000,59.531259213977705
-1145000,105000,57.84526599585732
-1145000,110000,56.74737239675551
-1145000,115000,57.461456912645374
-1145000,120000,59.944594614786425
-1145000,125000,62.751219580437336
-1145000,130000,64.61373971356267
-1145000,135000,65.43268200569861
-1145000,140000,65.73996932479533
-1145000,145000,65.8917851742445
-1145000,150000,65.90714723294083
-1145000,155000,65.63328253784002
-1145000,160000,64.9354391608239
-1145000,165000,64.03028073021044
-1145000,170000,63.5803902234608
-1145000,175000,64.00603566020061
-1145000,180000,64.91168712304646
-1145000,185000,65.6392904060781
-1145000,190000,65.98479065105342
-1145000,195000,66.12181652688567
-1145000,200000,66.24970452791564
-1145000,205000,66.44260702699833
-1145000,210000,66.61646203060988
-1145000,215000,66.62416656918475
-1145000,220000,66.45770113652257
-1145000,225000,66.26243849736
-1145000,230000,66.14678711299442
-1145000,235000,66.10555283418562
-1145000,240000,66.096253848219
-1145000,245000,66.09490671703891
-1145000,250000,66.09478190740403
-1145000,255000,66.09477875377424
-1145000,260000,66.09486260296065
-1145000,265000,66.0960646997066
-1145000,270000,66.10765277626155
-1145000,275000,66.18240678138174
-1145000,280000,66.50119685787841
-1145000,285000,67.37908709914817
-1145000,290000,68.86015657091131
-1145000,295000,70.16091348720548
-1145000,300000,70.2256623120147
-1145000,305000,69.13096792489985
-1145000,310000,67.93712336462424
-1145000,315000,67.20815557444345
-1140000,75000,64.89860989756686
-1140000,80000,64.6234799367269
-1140000,85000,63.31239779992819
-1140000,90000,61.43597445911586
-1140000,95000,59.92697825987784
-1140000,100000,58.738034638818995
-1140000,105000,57.02392526921349
-1140000,110000,55.269262398510435
-1140000,115000,55.39323910354528
-1140000,120000,58.080644647502126
-1140000,125000,61.69165038160766
-1140000,130000,64.32135488450106
-1140000,135000,65.54776001673656
-1140000,140000,65.9445256655918
-1140000,145000,66.0430904933079
-1140000,150000,66.04031823831114
-1140000,155000,65.9354621192462
-1140000,160000,65.68634629318865
-1140000,165000,65.36637587346445
-1140000,170000,65.20762379264609
-1140000,175000,65.35810975280415
-1140000,180000,65.67887643113767
-1140000,185000,65.94078986305944
-1140000,190000,66.08787704961665
-1140000,195000,66.23995147161008
-1140000,200000,66.57863696433988
-1140000,205000,67.16136914308653
-1140000,210000,67.69414492786787
-1140000,215000,67.7203681996962
-1140000,220000,67.21179346282815
-1140000,225000,66.61237273428628
-1140000,230000,66.25597282746152
-1140000,235000,66.12834313778079
-1140000,240000,66.09940032042452
-1140000,245000,66.09518075334891
-1140000,250000,66.09479178426129
-1140000,255000,66.09478270352095
-1140000,260000,66.0949851585171
-1140000,265000,66.0978663971665
-1140000,270000,66.12563636741906
-1140000,275000,66.3047680497084
-1140000,280000,67.06859769629543
-1140000,285000,69.17167743545936
-1140000,290000,72.71914069679134
-1140000,295000,75.83768735608638
-1140000,300000,76.01565876258955
-1140000,305000,73.45843029797165
-1140000,310000,70.6866581404576
-1140000,315000,68.98115908265144
-1135000,80000,64.95691133725417
-1135000,85000,63.55851282643077
-1135000,90000,61.80136652319416
-1135000,95000,60.542288975147514
-1135000,100000,59.6163514174701
-1135000,105000,57.96557858641713
-1135000,110000,55.96307379482001
-1135000,115000,55.72588983534653
-1135000,120000,58.18536533651942
-1135000,125000,61.723841886852476
-1135000,130000,64.35159487711772
-1135000,135000,65.5893456066668
-1135000,140000,65.98515206469924
-1135000,145000,66.07358116987882
-1135000,150000,66.08103010530192
-1135000,155000,66.0556263585081
-1135000,160000,65.99551242648117
-1135000,165000,65.91886223685461
-1135000,170000,65.88145223557845
-1135000,175000,65.9200977676863
-1135000,180000,66.00502508503315
-1135000,185000,66.08915022007123
-1135000,190000,66.18853955772157
-1135000,195000,66.44501177415957
-1135000,200000,67.13090801796594
-1135000,205000,68.33363732887216
-1135000,210000,69.44087350993074
-1135000,215000,69.49806063362094
-1135000,220000,68.43796831302548
-1135000,225000,67.18351919974569
-1135000,230000,66.43492395393109
-1135000,235000,66.16568081762755
-1135000,240000,66.10432011881507
-1135000,245000,66.0954121638868
-1135000,250000,66.09469716785465
-1135000,255000,66.09474924906397
-1135000,260000,66.09511001397625
-1135000,265000,66.09982614116815
-1135000,270000,66.14520926811716
-1135000,275000,66.43792977558896
-1135000,280000,67.68596737964084
-1135000,285000,71.12160062613064
-1135000,290000,76.91589183869826
-1135000,295000,82.01556814263837
-1135000,300000,82.34944097684959
-1135000,305000,78.29257801624028
-1135000,310000,73.92633921521761
-1135000,315000,71.21410395138405
-1130000,80000,65.4078185909403
-1130000,85000,64.47318440349568
-1130000,90000,63.3318429371496
-1130000,95000,62.49475813077696
-1130000,100000,61.75750227732354
-1130000,105000,60.36690674461833
-1130000,110000,58.721379965739764
-1130000,115000,58.4908148926365
-1130000,120000,60.32639983519829
-1130000,125000,62.93756853602071
-1130000,130000,64.84633774421248
-1130000,135000,65.73559053982538
-1130000,140000,66.01755853036691
-1130000,145000,66.07776666037924
-1130000,150000,66.08205167741998
-1130000,155000,66.07536377967365
-1130000,160000,66.06616712109866
-1130000,165000,66.05765570837642
-1130000,170000,66.05796233915756
-1130000,175000,66.07894113978735
-1130000,180000,66.1333421316205
-1130000,185000,66.23428714118627
-1130000,190000,66.40553122479884
-1130000,195000,66.7815584433525
-1130000,200000,67.71199303334272
-1130000,205000,69.35523005085753
-1130000,210000,70.88738076910505
-1130000,215000,70.95633411036026
-1130000,220000,69.4453677038981
-1130000,225000,67.65444487369001
-1130000,230000,66.5815340050643
-1130000,235000,66.19336759327032
-1130000,240000,66.10464032518676
-1130000,245000,66.09287554769476
-1130000,250000,66.09329627903426
-1130000,255000,66.09428329820196
-1130000,260000,66.09504454801544
-1130000,265000,66.10038852475786
-1130000,270000,66.15097895003315
-1130000,275000,66.4771745330765
-1130000,280000,67.86776040470727
-1130000,285000,71.69506362107334
-1130000,290000,78.14898681903283
-1130000,295000,83.83729775056882
-1130000,300000,84.26464601831097
-1130000,305000,79.89748875019515
-1130000,310000,75.23584440784194
-1130000,315000,72.305676856092
-1125000,90000,64.86372180491281
-1125000,95000,64.43798459441253
-1125000,100000,63.948452810606284
-1125000,105000,63.05317162061847
-1125000,110000,62.084065181448814
-1125000,115000,61.98501513935468
-1125000,120000,63.03175988723846
-1125000,125000,64.45073050360074
-1125000,130000,65.45443541349637
-1125000,135000,65.90923890704988
-1125000,140000,66.04295675232996
-1125000,145000,66.05038238479591
-1125000,150000,66.01871687879328
-1125000,155000,65.99100947145843
-1125000,160000,65.9921316324773
-1125000,165000,66.01966212350125
-1125000,170000,66.06029765596648
-1125000,175000,66.129702159377
-1125000,180000,66.29184176399876
-1125000,185000,66.60504401738004
-1125000,190000,67.01600166882929
-1125000,195000,67.46364841269707
-1125000,200000,68.20649013113514
-1125000,205000,69.54387376642357
-1125000,210000,70.85102526868411
-1125000,215000,70.84694226863665
-1125000,220000,69.36091042724937
-1125000,225000,67.60960151496528
-1125000,230000,66.55126803971169
-1125000,235000,66.16051938779745
-1125000,240000,66.07212951088124
-1125000,245000,66.07000508312937
-1125000,250000,66.08228097077304
-1125000,255000,66.09066066904877
-1125000,260000,66.09414176703747
-1125000,265000,66.09891315848836
-1125000,270000,66.13747498868109
-1125000,275000,66.38536821633406
-1125000,280000,67.4419587608733
-1125000,285000,70.34941674319887
-1125000,290000,75.25160243883646
-1125000,295000,79.57965780333798
-1125000,300000,79.95276670540233
-1125000,305000,76.76605880922203
-1125000,310000,73.39738986254496
-1125000,315000,71.24834309026154
-1120000,95000,65.55606565651895
-1120000,100000,65.32361712636009
-1120000,105000,64.9159415975943
-1120000,110000,64.51132298391526
-1120000,115000,64.48994714204223
-1120000,120000,64.92399706135238
-1120000,125000,65.48092061238721
-1120000,130000,65.85816187925622
-1120000,135000,66.01176130391471
-1120000,140000,66.00940093410908
-1120000,145000,65.88889264659123
-1120000,150000,65.6912044239698
-1120000,155000,65.53085966266192
-1120000,160000,65.52485944142329
-1120000,165000,65.66569579902598
-1120000,170000,65.86477792679564
-1120000,175000,66.11659256379033
-1120000,180000,66.57173661074728
-1120000,185000,67.37073376414315
-1120000,190000,68.2864936150537
-1120000,195000,68.80090786965295
-1120000,200000,68.88639629688089
-1120000,205000,69.11264810345462
-1120000,210000,69.50784837971467
-1120000,215000,69.30660305089262
-1120000,220000,68.25906462455877
-1120000,225000,67.05347446323587
-1120000,230000,66.28632247043785
-1120000,235000,65.96671165005223
-1120000,240000,65.90126130578801
-1120000,245000,65.9521394929013
-1120000,250000,66.02567819500717
-1120000,255000,66.07206814338684
-1120000,260000,66.08983810315168
-1120000,265000,66.096215585269
-1120000,270000,66.11683084834469
-1120000,275000,66.24535992160311
-1120000,280000,66.79282581431931
-1120000,285000,68.29897529636281
-1120000,290000,70.83819333980612
-1120000,295000,73.08461903475319
-1120000,300000,73.30676928917096
-1120000,305000,71.73266105058742
-1120000,310000,70.08799706404142
-1120000,315000,69.01891661593429
-1120000,320000,68.04377477114514
-1115000,95000,65.97051986172531
-1115000,100000,65.89568464894622
-1115000,105000,65.76827532563966
-1115000,110000,65.64991953885473
-1115000,115000,65.6488016135557
-1115000,120000,65.7759189100752
-1115000,125000,65.93050574380236
-1115000,130000,66.02346833476999
-1115000,135000,66.01420985726732
-1115000,140000,65.82767295338853
-1115000,145000,65.33885971386357
-1115000,150000,64.57756985248142
-1115000,155000,63.92383589024614
-1115000,160000,63.824738115308826
-1115000,165000,64.30156871475845
-1115000,170000,65.01993148434481
-1115000,175000,65.78617074176626
-1115000,180000,66.78648170657743
-1115000,185000,68.26954654855261
-1115000,190000,69.83811863109085
-1115000,195000,70.4596363253134
-1115000,200000,69.7918185159539
-1115000,205000,68.743825225913
-1115000,210000,68.09679523247708
-1115000,215000,67.64628560168401
-1115000,220000,67.03260607566546
-1115000,225000,66.33865915676809
-1115000,230000,65.75585619076327
-1115000,235000,65.3906879137317
-1115000,240000,65.3377784046289
-1115000,245000,65.55718157501484
-1115000,250000,65.83557930127584
-1115000,255000,66.00962297424475
-1115000,260000,66.07575605334291
-1115000,265000,66.09264635975826
-1115000,270000,66.10229505202044
-1115000,275000,66.14797029932484
-1115000,280000,66.34142636275634
-1115000,285000,66.87348173224957
-1115000,290000,67.77040779739716
-1115000,295000,68.56584316541554
-1115000,300000,68.6560290889798
-1115000,305000,68.13061735147835
-1115000,310000,67.58946338376647
-1115000,315000,67.22912961843403
-1115000,320000,66.86367467780909
-1110000,95000,66.06986335637744
-1110000,100000,66.05636757615667
-1110000,105000,66.0305566922889
-1110000,110000,66.00689934429751
-1110000,115000,66.00746412217423
-1110000,120000,66.03301543840307
-1110000,125000,66.06049263984092
-1110000,130000,66.05534509517173
-1110000,135000,65.92503582817916
-1110000,140000,65.40515736519046
-1110000,145000,64.1050824598781
-1110000,150000,62.0384332082606
-1110000,155000,60.15137995925443
-1110000,160000,59.67136695839165
-1110000,165000,60.80661650169877
-1110000,170000,62.71720179794868
-1110000,175000,64.62349766307068
-1110000,180000,66.46677110905954
-1110000,185000,68.54256960151507
-1110000,190000,70.49877268516134
-1110000,195000,71.17770068565355
-1110000,200000,70.13527630506039
-1110000,205000,68.44273709498516
-1110000,210000,67.25454293709345
-1110000,215000,66.66478277260737
-1110000,220000,66.23657187983379
-1110000,225000,65.66339376843621
-1110000,230000,64.89124984640206
-1110000,235000,64.22398881584733
-1110000,240000,64.15202168138372
-1110000,245000,64.7215599069603
-1110000,250000,65.43309292557866
-1110000,255000,65.87747137389091
-1110000,260000,66.04616286363836
-1110000,265000,66.08755377031302
-1110000,270000,66.09589179398178
-1110000,275000,66.10754499260594
-1110000,280000,66.1542036230602
-1110000,285000,66.2823716906784
-1110000,290000,66.49842221217162
-1110000,295000,66.69057578176928
-1110000,300000,66.71553411026376
-1110000,305000,66.59731901233262
-1110000,310000,66.4777400411831
-1110000,315000,66.39557526197011
-1110000,320000,66.3018049628674
-1110000,325000,66.2005513190901
-1105000,105000,66.08183791836987
-1105000,110000,66.08147277878365
-1105000,115000,66.08119884354178
-1105000,120000,66.08244231735706
-1105000,125000,66.07892904921819
-1105000,130000,66.0342003340535
-1105000,135000,65.77361580403858
-1105000,140000,64.78234964718878
-1105000,145000,62.289027568787
-1105000,150000,58.242298318094385
-1105000,155000,54.36090393863719
-1105000,160000,53.07217463610066
-1105000,165000,55.04313506735042
-1105000,170000,58.7777761976211
-1105000,175000,62.468727184472925
-1105000,180000,65.39904151843292
-1105000,185000,67.77508202048917
-1105000,190000,69.5979406025448
-1105000,195000,70.18869970298485
-1105000,200000,69.29838177239388
-1105000,205000,67.82712747953478
-1105000,210000,66.75599123752023
-1105000,215000,66.20865829808574
-1105000,220000,65.77782643506696
-1105000,225000,65.0452159206055
-1105000,230000,63.883813365934664
-1105000,235000,62.816374018323344
-1105000,240000,62.72264742913882
-1105000,245000,63.71626170438853
-1105000,250000,64.95033269681873
-1105000,255000,65.72009967266206
-1105000,260000,66.01150030547578
-1105000,265000,66.08228283638555
-1105000,270000,66.09381835583558
-1105000,275000,66.09679507682915
-1105000,280000,66.10452462916328
-1105000,285000,66.12554938545779
-1105000,290000,66.16097063389527
-1105000,295000,66.19255645804236
-1105000,300000,66.19722547086631
-1105000,305000,66.17940085330382
-1105000,310000,66.16183240954118
-1105000,315000,66.14924810722599
-1105000,320000,66.13280604539922
-1105000,325000,66.11428425723582
-1100000,110000,66.08541077877739
-1100000,115000,66.08003287859763
-1100000,120000,66.06336294394859
-1100000,125000,66.03865825293511
-1100000,130000,65.96784225210857
-1100000,135000,65.60336119681821
-1100000,140000,64.19981737291882
-1100000,145000,60.63837836192867
-1100000,150000,54.794057457975406
-1100000,155000,49.04859113975964
-1100000,160000,46.92357443030212
-1100000,165000,49.590205808626806
-1100000,170000,55.00725432174685
-1100000,175000,60.3549433921795
-1100000,180000,64.18400907766241
-1100000,185000,66.55800566398497
-1100000,190000,67.93005302556023
-1100000,195000,68.34198519958045
-1100000,200000,67.85359840350004
-1100000,205000,67.01308898521725
-1100000,210000,66.35394728990984
-1100000,215000,65.91010157718598
-1100000,220000,65.4133861326186
-1100000,225000,64.58097650966529
-1100000,230000,63.33354528978256
-1100000,235000,62.21174879926571
-1100000,240000,62.17048309729201
-1100000,245000,63.34991678830346
-1100000,250000,64.78926945079029
-1100000,255000,65.67737597874014
-1100000,260000,66.00639245221062
-1100000,265000,66.08275441760303
-1100000,270000,66.09383703032073
-1100000,275000,66.0949510181304
-1100000,280000,66.09571736299236
-1100000,285000,66.0976486587624
-1100000,290000,66.10071066246557
-1100000,295000,66.10314071273243
-1100000,300000,66.10322326342701
-1100000,305000,66.10199120061654
-1100000,310000,66.10140149441027
-1100000,315000,66.1009778796464
-1100000,320000,66.09939951041449
-1100000,325000,66.09719807541833
-1095000,110000,66.056753932518
-1095000,115000,66.0192812122135
-1095000,120000,65.92537936257598
-1095000,125000,65.82079899622819
-1095000,130000,65.7252382063779
-1095000,135000,65.37261342936814
-1095000,140000,63.876606166317494
-1095000,145000,59.96027681635189
-1095000,150000,53.52590229431156
-1095000,155000,47.26102875629749
-1095000,160000,45.03871679035126
-1095000,165000,48.07632921071278
-1095000,170000,54.054518113817934
-1095000,175000,59.819352891967355
-1095000,180000,63.711741902264826
-1095000,185000,65.76471498295184
-1095000,190000,66.67586423370749
-1095000,195000,66.92489568470117
-1095000,200000,66.75046998700881
-1095000,205000,66.40520166961394
-1095000,210000,66.05006965756421
-1095000,215000,65.63368910379685
-1095000,220000,65.07763506432596
-1095000,225000,64.40595609193977
-1095000,230000,63.65829844899621
-1095000,235000,63.081836502123586
-1095000,240000,63.23110869118109
-1095000,245000,64.19734824954003
-1095000,250000,65.27799325154035
-1095000,255000,65.88834416104649
-1095000,260000,66.07480643356415
-1095000,265000,66.09914511366804
-1095000,270000,66.09661575912561
-1095000,275000,66.09486240808397
-1095000,280000,66.09352807279669
-1095000,285000,66.08989197885825
-1095000,290000,66.08206507892291
-1095000,295000,66.07226506013885
-1095000,300000,66.06766238998645
-1095000,305000,66.07263665214657
-1095000,310000,66.08264221316247
-1095000,315000,66.09044174290403
-1095000,320000,66.0938421449791
-1095000,325000,66.09463144230574
-1090000,65000,60.59112309548178
-1090000,110000,65.97117404020084
-1090000,115000,65.80933565269126
-1090000,120000,65.44775034905742
-1090000,125000,65.07175977744484
-1090000,130000,64.92808146284159
-1090000,135000,64.8179236484084
-1090000,140000,63.72729381035982
-1090000,145000,60.33881498745834
-1090000,150000,54.66753218587513
-1090000,155000,49.332797819785725
-1090000,160000,47.759090040329376
-1090000,165000,50.723283003674354
-1090000,170000,55.98302911216253
-1090000,175000,60.853921075093254
-1090000,180000,64.02421810800408
-1090000,185000,65.56903153392335
-1090000,190000,66.14721665142126
-1090000,195000,66.29269931668945
-1090000,200000,66.25555827134963
-1090000,205000,66.13299642585477
-1090000,210000,65.9075930978702
-1090000,215000,65.49060329696256
-1090000,220000,64.95453729900667
-1090000,225000,64.61582283030236
-1090000,230000,64.641114569389
-1090000,235000,64.90940490047068
-1090000,240000,65.39113267382012
-1090000,245000,66.009442512726
-1090000,250000,66.40558920957952
-1090000,255000,66.4143925548938
-1090000,260000,66.25670670590935
-1090000,265000,66.14476615323528
-1090000,270000,66.10459377193067
-1090000,275000,66.09461479216564
-1090000,280000,66.08663540938738
-1090000,285000,66.06354642246797
-1090000,290000,66.01420403701624
-1090000,295000,65.95304098240106
-1090000,300000,65.92473140485495
-1090000,305000,65.95558872394433
-1090000,310000,66.01687631537834
-1090000,315000,66.06455895417183
-1090000,320000,66.08589542188494
-1090000,325000,66.09153330813565
-1090000,330000,66.09171701237423
-1085000,55000,60.208738325723225
-1085000,60000,59.8632588337051
-1085000,65000,59.7771554154705
-1085000,70000,59.89440022681744
-1085000,75000,60.02118550883804
-1085000,80000,59.64597490877685
-1085000,110000,65.81748940730597
-1085000,115000,65.36604238227272
-1085000,120000,64.4131926509475
-1085000,125000,63.43292205978066
-1085000,130000,63.17503397785555
-1085000,135000,63.608126537072195
-1085000,140000,63.45630397347945
-1085000,145000,61.25268642640588
-1085000,150000,57.02755607736226
-1085000,155000,53.01664395967142
-1085000,160000,51.878390490426774
-1085000,165000,54.10571775188551
-1085000,170000,58.05411361166069
-1085000,175000,61.81370557242127
-1085000,180000,64.34044581587716
-1085000,185000,65.57518539343556
-1085000,190000,66.00959028974472
-1085000,195000,66.11516919358392
-1085000,200000,66.12116852816985
-1085000,205000,66.08635784369827
-1085000,210000,65.96638879142155
-1085000,215000,65.67842510809112
-1085000,220000,65.31986419911021
-1085000,225000,65.2775204511944
-1085000,230000,65.80783720298997
-1085000,235000,66.70807483433731
-1085000,240000,67.60918969329968
-1085000,245000,68.11391344709477
-1085000,250000,67.90718588460716
-1085000,255000,67.20150217068336
-1085000,260000,66.55288619300376
-1085000,265000,66.22324796410253
-1085000,270000,66.11850318019896
-1085000,275000,66.09177583372299
-1085000,280000,66.06081305790121
-1085000,285000,65.96523541999991
-1085000,290000,65.76046148965867
-1085000,295000,65.50638179915003
-1085000,300000,65.38831967285091
-1085000,305000,65.51552533223543
-1085000,310000,65.76846831550824
-1085000,315000,65.96398640922652
-1085000,320000,66.04962772511182
-1085000,325000,66.0700803713504
-1080000,55000,61.77357789968814
-1080000,60000,61.38345515138302
-1080000,65000,61.10897371782084
-1080000,70000,60.856271869474334
-1080000,75000,60.312327245633576
-1080000,80000,59.14667552400975
-1080000,85000,58.42398656175535
-1080000,90000,59.61998449519796
-1080000,105000,65.6109341305683
-1080000,110000,65.70280709384038
-1080000,115000,64.88676544221865
-1080000,120000,63.1692020770557
-1080000,125000,61.362997013462525
-1080000,130000,60.87913036179266
-1080000,135000,61.93993640593076
-1080000,140000,62.9543583684098
-1080000,145000,62.19328955455606
-1080000,150000,59.50020820430121
-1080000,155000,56.45958282658721
-1080000,160000,55.01795839767815
-1080000,165000,55.93689593353269
-1080000,170000,58.62834064291204
-1080000,175000,61.804804468027704
-1080000,180000,64.24252934597897
-1080000,185000,65.51579772135057
-1080000,190000,65.96977681867416
-1080000,195000,66.08190022194788
-1080000,200000,66.11043914822746
-1080000,205000,66.14576155375602
-1080000,210000,66.19712551542717
-1080000,215000,66.20482550890794
-1080000,220000,66.14985028749963
-1080000,225000,66.24128387424994
-1080000,230000,66.78851128251098
-1080000,235000,67.85217758915903
-1080000,240000,69.0776936427737
-1080000,245000,69.70645726393411
-1080000,250000,69.18123599006785
-1080000,255000,67.92310687596479
-1080000,260000,66.83813045407932
-1080000,265000,66.30129791405167
-1080000,270000,66.13191738348188
-1080000,275000,66.08238532912361
-1080000,280000,65.99803868925872
-1080000,285000,65.72663146362876
-1080000,290000,65.14337652903383
-1080000,295000,64.41738818434457
-1080000,300000,64.07595707001451
-1080000,305000,64.43147544431834
-1080000,310000,65.14193173207141
-1080000,315000,65.68204900419339
-1080000,320000,65.90579966871749
-1080000,325000,65.94640493704573
-1080000,330000,65.91776684468867
-1080000,395000,60.99944267113853
-1075000,55000,63.92662728619316
-1075000,60000,63.65453565809033
-1075000,65000,63.382589113499556
-1075000,70000,62.99410924644261
-1075000,75000,62.18924431728716
-1075000,80000,60.85924615023395
-1075000,85000,60.03177349873933
-1075000,90000,60.89953666881332
-1075000,105000,65.79299263486836
-1075000,110000,65.8957238366409
-1075000,115000,64.99087885115037
-1075000,120000,62.85931323142127
-1075000,125000,60.41735648391372
-1075000,130000,59.49589050569275
-1075000,135000,60.62797740727179
-1075000,140000,62.26863106042555
-1075000,145000,62.67129261260658
-1075000,150000,61.4108792307388
-1075000,155000,59.25808191770527
-1075000,160000,57.486573276301705
-1075000,165000,57.25618544061678
-1075000,170000,58.96139566662872
-1075000,175000,61.74500454371187
-1075000,180000,64.15722270735391
-1075000,185000,65.47926601097743
-1075000,190000,65.95823674760955
-1075000,195000,66.07908640690485
-1075000,200000,66.12475650927561
-1075000,205000,66.22561856420734
-1075000,210000,66.45618619842408
-1075000,215000,66.77283615497836
-1075000,220000,66.99213229334715
-1075000,225000,67.06628851406163
-1075000,230000,67.31269937250661
-1075000,235000,68.11300927788292
-1075000,240000,69.30377709836804
-1075000,245000,69.9909193192517
-1075000,250000,69.44625140607299
