x,y,depth0,depth500,depth800,depth1000
-1605000,195000,42.24221179077167,59.251525898945005,77.11443227180949,100.03792762067565
-1605000,200000,42.64817147367813,58.102063777836264,73.49921813355184,92.5784661543153
-1605000,205000,48.25584972309147,62.40788392790674,75.05880878024345,95.37382255373535
-1605000,210000,44.63478330474726,65.27313971727995,70.40185716352413,93.66562307699994
-1605000,215000,54.81156132970244,69.31626609408914,72.23906960446315,102.35010548119624
-1605000,220000,48.20364385438812,62.258494365710646,66.68820099093459,80.33678845394685
-1605000,225000,50.85048199579168,68.42383416409001,74.31851377644863,108.4272517128062
-1605000,230000,49.54303130654527,67.40089087965896,82.1342841580351,104.90178347819389
-1605000,235000,38.15260903714405,49.61511786301567,58.32842779576296,89.82862940026388
-1605000,240000,25.778972831818066,40.40181780437017,49.402570463130644,70.67894287473766
-1605000,245000,29.927933283729203,48.07944117763981,62.19964624037475,78.04294625064307
-1605000,250000,27.531849483030186,50.9581426850751,58.100524246564916,66.8961799813251
-1605000,255000,27.50677204814206,49.752078686271005,56.68315285893294,73.5797624888045
-1605000,260000,25.1266893835367,39.02926843157523,45.64241544410905,60.079322913557206
-1605000,265000,31.225061417026374,52.91671956659641,72.21317676874699,83.10594750270153
-1600000,50000,24.669823693537566,33.18299702416384,34.813971515160226,35.19093022550466
-1600000,55000,26.136592073917235,31.213067362599162,34.09648984912195,40.53943112676521
-1600000,60000,38.17640165758017,53.16744515707346,80.87758160108692,66.90374452023423
-1600000,65000,52.44920509224171,73.42097653461286,78.77004350440137,85.77910330008993
-1600000,70000,35.28140524988347,40.757055935927966,40.08643527481454,56.963828094896485
-1600000,75000,62.31230856463088,67.1489486100606,84.84587936719385,81.5856676065965
-1600000,80000,59.25392895772319,66.59054968862822,86.53510013009885,82.18303104719939
-1600000,85000,52.24594444592981,65.96113289292227,86.17758589090305,81.81679264409003
-1600000,90000,40.421566504065886,55.93935240518789,89.15792603710405,79.71611055753218
-1600000,95000,24.95491702300386,32.19082304853126,35.58488628509987,33.293964837057345
-1600000,145000,24.698726949853928,33.99160570820138,37.441808225142644,39.38029729180967
-1600000,150000,25.69003799416845,32.550633524510175,33.370605804492584,39.04573606749098
-1600000,155000,25.53898614832218,33.28759451921118,34.122996728392756,32.472940520983784
-1600000,160000,31.183534695819937,37.3162502903341,41.10971829815982,60.41409338590054
