,x,y,grad,grad_max,grad_min,grad_max_h_z,grad_min_h_z
3420,-570000,790000,32.225476115420435,50.92314772727273,15.662950286724039,-173.06412098332967,-36.14357070684169
3421,-570000,800000,27.928106156975886,49.759191919191906,13.4117701957194,-258.7897377589383,-171.69717185743883
3422,-570000,810000,28.89369193771116,47.54556818181818,8.70149036766313,-233.30168840830459,-183.23105107286878
3423,-570000,820000,29.587231974983553,47.704724747474735,7.375337596027855,-241.14459343261,-170.95043345018254
3424,-570000,830000,27.10741880542362,51.85442550505049,11.399487256153948,-185.57268436180846,-227.55014676929278
3425,-570000,840000,28.639123892729643,54.53004924242424,17.61861753143463,-60.02290305185228,-316.16173985872285
3426,-570000,850000,27.74904680138824,36.12553174603173,17.0266664493724,-168.20379431997694,-176.4051193324374
3427,-570000,860000,30.742650120307893,40.17916161616159,16.601257292991313,-187.86485468144278,-206.04202760821417
3428,-570000,870000,23.666981919292972,46.76196969696969,15.042824147618594,-209.97480920523716,-183.25150305969584
3429,-570000,880000,30.0275470172002,38.24860894660892,18.609746027653344,-201.93523198001745,-203.80482571054796
3430,-570000,890000,29.068567225938494,56.22805627705628,12.479104149744504,-121.91672255307945,-98.44670548683573
3431,-570000,900000,47.26431039713394,78.06193506493508,26.102503236030902,-8.64431744618497,87.64667693304489
3432,-570000,910000,110.06583194063697,179.52366911616159,39.19115174238945,407.2062861471876,660.0475451635305
3433,-570000,920000,100.99859413484626,141.38498484848486,26.514196216085104,161.97161575030538,462.2670217910631
3434,-570000,930000,113.87173356285186,154.29169191919192,23.640694364901453,130.58118801070194,249.36620860460192
3435,-570000,940000,100.82351964795357,163.54027272727276,22.96575851834481,255.67260723848017,628.9385090063122
3436,-570000,950000,97.37144287628473,181.25526262626263,27.534525536214055,443.28999757317206,575.8101199442302
3437,-570000,960000,99.98267085558153,195.75431986531981,20.408041555284576,566.2796817334364,926.2325087520026
3438,-570000,970000,76.1324844142328,144.36559090909094,17.95963863072943,271.09227684756604,291.31156943013315
3439,-570000,980000,89.78459767185481,160.8923468013467,27.900570096217173,386.07858034839245,708.8340011689615
3440,-570000,990000,38.971040698001424,58.85270202020202,19.821680110377763,-9.453143160632374,136.83422559302585
3441,-570000,1000000,42.47971195863281,68.36659595959598,17.687440332018166,-54.7872758828604,-189.43765725002257
3442,-570000,1010000,30.838167585724293,46.190540404040405,22.229671671562663,-163.36954319542767,-214.11931579435716
3443,-570000,1020000,39.43526880917234,55.7979365079365,19.001475145913794,-123.84975727995024,-89.43062278460843
3444,-570000,1030000,33.05729148592575,40.74977272727271,21.486825428179728,-153.5418061612524,-275.7006828429983
3445,-570000,1040000,37.4542290152066,49.602716450216434,23.30093050642934,-136.2625714839828,-308.8187846057804
3446,-560000,820000,27.567741802894187,44.10061507936508,4.701507190703963,-315.7555203786703,-115.7374174833696
3447,-560000,830000,27.09783726509124,35.45398268398269,14.729838615692161,-231.2303049202462,-133.32611493923446
3448,-560000,840000,32.70299851518058,40.736262626262615,15.593863918809848,-160.96083353074872,55.20147900988813
3449,-560000,850000,28.543731622013016,42.13106060606058,11.939826369971495,-222.79405172494756,27.101802248055233
3450,-560000,860000,33.26030489951084,39.90239393939389,22.082068196021012,-253.4620992915078,-196.7890553005734
3451,-560000,870000,37.89018613921148,44.12817821067821,23.29237557542114,-216.2112249161085,-183.18171620006035
3452,-560000,880000,33.765670763072,46.95613203463203,17.902684230539112,-178.61207222243502,24.551364049641165
3453,-560000,890000,34.072689746189276,54.34545833333332,14.620746802858935,-186.08358321697614,12.878861522110165
3454,-560000,900000,36.90610988221038,66.08453499278501,16.103137367408912,-176.1933053295593,21.691296891480103
3455,-560000,910000,86.97001457108401,120.2180151515152,30.285827749694654,110.58573559752574,120.59420805533725
3456,-560000,920000,99.39421334217356,154.59757323232319,25.730677802020622,140.49799001179713,351.0736195690613
3457,-560000,930000,104.30245258147804,164.94314646464647,28.297256680594483,323.7077938489831,594.9484970517159
3458,-560000,940000,94.45123000179335,153.57781986531984,19.346888121426737,272.9885718959118,520.7866849010769
3459,-560000,950000,96.65332328264087,152.54708922558916,26.589195846676986,313.9362930518689,605.506471916415
3460,-560000,960000,98.78859006343963,184.2365694585778,32.13869253081694,388.0453747507059,752.3167803576076
3461,-560000,970000,83.04766441060967,135.50152693602692,21.626437851759203,267.9913884135648,647.9877164732212
3462,-560000,980000,85.41044563059015,137.42536026936023,24.751655977929623,217.82116034434108,443.2114974985215
3463,-560000,990000,43.83752534893891,60.574863636363624,22.900714279761694,-35.593529488382075,-206.08432347292688
3464,-560000,1000000,39.34767321474302,62.90448773448773,15.988107439620917,-134.48843473388342,-305.2297743766899
3465,-560000,1010000,32.809030520993105,50.08864862914861,19.689386726106246,-142.04067799903825,-349.76162872124115
3466,-560000,1020000,34.53816349707296,48.91603246753245,20.50196945089635,-117.59597544255685,-315.8409632378143
3467,-560000,1030000,34.78176418514425,49.31696969696968,23.12187854878878,-149.34179993385476,-276.26116098494776
3468,-550000,830000,30.035539002470216,37.92721663059161,13.148872759034829,-277.52821259263754,-151.8551551620202
3469,-550000,840000,29.71124504293856,50.140805555555545,11.378686554018286,-259.53631949202014,-144.70439470144927
3470,-550000,850000,28.39235867623504,55.696187770562766,18.242065620866466,-142.75492205125198,-197.58437333287713
3471,-550000,860000,27.287000894300398,47.82780303030301,9.188679112933363,-234.51607723376011,-170.83469745760505
