,x,y,grad,grad_max,grad_min,grad_max_h_z,grad_min_h_z
3138,-660000,940000,38.661400136409604,55.70317243867244,28.274839842271017,80.77081294587607,11.439472083681629
3139,-660000,950000,31.539156874234507,57.72842514430013,8.169254516691758,-220.72493175789504,-156.8589269267639
3140,-660000,960000,32.15381957022746,57.7136406926407,10.038596964085357,-235.2609225811516,-168.65774522545337
3141,-660000,970000,29.019705960152095,49.34550937950939,11.694008566093679,-251.84856416566825,-210.22274827098158
3142,-660000,980000,33.8202160315348,52.00410479797979,18.774114885301863,-213.90198590367848,-183.31126056713435
3143,-660000,990000,37.56786767032638,53.54958080808079,27.30921534454857,-113.85218976775964,-160.12036989890186
3144,-660000,1000000,35.50592255269527,52.467027417027396,15.520520207933483,-230.1064292627279,-98.27989453131411
3145,-660000,1010000,32.025430175169134,53.03151731601733,11.70067411788946,-256.5265192183917,-128.5981523719897
3146,-660000,1020000,32.99920320784685,52.222911255411255,14.401443687868932,-244.0491339796952,-115.62889892672835
3147,-660000,1030000,32.48636207028175,46.332315295815285,13.738778036321186,-217.95352667444666,-137.08830054361118
3148,-660000,1040000,31.104688601527126,50.306623376623364,12.841172695471476,-255.4441812232455,-96.12249931798183
3149,-660000,1050000,35.82880327908981,54.733192640692636,23.197997665693137,-140.22934021087727,-261.4350157194813
3150,-660000,1060000,32.803872257366315,44.14026190476189,13.866431474507063,-212.47025838109317,-219.132226369595
3151,-660000,1070000,32.09852389535595,50.062114718614694,14.628900059198688,-210.77396329937872,-196.22492768734872
3152,-660000,1080000,33.637442337573724,47.97127723665221,15.287309145556598,-264.04099194305365,-145.93438226132247
3153,-660000,1090000,30.422383392546003,44.82589321789322,13.086382104958318,-169.33723952469404,-217.61969796963876
3154,-660000,1100000,34.37414336292666,45.28798340548338,15.66210248387408,-247.85742343511106,-186.0516439642276
3155,-660000,1110000,36.58483469377141,46.171004689754675,17.894350816517914,-385.7678177920259,-226.18807424167431
3156,-660000,1120000,34.59760618962967,45.9599843073593,18.05636843199083,-395.6602543706031,-278.64356889891417
3157,-660000,1130000,34.711024698901944,45.20200793650793,18.661705177653634,-378.6141116153942,-285.4270805321198
3158,-660000,1140000,34.03749327078711,45.2235615079365,17.285609319428705,-283.9247691598276,-340.43587715317733
3159,-660000,1150000,32.8457156045175,46.71105339105338,16.91121130431347,-325.4162535502941,-208.82689129803816
3160,-650000,820000,32.69263973111932,50.2932828282828,15.523087656018022,-387.1186930189427,-229.83057333203828
3161,-650000,830000,32.09508856614174,45.78710984848483,14.85115343325525,-256.3818805573603,-42.466821647763574
3162,-650000,840000,29.82447043115893,43.220963924963925,15.687860247343323,-282.27713538154467,-234.35026006752736
3163,-650000,850000,30.98572749211606,40.64125901875901,10.536386228060405,-247.12822443846596,-199.56168348895108
3164,-650000,860000,32.29420944887222,43.171703463203464,12.993190722913084,-294.14572262639473,-16.0023194867667
3165,-650000,870000,80.46873855156879,252.63666395959584,59.264866881749334,91.98165019345802,-175.72945592589906
3166,-650000,880000,99.3381954570578,272.6225276363635,31.785916276066086,172.0260719485327,-111.20420237075393
3167,-650000,890000,66.74949356183853,176.7089057239058,11.395943554770865,271.72772242925805,476.8441608113487
3168,-650000,900000,128.57655868228076,301.62588083782254,23.51795960266178,556.06109753461,694.1734899303203
3169,-650000,910000,98.1534881477374,304.9583371054993,21.261517007439497,227.8946827885643,240.64757081661287
3170,-650000,920000,96.44530382427156,286.54036846969683,30.11937063769402,178.5130079308144,-140.4708565419096
3171,-650000,930000,33.95902193225426,46.89533297258297,24.58513149307095,-161.74079147942635,-116.56958825110625
3172,-650000,940000,30.903189089547094,68.75534072871574,10.041988277505395,-246.32428227223042,-240.3144283866505
3173,-650000,950000,31.923767194572136,51.00151082251082,13.99514823400812,-157.64818483718176,-67.00395211622224
