x,y,h,z,h_z
-1930000,-110000,508.5999999999988,3258.5999999999985,-2750
-1930000,-110000,508.5999999999988,3508.5999999999985,-3000
-1930000,-110000,508.5999999999988,3758.5999999999985,-3250
-1930000,-110000,508.5999999999988,4008.5999999999985,-3500
-1930000,-110000,508.5999999999988,4258.5999999999985,-3750
-1930000,-110000,508.5999999999988,4508.5999999999985,-4000
-1930000,-110000,508.5999999999988,4758.5999999999985,-4250
-1930000,-110000,508.5999999999988,5008.5999999999985,-4500
-1930000,-110000,508.5999999999988,5258.5999999999985,-4750
-1930000,-110000,508.5999999999988,5508.5999999999985,-5000
-1920000,-110000,70.59999999999997,-429.40000000000003,500
-1920000,-110000,70.59999999999997,-179.40000000000003,250
-1920000,-110000,70.59999999999997,70.59999999999997,0
-1920000,-110000,70.59999999999997,320.59999999999997,-250
-1920000,-110000,70.59999999999997,570.5999999999999,-500
-1920000,-110000,70.59999999999997,820.5999999999999,-750
-1920000,-110000,70.59999999999997,1070.6,-1000
-1920000,-110000,70.59999999999997,1320.6,-1250
-1920000,-110000,70.59999999999997,1570.6,-1500
-1920000,-110000,70.59999999999997,1820.6,-1750
-1920000,-110000,70.59999999999997,2070.6,-2000
-1920000,-110000,70.59999999999997,2320.6,-2250
-1920000,-110000,70.59999999999997,2570.6,-2500
-1920000,-110000,70.59999999999997,2820.6,-2750
-1920000,-110000,70.59999999999997,3070.6,-3000
-1920000,-110000,70.59999999999997,3320.6,-3250
-1920000,-110000,70.59999999999997,3570.6,-3500
-1920000,-110000,70.59999999999997,3820.6,-3750
-1920000,-110000,70.59999999999997,4070.6,-4000
-1920000,-110000,70.59999999999997,4320.6,-4250
-1920000,-110000,70.59999999999997,4570.6,-4500
-1920000,-110000,70.59999999999997,4820.6,-4750
-1920000,-110000,70.59999999999997,5070.6,-5000
-1970000,-100000,64.8000000000001,-435.19999999999993,500
-1970000,-100000,64.8000000000001,-185.1999999999999,250
-1970000,-100000,64.8000000000001,64.8000000000001,0
-1970000,-100000,64.8000000000001,314.80000000000007,-250
-1970000,-100000,64.8000000000001,564.8000000000001,-500
-1970000,-100000,64.8000000000001,814.8000000000001,-750
-1970000,-100000,64.8000000000001,1064.8000000000002,-1000
-1970000,-100000,64.8000000000001,1314.8000000000002,-1250
-1970000,-100000,64.8000000000001,1564.8000000000002,-1500
-1970000,-100000,64.8000000000001,1814.8000000000002,-1750
-1970000,-100000,64.8000000000001,2064.8,-2000
-1970000,-100000,64.8000000000001,2314.8,-2250
-1970000,-100000,64.8000000000001,2564.8,-2500
-1970000,-100000,64.8000000000001,2814.8,-2750
-1970000,-100000,64.8000000000001,3064.8,-3000
-1970000,-100000,64.8000000000001,3314.8,-3250
-1970000,-100000,64.8000000000001,3564.8,-3500
-1970000,-100000,64.8000000000001,3814.8,-3750
-1970000,-100000,64.8000000000001,4064.8,-4000
-1970000,-100000,64.8000000000001,4314.8,-4250
-1970000,-100000,64.8000000000001,4564.8,-4500
-1970000,-100000,64.8000000000001,4814.8,-4750
-1970000,-100000,64.8000000000001,5064.8,-5000
-1940000,-100000,383.0999999999996,-116.90000000000038,500
-1940000,-100000,383.0999999999996,133.09999999999962,250
-1940000,-100000,383.0999999999996,383.0999999999996,0
-1940000,-100000,383.0999999999996,633.0999999999997,-250
-1940000,-100000,383.0999999999996,883.0999999999997,-500
-1940000,-100000,383.0999999999996,1133.0999999999997,-750
-1940000,-100000,383.0999999999996,1383.0999999999997,-1000
-1940000,-100000,383.0999999999996,1633.0999999999997,-1250
-1940000,-100000,383.0999999999996,1883.0999999999997,-1500
-1940000,-100000,383.0999999999996,2133.0999999999995,-1750
-1940000,-100000,383.0999999999996,2383.0999999999995,-2000
-1940000,-100000,383.0999999999996,2633.0999999999995,-2250
-1940000,-100000,383.0999999999996,2883.0999999999995,-2500
-1940000,-100000,383.0999999999996,3133.0999999999995,-2750
-1940000,-100000,383.0999999999996,3383.0999999999995,-3000
-1940000,-100000,383.0999999999996,3633.0999999999995,-3250
-1940000,-100000,383.0999999999996,3883.0999999999995,-3500
-1940000,-100000,383.0999999999996,4133.099999999999,-3750
-1940000,-100000,383.0999999999996,4383.099999999999,-4000
-1940000,-100000,383.0999999999996,4633.099999999999,-4250
-1940000,-100000,383.0999999999996,4883.099999999999,-4500
-1940000,-100000,383.0999999999996,5133.099999999999,-4750
-1940000,-100000,383.0999999999996,5383.099999999999,-5000
-1930000,-100000,41.699999999999974,-458.3,500
-1930000,-100000,41.699999999999974,-208.3,250
-1930000,-100000,41.699999999999974,41.699999999999974,0
-1930000,-100000,41.699999999999974,291.7,-250
-1930000,-100000,41.699999999999974,541.6999999999999,-500
-1930000,-100000,41.699999999999974,791.6999999999999,-750
-1930000,-100000,41.699999999999974,1041.7,-1000
-1930000,-100000,41.699999999999974,1291.7,-1250
-1930000,-100000,41.699999999999974,1541.7,-1500
-1930000,-100000,41.699999999999974,1791.7,-1750
-1930000,-100000,41.699999999999974,2041.7,-2000
-1930000,-100000,41.699999999999974,2291.7,-2250
-1930000,-100000,41.699999999999974,2541.7,-2500
-1930000,-100000,41.699999999999974,2791.7,-2750
-1930000,-100000,41.699999999999974,3041.7,-3000
-1930000,-100000,41.699999999999974,3291.7,-3250
-1930000,-100000,41.699999999999974,3541.7,-3500
-1930000,-100000,41.699999999999974,3791.7,-3750
-1930000,-100000,41.699999999999974,4041.7,-4000
-1930000,-100000,41.699999999999974,4291.7,-4250
-1930000,-100000,41.699999999999974,4541.7,-4500
-1930000,-100000,41.699999999999974,4791.7,-4750
-1930000,-100000,41.699999999999974,5041.7,-5000
-1890000,-100000,107.39999999999985,-392.60000000000014,500
-1890000,-100000,107.39999999999985,-142.60000000000014,250
-1890000,-100000,107.39999999999985,107.39999999999985,0
-1890000,-100000,107.39999999999985,357.39999999999986,-250
-1890000,-100000,107.39999999999985,607.3999999999999,-500
-1890000,-100000,107.39999999999985,857.3999999999999,-750
-1890000,-100000,107.39999999999985,1107.3999999999999,-1000
-1890000,-100000,107.39999999999985,1357.3999999999999,-1250
-1890000,-100000,107.39999999999985,1607.3999999999999,-1500
-1890000,-100000,107.39999999999985,1857.3999999999999,-1750
-1890000,-100000,107.39999999999985,2107.3999999999996,-2000
-1890000,-100000,107.39999999999985,2357.3999999999996,-2250
-1890000,-100000,107.39999999999985,2607.3999999999996,-2500
-1890000,-100000,107.39999999999985,2857.3999999999996,-2750
-1890000,-100000,107.39999999999985,3107.3999999999996,-3000
-1890000,-100000,107.39999999999985,3357.3999999999996,-3250
-1890000,-100000,107.39999999999985,3607.3999999999996,-3500
-1890000,-100000,107.39999999999985,3857.3999999999996,-3750
-1890000,-100000,107.39999999999985,4107.4,-4000
-1890000,-100000,107.39999999999985,4357.4,-4250
-1890000,-100000,107.39999999999985,4607.4,-4500
-1890000,-100000,107.39999999999985,4857.4,-4750
-1890000,-100000,107.39999999999985,5107.4,-5000
-1990000,-90000,29.400000000000073,-470.5999999999999,500
-1990000,-90000,29.400000000000073,-220.59999999999994,250
-1990000,-90000,29.400000000000073,29.400000000000073,0
-1990000,-90000,29.400000000000073,279.4000000000001,-250
-1990000,-90000,29.400000000000073,529.4000000000001,-500
-1990000,-90000,29.400000000000073,779.4000000000001,-750
-1990000,-90000,29.400000000000073,1029.4,-1000
-1990000,-90000,29.400000000000073,1279.4,-1250
-1990000,-90000,29.400000000000073,1529.4,-1500
-1990000,-90000,29.400000000000073,1779.4,-1750
-1990000,-90000,29.400000000000073,2029.4,-2000
-1990000,-90000,29.400000000000073,2279.4,-2250
-1990000,-90000,29.400000000000073,2529.4,-2500
-1990000,-90000,29.400000000000073,2779.4,-2750
-1990000,-90000,29.400000000000073,3029.4,-3000
-1990000,-90000,29.400000000000073,3279.4,-3250
-1990000,-90000,29.400000000000073,3529.4,-3500
-1990000,-90000,29.400000000000073,3779.4,-3750
-1990000,-90000,29.400000000000073,4029.4,-4000
-1990000,-90000,29.400000000000073,4279.4,-4250
-1990000,-90000,29.400000000000073,4529.4,-4500
-1990000,-90000,29.400000000000073,4779.4,-4750
-1990000,-90000,29.400000000000073,5029.4,-5000
-1980000,-90000,113.0,-387.0,500
-1980000,-90000,113.0,-137.0,250
-1980000,-90000,113.0,113.0,0
-1980000,-90000,113.0,363.0,-250
-1980000,-90000,113.0,613.0,-500
-1980000,-90000,113.0,863.0,-750
-1980000,-90000,113.0,1113.0,-1000
-1980000,-90000,113.0,1363.0,-1250
-1980000,-90000,113.0,1613.0,-1500
-1980000,-90000,113.0,1863.0,-1750
-1980000,-90000,113.0,2113.0,-2000
-1980000,-90000,113.0,2363.0,-2250
-1980000,-90000,113.0,2613.0,-2500
-1980000,-90000,113.0,2863.0,-2750
-1980000,-90000,113.0,3113.0,-3000
-1980000,-90000,113.0,3363.0,-3250
-1980000,-90000,113.0,3613.0,-3500
-1980000,-90000,113.0,3863.0,-3750
-1980000,-90000,113.0,4113.0,-4000
-1980000,-90000,113.0,4363.0,-4250
-1980000,-90000,113.0,4613.0,-4500
-1980000,-90000,113.0,4863.0,-4750
-1980000,-90000,113.0,5113.0,-5000
-1970000,-90000,338.0,-162.0,500
-1970000,-90000,338.0,88.0,250
-1970000,-90000,338.0,338.0,0
-1970000,-90000,338.0,588.0,-250
