x,y,sv_250,sv_500,sv_750,sv_1000
-605000,935000,270.8514206533056,983.5226,2315.6331012521036,4140.240412323939
-605000,940000,282.0426636472511,1019.8827,2292.6922418611953,4098.292499481812
-605000,945000,135.91365873937355,514.73126,1213.148046021258,1927.360926619435
-605000,950000,118.63333663241096,449.16794,1099.277937114287,1903.052908663052
-605000,955000,79.97428706397395,415.04556,808.1167398311653,1407.2967507791302
-605000,960000,127.87488442431922,439.25223,1093.5156200665726,1875.6041001479925
-605000,965000,148.08356841482913,625.4492,1288.8276920053524,2265.9242780609584
-605000,970000,129.25026224284483,480.39352,1304.207023075159,2017.777404187392
-605000,975000,50.99352350011628,208.75845,534.1568272408855,941.6599058493433
-605000,980000,43.951011336354895,215.34491,486.298613960722,839.4652438838903
-605000,985000,33.18895329830894,171.601,388.59915136570504,699.9271480882813
-605000,990000,33.37382861984096,172.84264,383.882582503729,705.5969656958546
-605000,995000,34.21562996173086,175.66956,412.31763131573587,742.4674213434265
-605000,1000000,31.748026745575437,173.73802,377.00729107522767,690.3975667660618
-605000,1005000,31.26560222942598,139.22063,365.4926066210922,627.2390799308255
-605000,1010000,169.16120261055784,641.6379,1761.6929408246997,2331.962073981293
-605000,1015000,31.382748916611277,157.50354,385.1741045387426,710.3330933880462
-605000,1020000,32.30951210560544,171.48969,388.7977068097025,700.5622352620546
-605000,1025000,19.009773208444408,118.110695,243.17112029563248,471.0749817684542
-605000,1030000,32.76782304121757,167.92097,386.03260309823503,727.7690025523584
-605000,1035000,43.448452341742225,222.74976,483.78365719042733,865.0895032974871
-605000,1040000,140.6631142116819,491.86365,1547.9853620530866,1948.332046158845
-605000,1045000,44.53870998895712,254.83775,491.66799476439314,884.0193441201045
-605000,1050000,32.81323660584927,147.12163,366.5368019221742,635.3439209439875
-605000,1055000,89.28890674047933,289.46158,573.1197457345022,960.8048440266759
-605000,1060000,78.884876314583,370.5752,1171.2419948403385,1390.459057132659
-605000,1065000,61.027264073525245,343.26654,1133.659695494215,1175.50858852174
-605000,1070000,27.194811105370277,139.49098,294.69653373655996,586.9788371922618
-605000,1075000,28.39683509646236,139.13965,314.13730455479686,602.939356308585
-605000,1080000,30.34197376957033,121.058014,388.91154513612105,732.3207687203065
-605000,1085000,21.101268059827134,114.13444,275.0154278181641,564.3448108619064
-605000,1090000,25.814319645274317,124.09547,281.793826257155,543.4659631740741
-605000,1095000,26.0086215370171,134.97067,297.6901457733177,607.1359771206096
-605000,1100000,16.79751671546444,131.76923,279.53795226237145,496.02633236240536
-605000,1105000,21.193228191357008,118.78615,285.66791000719047,500.15124869587
-600000,790000,8.242982508905591,92.55982,213.7232182442928,362.76644270912107
-600000,795000,26.2519950028719,118.53968,323.73203789665126,630.4658239244243
-600000,800000,25.28159176169423,120.49933,314.76756677466034,622.8545674465478
-600000,805000,22.377130719885976,121.36976,316.6955617885394,608.1999943909814
-600000,810000,23.173676942845262,150.14209,322.0258297449199,658.9091749722222
-600000,815000,466.0856613613836,1464.3105,3277.7719368504663,5681.368396390837
-600000,820000,475.0996825082241,1505.188,3567.091236309431,6267.289098091481
-600000,825000,103.88022694159534,336.24036,664.4822594316851,1114.552953649056
-600000,830000,89.28052967999388,338.4291,670.637594739303,1135.6877678304231
-600000,835000,472.6366339399944,1486.604,3605.8263036541657,6258.845442960051
-600000,840000,474.12012064688724,1486.604,3574.393215923025,6244.672056791
-600000,845000,23.616412108624907,144.93755,311.198860011648,631.670864885484
-600000,850000,408.4820002427507,1232.8712,2928.753558152938,5179.214221728975
-600000,855000,207.5801755983133,767.7127,1588.862635256074,2759.838108359938
-600000,860000,24.0165484835384,147.11543,300.6497912862853,614.65335703062
-600000,865000,256.11677875796994,899.7033,1976.3110742550573,3472.6163116427742
-600000,870000,23.76255860271487,147.94006,313.2583756664061,631.5606770486435
-600000,875000,22.316196681133732,121.70976,288.9447031006019,499.0463274046306
-600000,880000,22.59732647374966,131.3704,294.56072619308236,562.2885495161827
-600000,885000,21.308773650676102,129.78969,290.01624772955836,487.59919253954945
-600000,890000,38.4028909969031,144.54288,361.6601774536913,616.7233471686495
-600000,895000,22.000518286334348,119.620285,286.6222220853717,516.514325959547
-600000,900000,34.552183802528134,201.28548,438.64481151450786,816.3820727797486
-600000,905000,79.96284158893877,365.09177,801.3441347147659,1391.570320334574
-600000,910000,80.99438972510202,359.22507,817.3687029911963,1458.7490225230458
-600000,915000,179.93480355409525,671.51105,1389.2787951663017,2303.0099580989204
-600000,920000,282.41650514773187,1042.6826,2268.5059542215336,4086.4892997604456
-600000,925000,151.70561977505474,625.88806,1299.825936333975,2249.2555029543482
-600000,930000,213.25054255205234,861.1558,1813.5292785504105,3110.250270242525
-600000,935000,358.624256190137,1147.1405,2740.244341266338,4497.178259307751
-600000,940000,450.5097993127091,1469.6854,3313.8321386738135,5467.968809800235
-600000,945000,230.02607573592965,1042.586,1973.9101256928668,3434.634205934502
-600000,950000,235.4978642075708,991.485,2066.9599456250794,3447.6867895916494
-600000,955000,198.66025036028083,729.8778,1677.2993396208726,3031.4382176817817
-600000,960000,96.74002951032824,405.15414,856.9556467861672,1707.034014555716
-600000,965000,112.52777874628796,498.23465,1037.245232190487,1874.0001571393036
-600000,970000,110.86337257136873,474.7084,1193.4721879114188,1814.0225296530557
-600000,975000,102.81467188375775,403.6665,1447.8102235568062,1796.0190498480406
-600000,980000,34.128166318846596,170.62288,422.8642909020975,745.6803592961694
-600000,985000,122.46251020749412,462.08636,1503.5654853621827,1936.0940982031284
-600000,990000,80.72272440595437,382.31082,1259.7698357631991,1416.9778935602844
-600000,995000,36.34562664462831,210.13553,445.4106186485876,799.2405910083334
-600000,1000000,34.17243166000646,198.47069,407.48542394410293,747.8066185016296
-600000,1005000,30.955632461737494,141.10524,365.3750635459941,601.8139525653171
-600000,1010000,28.634278619611464,139.89659,325.1173993118129,584.2907240987217
-600000,1015000,58.85952588527229,288.46664,536.6742716140362,977.4064037250492
-600000,1020000,31.25140282349649,136.5866,335.9711945350641,630.4020103953258
