ido,keido,symbol,formationAge_ja,group_ja,lithology_ja
34.23027778,129.30444440000002,Pg4_sosma,新生代 古第三紀 漸新世 チャッティアン期〜新第三紀 中新世 アキタニアン期,堆積岩,海成層 砂岩泥岩互層
32.679147,128.657611,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
32.67527778,128.66,,,,
32.672567,128.664758,N1_sns,新生代 新第三紀 中新世 バーディガリアン期〜前期ランギアン期,堆積岩,非海成層 砂岩，砂岩泥岩互層ないし砂岩・泥岩
32.66944444,128.6675,N1_sns,新生代 新第三紀 中新世 バーディガリアン期〜前期ランギアン期,堆積岩,非海成層 砂岩，砂岩泥岩互層ないし砂岩・泥岩
32.666947,128.681172,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
32.639353,128.66829199999998,N1_vas_al,新生代 新第三紀 中新世 バーディガリアン期〜前期ランギアン期,火成岩,デイサイト・流紋岩 溶岩・火砕岩
32.65444444,128.6758333,N1_sns,新生代 新第三紀 中新世 バーディガリアン期〜前期ランギアン期,堆積岩,非海成層 砂岩，砂岩泥岩互層ないし砂岩・泥岩
32.70833333,128.7044444,N1_sns,新生代 新第三紀 中新世 バーディガリアン期〜前期ランギアン期,堆積岩,非海成層 砂岩，砂岩泥岩互層ないし砂岩・泥岩
32.63611111,128.6708333,N1_vas_al,新生代 新第三紀 中新世 バーディガリアン期〜前期ランギアン期,火成岩,デイサイト・流紋岩 溶岩・火砕岩
32.66361111,128.685,N1_sns,新生代 新第三紀 中新世 バーディガリアン期〜前期ランギアン期,堆積岩,非海成層 砂岩，砂岩泥岩互層ないし砂岩・泥岩
32.695085999999996,128.70185800000002,N21_pim_a,新生代 新第三紀 中新世 後期ランギアン期〜前期サーラバリアン期,火成岩,花崗閃緑岩・トーナル岩 塊状 島弧・大陸
32.665122,128.69445,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
32.66194444,128.6969444,N1_sns,新生代 新第三紀 中新世 バーディガリアン期〜前期ランギアン期,堆積岩,非海成層 砂岩，砂岩泥岩互層ないし砂岩・泥岩
32.75555556,128.7647222,,,,
32.658311,128.723617,N1_vas_al,新生代 新第三紀 中新世 バーディガリアン期〜前期ランギアン期,火成岩,デイサイト・流紋岩 溶岩・火砕岩
33.47611111,129.5577778,N2_vis_ai,新生代 新第三紀 中新世 後期ランギアン期〜トートニアン期,火成岩,安山岩・玄武岩質安山岩 貫入岩
33.26666667,129.6,Pg4_sns,新生代 古第三紀 漸新世 チャッティアン期〜新第三紀 中新世 アキタニアン期,堆積岩,非海成層 砂岩，砂岩泥岩互層ないし砂岩・泥岩
33.15277778,129.775,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
33.08333333,129.7916667,H2_or,新生代 第四紀 後期完新世,その他,盛り土・埋立地・干拓地
33.04722222,129.84166670000002,,,,
33.17305556,130.02694440000002,Q11_vas_al,新生代 第四紀 更新世 ジェラシアン期,火成岩,デイサイト・流紋岩 溶岩・火砕岩
33.09861111,130.0022222,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
32.82055556,129.8663889,N3_vis_al,新生代 新第三紀 中新世 メッシニアン期〜鮮新世,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
32.95,130.0,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
33.79057778,130.4422056,,,,
33.34833333,130.2430556,K12_pim_a,中生代 前期白亜紀 アプチアン期〜アルビアン期,火成岩,花崗閃緑岩・トーナル岩 塊状 島弧・大陸
33.65,130.5166667,Pg2_sns,新生代 古第三紀 始新世 ルテシアン期〜プリアボニアン期,堆積岩,非海成層 砂岩，砂岩泥岩互層ないし砂岩・泥岩
33.68388889,130.5783333,K21_pim_a,中生代 後期白亜紀 セノマニアン期〜サントニアン期,火成岩,花崗閃緑岩・トーナル岩 塊状 島弧・大陸
34.13722222,130.9005556,H_ssd,新生代 第四紀 完新世,堆積岩,海岸・砂丘堆積物
33.375,130.50833329999998,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
33.43194444,130.54861110000002,K12_pim_a,中生代 前期白亜紀 アプチアン期〜アルビアン期,火成岩,花崗閃緑岩・トーナル岩 塊状 島弧・大陸
33.875,130.7944444,H2_or,新生代 第四紀 後期完新世,その他,盛り土・埋立地・干拓地
32.76899,130.21381,Q31_std,新生代 第四紀 後期更新世前期,堆積岩,段丘堆積物
32.768921999999996,130.213825,Q31_std,新生代 第四紀 後期更新世前期,堆積岩,段丘堆積物
32.76638889,130.21833329999998,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
32.71674,130.19888,Q2_vas_al,新生代 第四紀 チバニアン期,火成岩,デイサイト・流紋岩 溶岩・火砕岩
32.716692,130.199089,Q2_vas_al,新生代 第四紀 チバニアン期,火成岩,デイサイト・流紋岩 溶岩・火砕岩
32.71333333,130.20138889999998,Q2_vas_al,新生代 第四紀 チバニアン期,火成岩,デイサイト・流紋岩 溶岩・火砕岩
32.766125,130.229047,Q2_vas_al,新生代 第四紀 チバニアン期,火成岩,デイサイト・流紋岩 溶岩・火砕岩
32.766259999999996,130.22933999999998,Q2_vas_al,新生代 第四紀 チバニアン期,火成岩,デイサイト・流紋岩 溶岩・火砕岩
32.76305556,130.2319444,Q2_vas_al,新生代 第四紀 チバニアン期,火成岩,デイサイト・流紋岩 溶岩・火砕岩
32.726110999999996,130.212989,Q2_vas_al,新生代 第四紀 チバニアン期,火成岩,デイサイト・流紋岩 溶岩・火砕岩
32.72631,130.21398,Q2_vas_al,新生代 第四紀 チバニアン期,火成岩,デイサイト・流紋岩 溶岩・火砕岩
32.73337,130.21866,Q2_vas_al,新生代 第四紀 チバニアン期,火成岩,デイサイト・流紋岩 溶岩・火砕岩
32.733228000000004,130.218636,Q2_vas_al,新生代 第四紀 チバニアン期,火成岩,デイサイト・流紋岩 溶岩・火砕岩
32.732758000000004,130.21858600000002,Q2_vas_al,新生代 第四紀 チバニアン期,火成岩,デイサイト・流紋岩 溶岩・火砕岩
32.73254,130.21923999999999,Q2_vas_al,新生代 第四紀 チバニアン期,火成岩,デイサイト・流紋岩 溶岩・火砕岩
32.72277778,130.2155556,Q2_vas_al,新生代 第四紀 チバニアン期,火成岩,デイサイト・流紋岩 溶岩・火砕岩
32.73,130.22055559999998,Q2_vas_al,新生代 第四紀 チバニアン期,火成岩,デイサイト・流紋岩 溶岩・火砕岩
32.76095,130.24034,Q2_vas_al,新生代 第四紀 チバニアン期,火成岩,デイサイト・流紋岩 溶岩・火砕岩
32.760946999999994,130.240608,Q2_vas_al,新生代 第四紀 チバニアン期,火成岩,デイサイト・流紋岩 溶岩・火砕岩
32.75777778,130.2430556,Q2_vas_al,新生代 第四紀 チバニアン期,火成岩,デイサイト・流紋岩 溶岩・火砕岩
32.741739,130.241503,Q2_vas_al,新生代 第四紀 チバニアン期,火成岩,デイサイト・流紋岩 溶岩・火砕岩
32.741859999999996,130.2417,Q2_vas_al,新生代 第四紀 チバニアン期,火成岩,デイサイト・流紋岩 溶岩・火砕岩
32.73861111,130.2430556,Q2_vas_al,新生代 第四紀 チバニアン期,火成岩,デイサイト・流紋岩 溶岩・火砕岩
32.763864,130.259344,Q2_vas_al,新生代 第四紀 チバニアン期,火成岩,デイサイト・流紋岩 溶岩・火砕岩
32.76377,130.25931,Q2_vas_al,新生代 第四紀 チバニアン期,火成岩,デイサイト・流紋岩 溶岩・火砕岩
32.7236,130.2405,Q2_vas_al,新生代 第四紀 チバニアン期,火成岩,デイサイト・流紋岩 溶岩・火砕岩
32.723556,130.240544,Q2_vas_al,新生代 第四紀 チバニアン期,火成岩,デイサイト・流紋岩 溶岩・火砕岩
32.76111111,130.26277779999998,Q2_vas_al,新生代 第四紀 チバニアン期,火成岩,デイサイト・流紋岩 溶岩・火砕岩
32.72,130.24194440000002,Q2_vas_al,新生代 第四紀 チバニアン期,火成岩,デイサイト・流紋岩 溶岩・火砕岩
32.21111111,130.0388889,,,,
33.30833333,130.61111110000002,Q32-33_std,新生代 第四紀 後期更新世中期〜後期更新世後期,堆積岩,段丘堆積物
32.445,130.1711111,Pg2_som,新生代 古第三紀 始新世 ルテシアン期〜プリアボニアン期,堆積岩,海成層 泥岩
33.35555556,130.75555559999998,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
33.02694444,130.6275,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
33.01888889,130.6336111,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
33.525,130.9527778,K21_pim_a,中生代 後期白亜紀 セノマニアン期〜サントニアン期,火成岩,花崗閃緑岩・トーナル岩 塊状 島弧・大陸
33.02111111,130.7008333,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
33.00611111,130.7241667,Q31_std,新生代 第四紀 後期更新世前期,堆積岩,段丘堆積物
33.55277778,131.0388889,N3_vis_al,新生代 新第三紀 中新世 メッシニアン期〜鮮新世,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
33.295,130.92444440000003,Q12_vas_ap,新生代 第四紀 更新世 カラブリアン期,火成岩,デイサイト・流紋岩 大規模火砕流
32.68416667,130.6080556,Q12_vis_al,新生代 第四紀 更新世 カラブリアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
32.10805556,130.3152778,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
32.31444444,130.45944440000002,,,,
32.23055556,130.4555556,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
31.75555556,130.225,N3_via_al,新生代 新第三紀 中新世 メッシニアン期〜鮮新世,火成岩,粗面安山岩 溶岩・火砕岩
31.82222222,130.26388889999998,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
33.35344,131.09883,N3_vis_al,新生代 新第三紀 中新世 メッシニアン期〜鮮新世,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
33.353581,131.09899199999998,N3_vis_al,新生代 新第三紀 中新世 メッシニアン期〜鮮新世,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
33.35027778,131.1013889,Q12_vas_ap,新生代 第四紀 更新世 カラブリアン期,火成岩,デイサイト・流紋岩 大規模火砕流
33.09916667,130.9811111,Q31_vas_ap,新生代 第四紀 後期更新世前期,火成岩,デイサイト・流紋岩 大規模火砕流
33.42194444,131.18,N3_vis_al,新生代 新第三紀 中新世 メッシニアン期〜鮮新世,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
33.41444444,131.1863889,N3_vis_al,新生代 新第三紀 中新世 メッシニアン期〜鮮新世,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
32.910931,130.918181,Q31_vis_ap,新生代 第四紀 後期更新世前期,火成岩,安山岩・玄武岩質安山岩 大規模火砕流
32.910789,130.918111,Q31_vis_ap,新生代 第四紀 後期更新世前期,火成岩,安山岩・玄武岩質安山岩 大規模火砕流
31.71944444,130.3,N3_vas_ap,新生代 新第三紀 中新世 メッシニアン期〜鮮新世,火成岩,デイサイト・流紋岩 大規模火砕流
33.36666667,131.1666667,Q12_vas_ap,新生代 第四紀 更新世 カラブリアン期,火成岩,デイサイト・流紋岩 大規模火砕流
31.68416667,130.2877778,,,,
33.19833333,131.0863889,Q2_vas_al,新生代 第四紀 チバニアン期,火成岩,デイサイト・流紋岩 溶岩・火砕岩
33.202686,131.09483899999998,Q2_vas_al,新生代 第四紀 チバニアン期,火成岩,デイサイト・流紋岩 溶岩・火砕岩
33.20145,131.09472,Q2_vas_al,新生代 第四紀 チバニアン期,火成岩,デイサイト・流紋岩 溶岩・火砕岩
34.125,131.6233,K21_pam_a,中生代 後期白亜紀 セノマニアン期〜サントニアン期,火成岩,花崗岩 塊状 島弧・大陸
32.871133,130.946239,Q2_vis_al,新生代 第四紀 チバニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
32.871163,130.94645,Q2_vis_al,新生代 第四紀 チバニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
32.86777778,130.9486111,Q2_vis_ap,新生代 第四紀 チバニアン期,火成岩,安山岩・玄武岩質安山岩 大規模火砕流
26.10805556,127.73527779999999,Q1-2_sol,新生代 第四紀 更新世 ジェラシアン期〜チバニアン期,堆積岩,海成層 石灰岩
33.156113,131.122223,Q2_v_ad,新生代 第四紀 チバニアン期,火成岩,火山岩 岩屑なだれ堆積物
33.15611111,131.1222222,Q2_v_ad,新生代 第四紀 チバニアン期,火成岩,火山岩 岩屑なだれ堆積物
33.164444,131.13777199999998,Q2_v_ad,新生代 第四紀 チバニアン期,火成岩,火山岩 岩屑なだれ堆積物
33.14916667,131.13055559999998,Q2_v_ad,新生代 第四紀 チバニアン期,火成岩,火山岩 岩屑なだれ堆積物
33.132778,131.122772,Q2_v_ad,新生代 第四紀 チバニアン期,火成岩,火山岩 岩屑なだれ堆積物
33.122223,131.117493,Q2_v_ad,新生代 第四紀 チバニアン期,火成岩,火山岩 岩屑なだれ堆積物
33.12222222,131.1175,Q2_v_ad,新生代 第四紀 チバニアン期,火成岩,火山岩 岩屑なだれ堆積物
33.162224,131.13945,Q2_vis_al,新生代 第四紀 チバニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
33.16,131.13888500000002,Q2_vis_al,新生代 第四紀 チバニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
33.166668,131.143326,Q2_vis_al,新生代 第四紀 チバニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
33.163055,131.141663,Q2_vis_al,新生代 第四紀 チバニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
33.16305556,131.1416667,Q2_vis_al,新生代 第四紀 チバニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
33.167778000000006,131.146942,Q2_vis_al,新生代 第四紀 チバニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
33.102222,131.11193799999998,Q32_vas_ap,新生代 第四紀 後期更新世中期,火成岩,デイサイト・流紋岩 大規模火砕流
33.160831,131.145004,Q2_vis_al,新生代 第四紀 チバニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
33.10111111,131.1138889,Q2_vis_al,新生代 第四紀 チバニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
33.150833,131.141663,Q2_v_ad,新生代 第四紀 チバニアン期,火成岩,火山岩 岩屑なだれ堆積物
33.15083333,131.1416667,Q2_v_ad,新生代 第四紀 チバニアン期,火成岩,火山岩 岩屑なだれ堆積物
33.15861111,131.14666670000003,Q2_vis_al,新生代 第四紀 チバニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
33.158611,131.14666699999998,Q2_vis_al,新生代 第四紀 チバニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
33.161388,131.148605,Q2_vis_al,新生代 第四紀 チバニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
33.15139,131.143326,Q1-H_v_af,新生代 第四紀 更新世 ジェラシアン期〜完新世,火成岩,火山岩 火山麓扇状地堆積物
33.15138889,131.1433333,Q1-H_v_af,新生代 第四紀 更新世 ジェラシアン期〜完新世,火成岩,火山岩 火山麓扇状地堆積物
33.333864,131.241758,Q11_vis_al,新生代 第四紀 更新世 ジェラシアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
33.333859999999994,131.24184,Q11_vis_al,新生代 第四紀 更新世 ジェラシアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
33.14277778,131.1397222,Q2_vis_al,新生代 第四紀 チバニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
33.142776,131.139725,Q2_vis_al,新生代 第四紀 チバニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
33.16611111,131.15333329999999,Q2_vis_al,新生代 第四紀 チバニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
33.166111,131.15333600000002,Q2_vis_al,新生代 第四紀 チバニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
33.145832,131.143051,Q2_vis_al,新生代 第四紀 チバニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
33.33055556,131.24416670000002,Q11_vis_al,新生代 第四紀 更新世 ジェラシアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
33.22801,131.18966,Q31_vas_ap,新生代 第四紀 後期更新世前期,火成岩,デイサイト・流紋岩 大規模火砕流
32.88986,131.009763,Q3_vas_al,新生代 第四紀 後期更新世,火成岩,デイサイト・流紋岩 溶岩・火砕岩
32.889833,131.010381,Q3_vas_al,新生代 第四紀 後期更新世,火成岩,デイサイト・流紋岩 溶岩・火砕岩
33.12916667,131.1386111,Q2_v_ad,新生代 第四紀 チバニアン期,火成岩,火山岩 岩屑なだれ堆積物
33.129166,131.138611,Q2_v_ad,新生代 第四紀 チバニアン期,火成岩,火山岩 岩屑なだれ堆積物
32.851212,130.990369,Q2_vis_al,新生代 第四紀 チバニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
32.850858,130.99040300000001,Q1-H_v_af,新生代 第四紀 更新世 ジェラシアン期〜完新世,火成岩,火山岩 火山麓扇状地堆積物
33.22472222,131.1919444,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
33.16888889,131.1625,Q2_vis_al,新生代 第四紀 チバニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
33.168888,131.162506,Q2_vis_al,新生代 第四紀 チバニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
32.88694444,131.0125,Q3_vas_al,新生代 第四紀 後期更新世,火成岩,デイサイト・流紋岩 溶岩・火砕岩
33.134997999999996,131.146393,Q2_vis_al,新生代 第四紀 チバニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
32.8475,130.9927778,Q1-H_v_af,新生代 第四紀 更新世 ジェラシアン期〜完新世,火成岩,火山岩 火山麓扇状地堆積物
33.10944444,131.1341667,Q2_vis_al,新生代 第四紀 チバニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
33.109444,131.134171,Q2_vis_al,新生代 第四紀 チバニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
32.880022,131.021233,Q3_vas_al,新生代 第四紀 後期更新世,火成岩,デイサイト・流紋岩 溶岩・火砕岩
32.880146999999994,131.021801,Q3_vas_al,新生代 第四紀 後期更新世,火成岩,デイサイト・流紋岩 溶岩・火砕岩
33.150555,131.167496,Q2_vis_al,新生代 第四紀 チバニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
33.15055556,131.1675,Q2_vis_al,新生代 第四紀 チバニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
33.12027778,131.1522222,Q2_vis_al,新生代 第四紀 チバニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
33.120277,131.152222,Q2_vis_al,新生代 第四紀 チバニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
32.872244,131.020122,Q3_vbs_al,新生代 第四紀 後期更新世,火成岩,玄武岩 溶岩・火砕岩
32.872045,131.020139,Q3_vbs_al,新生代 第四紀 後期更新世,火成岩,玄武岩 溶岩・火砕岩
32.87666667,131.0236111,Q3_vbs_al,新生代 第四紀 後期更新世,火成岩,玄武岩 溶岩・火砕岩
33.23568,131.21733999999998,Q31_vas_ap,新生代 第四紀 後期更新世前期,火成岩,デイサイト・流紋岩 大規模火砕流
33.235541999999995,131.21731699999998,Q31_vas_ap,新生代 第四紀 後期更新世前期,火成岩,デイサイト・流紋岩 大規模火砕流
32.86888889,131.0225,Q3_vbs_al,新生代 第四紀 後期更新世,火成岩,玄武岩 溶岩・火砕岩
33.23222222,131.2197222,Q31_vas_ap,新生代 第四紀 後期更新世前期,火成岩,デイサイト・流紋岩 大規模火砕流
32.858081,131.02178899999998,Q3_vbs_al,新生代 第四紀 後期更新世,火成岩,玄武岩 溶岩・火砕岩
32.858212,131.022032,Q1-H_v_af,新生代 第四紀 更新世 ジェラシアン期〜完新世,火成岩,火山岩 火山麓扇状地堆積物
32.872534,131.030029,Q3_vbs_al,新生代 第四紀 後期更新世,火成岩,玄武岩 溶岩・火砕岩
33.232606,131.223775,Q1-21_sn,新生代 第四紀 更新世 ジェラシアン期〜前期チバニアン期,堆積岩,非海成層
32.83124,131.008819,Q1-H_v_af,新生代 第四紀 更新世 ジェラシアン期〜完新世,火成岩,火山岩 火山麓扇状地堆積物
32.872522,131.030956,Q3_vbs_al,新生代 第四紀 後期更新世,火成岩,玄武岩 溶岩・火砕岩
33.23392,131.22473,Q2_vis_al,新生代 第四紀 チバニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
32.831025,131.008997,Q1-H_v_af,新生代 第四紀 更新世 ジェラシアン期〜完新世,火成岩,火山岩 火山麓扇状地堆積物
32.867311,131.02862199999998,Q3_vbs_al,新生代 第四紀 後期更新世,火成岩,玄武岩 溶岩・火砕岩
32.867247,131.029011,Q3_vbs_al,新生代 第四紀 後期更新世,火成岩,玄武岩 溶岩・火砕岩
32.96777778,131.0838889,Q1-H_v_af,新生代 第四紀 更新世 ジェラシアン期〜完新世,火成岩,火山岩 火山麓扇状地堆積物
32.85472222,131.02416670000002,Q1-H_v_af,新生代 第四紀 更新世 ジェラシアン期〜完新世,火成岩,火山岩 火山麓扇状地堆積物
32.86916667,131.03333329999998,Q3_vas_al,新生代 第四紀 後期更新世,火成岩,デイサイト・流紋岩 溶岩・火砕岩
33.23027778,131.2269444,Q31_vas_ap,新生代 第四紀 後期更新世前期,火成岩,デイサイト・流紋岩 大規模火砕流
32.86388889,131.0313889,Q3_vbs_al,新生代 第四紀 後期更新世,火成岩,玄武岩 溶岩・火砕岩
32.82805556,131.0136111,Q1-H_v_af,新生代 第四紀 更新世 ジェラシアン期〜完新世,火成岩,火山岩 火山麓扇状地堆積物
33.078334999999996,131.149994,Q2_vis_ap,新生代 第四紀 チバニアン期,火成岩,安山岩・玄武岩質安山岩 大規模火砕流
33.07833333,131.15,Q2_vis_ap,新生代 第四紀 チバニアン期,火成岩,安山岩・玄武岩質安山岩 大規模火砕流
31.43722222,130.2944444,H_ssd,新生代 第四紀 完新世,堆積岩,海岸・砂丘堆積物
33.10638889,131.1683333,Q2_vis_al,新生代 第四紀 チバニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
33.070834999999995,131.149994,Q32_vas_ap,新生代 第四紀 後期更新世中期,火成岩,デイサイト・流紋岩 大規模火砕流
33.07083333,131.15,Q32_vas_ap,新生代 第四紀 後期更新世中期,火成岩,デイサイト・流紋岩 大規模火砕流
33.105556,131.169174,Q2_vis_al,新生代 第四紀 チバニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
33.16333333,131.20055559999997,Q2_vis_al,新生代 第四紀 チバニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
33.163334000000006,131.20056200000002,Q2_vis_al,新生代 第四紀 チバニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
33.07222222,131.15444440000002,Q32_vas_ap,新生代 第四紀 後期更新世中期,火成岩,デイサイト・流紋岩 大規模火砕流
33.072224,131.154449,Q32_vas_ap,新生代 第四紀 後期更新世中期,火成岩,デイサイト・流紋岩 大規模火砕流
33.090278999999995,131.16583300000002,Q2_vis_al,新生代 第四紀 チバニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
33.09027778,131.16583329999997,Q2_vis_al,新生代 第四紀 チバニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
33.142223,131.194443,Q32_vas_ap,新生代 第四紀 後期更新世中期,火成岩,デイサイト・流紋岩 大規模火砕流
33.14222222,131.1944444,Q32_vas_ap,新生代 第四紀 後期更新世中期,火成岩,デイサイト・流紋岩 大規模火砕流
33.08416667,131.1722222,Q1-H_v_af,新生代 第四紀 更新世 ジェラシアン期〜完新世,火成岩,火山岩 火山麓扇状地堆積物
33.084167,131.172226,Q1-H_v_af,新生代 第四紀 更新世 ジェラシアン期〜完新世,火成岩,火山岩 火山麓扇状地堆積物
31.93333333,130.5666667,Q33_vas_ap,新生代 第四紀 後期更新世後期,火成岩,デイサイト・流紋岩 大規模火砕流
33.222221000000005,131.25444,Q2_v_ad,新生代 第四紀 チバニアン期,火成岩,火山岩 岩屑なだれ堆積物
33.22222222,131.2544444,Q2_v_ad,新生代 第四紀 チバニアン期,火成岩,火山岩 岩屑なだれ堆積物
33.20722222,131.2475,Q2_vis_al,新生代 第四紀 チバニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
33.233891,131.262497,Q2_v_ad,新生代 第四紀 チバニアン期,火成岩,火山岩 岩屑なだれ堆積物
33.23388889,131.2625,Q2_v_ad,新生代 第四紀 チバニアン期,火成岩,火山岩 岩屑なだれ堆積物
33.13423611,131.2091389,Q1-H_v_af,新生代 第四紀 更新世 ジェラシアン期〜完新世,火成岩,火山岩 火山麓扇状地堆積物
33.134167,131.20916699999998,Q1-H_v_af,新生代 第四紀 更新世 ジェラシアン期〜完新世,火成岩,火山岩 火山麓扇状地堆積物
33.133888,131.209442,Q1-H_v_af,新生代 第四紀 更新世 ジェラシアン期〜完新世,火成岩,火山岩 火山麓扇状地堆積物
33.13388889,131.20944440000002,Q1-H_v_af,新生代 第四紀 更新世 ジェラシアン期〜完新世,火成岩,火山岩 火山麓扇状地堆積物
33.133888,131.20971699999998,Q1-H_v_af,新生代 第四紀 更新世 ジェラシアン期〜完新世,火成岩,火山岩 火山麓扇状地堆積物
33.13388889,131.20972220000002,Q1-H_v_af,新生代 第四紀 更新世 ジェラシアン期〜完新世,火成岩,火山岩 火山麓扇状地堆積物
33.276371999999995,131.287586,Q12_vas_al,新生代 第四紀 更新世 カラブリアン期,火成岩,デイサイト・流紋岩 溶岩・火砕岩
33.27645,131.28768,Q12_vas_al,新生代 第四紀 更新世 カラブリアン期,火成岩,デイサイト・流紋岩 溶岩・火砕岩
33.132221,131.210556,Q1-H_v_af,新生代 第四紀 更新世 ジェラシアン期〜完新世,火成岩,火山岩 火山麓扇状地堆積物
33.13210833,131.21056670000002,Q1-H_v_af,新生代 第四紀 更新世 ジェラシアン期〜完新世,火成岩,火山岩 火山麓扇状地堆積物
33.23944444,131.2713889,Q2_vis_al,新生代 第四紀 チバニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
33.239445,131.271393,Q2_vis_al,新生代 第四紀 チバニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
31.41194444,130.3138889,Q33_vas_ap,新生代 第四紀 後期更新世後期,火成岩,デイサイト・流紋岩 大規模火砕流
33.2731,131.29,Q12_vas_al,新生代 第四紀 更新世 カラブリアン期,火成岩,デイサイト・流紋岩 溶岩・火砕岩
33.24472222,131.28,Q2_vis_al,新生代 第四紀 チバニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
33.24472,131.279999,Q2_vis_al,新生代 第四紀 チバニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
33.43333333,131.38333329999998,Q2_v_ad,新生代 第四紀 チバニアン期,火成岩,火山岩 岩屑なだれ堆積物
