x,y,h_z,age
-1155000,180000,-1750,92.05
-1155000,185000,-1750,92.05
-1155000,190000,-1750,79.85
-1155000,195000,-1750,79.85
-1155000,200000,-1750,79.85
-1155000,205000,-1750,79.85
-1155000,210000,-1750,145.55
-1155000,215000,-1750,145.55
-1155000,220000,-1750,225.41
-1155000,225000,-1750,145.55
-1155000,230000,-1750,165.7
-1155000,235000,-1750,165.7
-1155000,240000,-1750,165.7
-1155000,245000,-1750,165.7
-1155000,250000,-1750,74.8
-1155000,255000,-1750,74.8
-1155000,260000,-1750,74.8
-1155000,265000,-1750,74.8
-1155000,270000,-1750,1.287
-1155000,275000,-1750,1.677
-1155000,280000,-1750,1.677
-1155000,285000,-1750,182.4
-1155000,290000,-1750,74.8
-1155000,295000,-1750,74.8
-1155000,300000,-1750,74.8
-1155000,305000,-1750,24.130000000000003
-1155000,310000,-1750,112.75
-1155000,315000,-1750,17.130000000000003
-1150000,65000,-1750,0.00585
-1150000,70000,-1750,11.608
-1150000,75000,-1750,4.913
-1150000,80000,-1750,4.913
-1150000,85000,-1750,0.00585
-1150000,90000,-1750,20.82
-1150000,95000,-1750,41.91
-1150000,100000,-1750,41.91
-1150000,105000,-1750,41.91
-1150000,110000,-1750,79.95
-1150000,115000,-1750,79.95
-1150000,120000,-1750,79.95
-1150000,125000,-1750,79.95
-1150000,130000,-1750,79.95
-1150000,135000,-1750,79.95
-1150000,140000,-1750,79.95
-1150000,145000,-1750,165.7
-1150000,150000,-1750,92.05
-1150000,155000,-1750,92.05
-1150000,160000,-1750,74.8
-1150000,165000,-1750,74.8
-1150000,170000,-1750,1.3545
-1150000,175000,-1750,0.00585
-1150000,180000,-1750,0.07035
-1150000,185000,-1750,0.0645
-1150000,190000,-1750,92.05
-1150000,195000,-1750,0.07035
-1150000,200000,-1750,79.85
-1150000,205000,-1750,79.85
-1150000,210000,-1750,79.85
-1150000,215000,-1750,79.85
-1150000,220000,-1750,79.85
-1150000,225000,-1750,145.55
-1150000,230000,-1750,165.7
-1150000,235000,-1750,165.7
-1150000,240000,-1750,249.6
-1150000,245000,-1750,165.7
-1150000,250000,-1750,74.8
-1150000,255000,-1750,74.8
-1150000,260000,-1750,74.8
-1150000,265000,-1750,74.8
-1150000,270000,-1750,1.287
-1150000,275000,-1750,1.677
-1150000,280000,-1750,1.677
-1150000,285000,-1750,74.8
-1150000,290000,-1750,24.130000000000003
-1150000,295000,-1750,266.025
-1150000,300000,-1750,266.025
-1150000,305000,-1750,187.7
-1150000,310000,-1750,187.7
-1150000,315000,-1750,92.05
-1145000,65000,-1750,0.00585
-1145000,70000,-1750,11.608
-1145000,75000,-1750,4.913
-1145000,80000,-1750,4.913
-1145000,85000,-1750,0.0645
-1145000,90000,-1750,20.82
-1145000,95000,-1750,41.91
-1145000,100000,-1750,41.91
-1145000,105000,-1750,41.91
-1145000,110000,-1750,0.00585
-1145000,115000,-1750,79.95
-1145000,120000,-1750,79.95
-1145000,125000,-1750,79.95
-1145000,130000,-1750,79.95
-1145000,135000,-1750,79.95
-1145000,140000,-1750,79.95
-1145000,145000,-1750,107.45
-1145000,150000,-1750,252.5
-1145000,155000,-1750,86.1
-1145000,160000,-1750,92.05
-1145000,165000,-1750,92.05
-1145000,170000,-1750,92.05
-1145000,175000,-1750,79.85
-1145000,180000,-1750,0.07035
-1145000,185000,-1750,79.85
-1145000,190000,-1750,0.00585
-1145000,195000,-1750,0.07035
-1145000,200000,-1750,0.07035
-1145000,205000,-1750,79.85
-1145000,210000,-1750,0.07035
-1145000,215000,-1750,79.85
-1145000,220000,-1750,0.07035
-1145000,225000,-1750,0.07035
-1145000,230000,-1750,0.07035
-1145000,235000,-1750,0.00585
-1145000,240000,-1750,0.00585
-1145000,245000,-1750,0.00585
-1145000,250000,-1750,0.07035
-1145000,255000,-1750,0.00585
-1145000,260000,-1750,0.07035
-1145000,265000,-1750,0.0645
-1145000,270000,-1750,0.0645
-1145000,275000,-1750,1.677
-1145000,280000,-1750,1.287
-1145000,285000,-1750,266.025
-1145000,290000,-1750,266.025
-1145000,295000,-1750,452.29999999999995
-1145000,300000,-1750,266.025
-1145000,305000,-1750,187.7
-1145000,310000,-1750,187.7
-1145000,315000,-1750,452.29999999999995
-1140000,75000,-1750,0.00585
-1140000,80000,-1750,0.07035
-1140000,85000,-1750,0.0645
-1140000,90000,-1750,20.82
-1140000,95000,-1750,41.91
-1140000,100000,-1750,41.91
-1140000,105000,-1750,41.91
-1140000,110000,-1750,41.91
-1140000,115000,-1750,79.95
-1140000,120000,-1750,79.95
-1140000,125000,-1750,79.95
-1140000,130000,-1750,79.95
-1140000,135000,-1750,79.95
-1140000,140000,-1750,79.95
-1140000,145000,-1750,79.95
-1140000,150000,-1750,107.45
-1140000,155000,-1750,249.6
-1140000,160000,-1750,86.1
-1140000,165000,-1750,86.1
-1140000,170000,-1750,92.05
-1140000,175000,-1750,92.05
-1140000,180000,-1750,74.8
-1140000,185000,-1750,79.85
-1140000,190000,-1750,79.85
-1140000,195000,-1750,0.07035
-1140000,200000,-1750,0.00585
-1140000,205000,-1750,0.00585
-1140000,210000,-1750,0.00585
-1140000,215000,-1750,79.85
-1140000,220000,-1750,0.07035
-1140000,225000,-1750,0.00585
-1140000,230000,-1750,0.00585
-1140000,235000,-1750,0.00585
-1140000,240000,-1750,0.00585
-1140000,245000,-1750,0.00585
-1140000,250000,-1750,1.3545
-1140000,255000,-1750,1.3545
-1140000,260000,-1750,1.3545
-1140000,265000,-1750,2.19
-1140000,270000,-1750,1.3545
-1140000,275000,-1750,0.0645
-1140000,280000,-1750,0.0645
-1140000,285000,-1750,452.29999999999995
-1140000,290000,-1750,266.025
-1140000,295000,-1750,92.05
-1140000,300000,-1750,452.29999999999995
-1140000,305000,-1750,187.7
-1140000,310000,-1750,187.7
-1140000,315000,-1750,295.0
-1135000,80000,-1750,0.0645
-1135000,85000,-1750,0.0645
-1135000,90000,-1750,0.00585
-1135000,95000,-1750,20.82
-1135000,100000,-1750,20.82
-1135000,105000,-1750,41.91
-1135000,110000,-1750,41.91
-1135000,115000,-1750,79.95
-1135000,120000,-1750,79.95
-1135000,125000,-1750,79.95
-1135000,130000,-1750,79.95
-1135000,135000,-1750,79.95
-1135000,140000,-1750,79.95
-1135000,145000,-1750,120.94999999999999
-1135000,150000,-1750,107.45
-1135000,155000,-1750,107.45
-1135000,160000,-1750,145.55
-1135000,165000,-1750,249.6
-1135000,170000,-1750,86.1
-1135000,175000,-1750,86.1
-1135000,180000,-1750,86.1
-1135000,185000,-1750,74.8
-1135000,190000,-1750,0.07035
-1135000,195000,-1750,79.85
-1135000,200000,-1750,74.8
-1135000,205000,-1750,79.85
-1135000,210000,-1750,1.287
-1135000,215000,-1750,1.287
-1135000,220000,-1750,17.130000000000003
-1135000,225000,-1750,0.07035
-1135000,230000,-1750,17.130000000000003
-1135000,235000,-1750,0.00585
-1135000,240000,-1750,17.130000000000003
-1135000,245000,-1750,11.608
-1135000,250000,-1750,11.608
-1135000,255000,-1750,0.00585
-1135000,260000,-1750,11.608
-1135000,265000,-1750,4.913
-1135000,270000,-1750,4.913
-1135000,275000,-1750,4.913
-1135000,280000,-1750,4.913
-1135000,285000,-1750,4.913
-1135000,290000,-1750,0.07035
-1135000,295000,-1750,0.07035
-1135000,300000,-1750,0.4515
-1135000,305000,-1750,187.7
-1135000,310000,-1750,92.05
-1135000,315000,-1750,266.025
-1130000,80000,-1750,0.00585
-1130000,85000,-1750,0.0645
-1130000,90000,-1750,0.00585
-1130000,95000,-1750,20.82
-1130000,100000,-1750,20.82
-1130000,105000,-1750,20.82
-1130000,110000,-1750,20.82
-1130000,115000,-1750,41.91
-1130000,120000,-1750,41.91
-1130000,125000,-1750,79.95
-1130000,130000,-1750,79.95
-1130000,135000,-1750,79.95
-1130000,140000,-1750,79.95
-1130000,145000,-1750,79.95
-1130000,150000,-1750,79.95
-1130000,155000,-1750,120.94999999999999
-1130000,160000,-1750,107.45
-1130000,165000,-1750,107.45
-1130000,170000,-1750,225.41
-1130000,175000,-1750,219.26
-1130000,180000,-1750,86.1
-1130000,185000,-1750,86.1
-1130000,190000,-1750,86.1
-1130000,195000,-1750,86.1
-1130000,200000,-1750,79.85
-1130000,205000,-1750,11.608
-1130000,210000,-1750,0.00585
-1130000,215000,-1750,0.00585
-1130000,220000,-1750,86.1
-1130000,225000,-1750,17.130000000000003
-1130000,230000,-1750,0.00585
-1130000,235000,-1750,17.130000000000003
-1130000,240000,-1750,17.130000000000003
-1130000,245000,-1750,11.608
-1130000,250000,-1750,4.913
-1130000,255000,-1750,11.608
-1130000,260000,-1750,4.913
-1130000,265000,-1750,4.913
-1130000,270000,-1750,4.913
-1130000,275000,-1750,4.913
-1130000,280000,-1750,4.913
-1130000,285000,-1750,4.913
-1130000,290000,-1750,11.608
-1130000,295000,-1750,17.130000000000003
-1130000,300000,-1750,56.9
-1130000,305000,-1750,17.130000000000003
-1130000,310000,-1750,0.00585
-1130000,315000,-1750,4.913
-1125000,90000,-1750,17.130000000000003
-1125000,95000,-1750,17.130000000000003
-1125000,100000,-1750,20.82
-1125000,105000,-1750,41.115
-1125000,110000,-1750,20.82
-1125000,115000,-1750,20.82
-1125000,120000,-1750,20.82
-1125000,125000,-1750,20.82
-1125000,130000,-1750,79.95
-1125000,135000,-1750,79.95
-1125000,140000,-1750,79.95
-1125000,145000,-1750,79.95
-1125000,150000,-1750,79.95
-1125000,155000,-1750,79.95
-1125000,160000,-1750,79.95
-1125000,165000,-1750,79.95
-1125000,170000,-1750,79.95
-1125000,175000,-1750,107.45
-1125000,180000,-1750,107.45
-1125000,185000,-1750,219.26
-1125000,190000,-1750,249.6
-1125000,195000,-1750,86.1
-1125000,200000,-1750,86.1
-1125000,205000,-1750,0.00585
-1125000,210000,-1750,1.287
-1125000,215000,-1750,1.287
-1125000,220000,-1750,4.913
-1125000,225000,-1750,4.913
-1125000,230000,-1750,17.130000000000003
-1125000,235000,-1750,17.130000000000003
-1125000,240000,-1750,11.608
-1125000,245000,-1750,11.608
-1125000,250000,-1750,11.608
-1125000,255000,-1750,0.00585
-1125000,260000,-1750,4.913
-1125000,265000,-1750,4.913
-1125000,270000,-1750,4.913
-1125000,275000,-1750,4.913
-1125000,280000,-1750,4.913
-1125000,285000,-1750,4.913
-1125000,290000,-1750,4.913
-1125000,295000,-1750,11.608
-1125000,300000,-1750,17.130000000000003
-1125000,305000,-1750,11.608
-1125000,310000,-1750,4.913
-1125000,315000,-1750,4.913
-1120000,95000,-1750,0.0645
-1120000,100000,-1750,16.035
-1120000,105000,-1750,17.130000000000003
-1120000,110000,-1750,0.00585
-1120000,115000,-1750,20.82
-1120000,120000,-1750,20.82
-1120000,125000,-1750,41.115
-1120000,130000,-1750,20.82
-1120000,135000,-1750,20.82
-1120000,140000,-1750,20.82
-1120000,145000,-1750,79.95
-1120000,150000,-1750,79.95
-1120000,155000,-1750,79.95
-1120000,160000,-1750,79.95
-1120000,165000,-1750,79.95
-1120000,170000,-1750,79.95
-1120000,175000,-1750,79.95
-1120000,180000,-1750,13.8
-1120000,185000,-1750,13.8
-1120000,190000,-1750,219.26
-1120000,195000,-1750,0.07035
-1120000,200000,-1750,1.29
-1120000,205000,-1750,10.533000000000001
-1120000,210000,-1750,1.287
-1120000,215000,-1750,1.287
-1120000,220000,-1750,1.287
-1120000,225000,-1750,1.287
-1120000,230000,-1750,11.608
-1120000,235000,-1750,17.130000000000003
-1120000,240000,-1750,17.130000000000003
-1120000,245000,-1750,0.00585
-1120000,250000,-1750,11.608
-1120000,255000,-1750,4.913
-1120000,260000,-1750,0.0645
-1120000,265000,-1750,0.00585
-1120000,270000,-1750,0.07035
-1120000,275000,-1750,4.913
-1120000,280000,-1750,4.913
-1120000,285000,-1750,4.913
-1120000,290000,-1750,1.3545
-1120000,295000,-1750,4.913
-1120000,300000,-1750,4.913
-1120000,305000,-1750,11.608
-1120000,310000,-1750,4.913
-1120000,315000,-1750,0.00585
-1120000,320000,-1750,4.913
-1115000,95000,-1750,0.07035
-1115000,100000,-1750,11.608
-1115000,105000,-1750,11.608
-1115000,110000,-1750,11.608
-1115000,115000,-1750,16.035
-1115000,120000,-1750,16.035
-1115000,125000,-1750,11.608
-1115000,130000,-1750,16.035
-1115000,135000,-1750,20.82
-1115000,140000,-1750,20.82
-1115000,145000,-1750,20.82
-1115000,150000,-1750,16.035
-1115000,155000,-1750,11.608
-1115000,160000,-1750,11.608
-1115000,165000,-1750,20.82
-1115000,170000,-1750,20.82
-1115000,175000,-1750,13.8
-1115000,180000,-1750,13.8
-1115000,185000,-1750,13.8
-1115000,190000,-1750,107.45
-1115000,195000,-1750,1.29
-1115000,200000,-1750,1.29
-1115000,205000,-1750,1.29
-1115000,210000,-1750,0.00585
-1115000,215000,-1750,1.287
-1115000,220000,-1750,1.287
-1115000,225000,-1750,0.00585
-1115000,230000,-1750,17.130000000000003
-1115000,235000,-1750,17.130000000000003
-1115000,240000,-1750,0.07035
-1115000,245000,-1750,0.00585
-1115000,250000,-1750,11.608
-1115000,255000,-1750,0.00585
-1115000,260000,-1750,17.130000000000003
-1115000,265000,-1750,0.00585
-1115000,270000,-1750,4.913
-1115000,275000,-1750,4.913
-1115000,280000,-1750,0.0645
-1115000,285000,-1750,0.0645
-1115000,290000,-1750,0.4515
-1115000,295000,-1750,4.913
-1115000,300000,-1750,11.608
-1115000,305000,-1750,4.913
-1115000,310000,-1750,11.608
-1115000,315000,-1750,1.677
-1115000,320000,-1750,0.07035
-1110000,95000,-1750,0.00585
-1110000,100000,-1750,0.00585
-1110000,105000,-1750,4.913
-1110000,110000,-1750,4.913
-1110000,115000,-1750,4.913
-1110000,120000,-1750,11.608
-1110000,125000,-1750,11.608
-1110000,130000,-1750,16.035
-1110000,135000,-1750,0.07035
-1110000,140000,-1750,11.608
-1110000,145000,-1750,4.913
-1110000,150000,-1750,16.035
-1110000,155000,-1750,16.035
-1110000,160000,-1750,16.035
-1110000,165000,-1750,11.608
-1110000,170000,-1750,16.035
-1110000,175000,-1750,11.608
-1110000,180000,-1750,0.00585
-1110000,185000,-1750,0.4515
-1110000,190000,-1750,1.29
-1110000,195000,-1750,1.29
-1110000,200000,-1750,0.4515
-1110000,205000,-1750,0.07035
-1110000,210000,-1750,0.07035
-1110000,215000,-1750,0.4515
-1110000,220000,-1750,0.4515
-1110000,225000,-1750,17.130000000000003
-1110000,230000,-1750,17.130000000000003
-1110000,235000,-1750,17.130000000000003
-1110000,240000,-1750,0.00585
-1110000,245000,-1750,0.07035
-1110000,250000,-1750,0.0645
-1110000,255000,-1750,17.130000000000003
-1110000,260000,-1750,17.130000000000003
-1110000,265000,-1750,0.00585
-1110000,270000,-1750,0.00585
-1110000,275000,-1750,4.913
-1110000,280000,-1750,0.4515
-1110000,285000,-1750,0.4515
-1110000,290000,-1750,0.07035
-1110000,295000,-1750,0.00585
-1110000,300000,-1750,0.00585
-1110000,305000,-1750,11.608
-1110000,310000,-1750,11.608
-1110000,315000,-1750,11.608
-1110000,320000,-1750,4.913
-1110000,325000,-1750,4.913
-1105000,105000,-1750,4.913
-1105000,110000,-1750,4.913
-1105000,115000,-1750,11.608
-1105000,120000,-1750,11.608
-1105000,125000,-1750,11.608
-1105000,130000,-1750,11.608
-1105000,135000,-1750,11.608
-1105000,140000,-1750,11.608
-1105000,145000,-1750,16.035
-1105000,150000,-1750,16.035
-1105000,155000,-1750,16.035
-1105000,160000,-1750,0.07035
-1105000,165000,-1750,16.035
-1105000,170000,-1750,16.035
-1105000,175000,-1750,13.8
-1105000,180000,-1750,0.4515
-1105000,185000,-1750,0.00585
-1105000,190000,-1750,1.29
-1105000,195000,-1750,0.4515
-1105000,200000,-1750,0.4515
-1105000,205000,-1750,0.07035
-1105000,210000,-1750,0.07035
-1105000,215000,-1750,1.287
-1105000,220000,-1750,0.4515
-1105000,225000,-1750,1.287
-1105000,230000,-1750,1.287
-1105000,235000,-1750,1.29
-1105000,240000,-1750,0.00585
-1105000,245000,-1750,0.07035
-1105000,250000,-1750,17.130000000000003
-1105000,255000,-1750,17.130000000000003
-1105000,260000,-1750,17.130000000000003
-1105000,265000,-1750,4.913
-1105000,270000,-1750,0.00585
-1105000,275000,-1750,0.0645
-1105000,280000,-1750,0.4515
-1105000,285000,-1750,0.0645
-1105000,290000,-1750,0.0645
-1105000,295000,-1750,0.00585
-1105000,300000,-1750,0.07035
-1105000,305000,-1750,11.608
-1105000,310000,-1750,11.608
-1105000,315000,-1750,11.608
-1105000,320000,-1750,4.913
-1105000,325000,-1750,1.3545
-1100000,110000,-1750,1.287
-1100000,115000,-1750,4.913
-1100000,120000,-1750,4.913
-1100000,125000,-1750,11.608
-1100000,130000,-1750,11.608
-1100000,135000,-1750,16.035
-1100000,140000,-1750,16.035
-1100000,145000,-1750,16.035
-1100000,150000,-1750,16.035
-1100000,155000,-1750,0.00585
-1100000,160000,-1750,0.0645
-1100000,165000,-1750,0.0645
-1100000,170000,-1750,0.00585
-1100000,175000,-1750,0.07035
-1100000,180000,-1750,0.07035
-1100000,185000,-1750,1.29
-1100000,190000,-1750,0.00585
-1100000,195000,-1750,1.29
-1100000,200000,-1750,1.29
-1100000,205000,-1750,0.4515
-1100000,210000,-1750,0.07035
-1100000,215000,-1750,1.287
-1100000,220000,-1750,1.287
-1100000,225000,-1750,1.287
-1100000,230000,-1750,0.07035
-1100000,235000,-1750,1.3545
-1100000,240000,-1750,1.29
-1100000,245000,-1750,1.287
-1100000,250000,-1750,17.130000000000003
-1100000,255000,-1750,11.608
-1100000,260000,-1750,17.130000000000003
-1100000,265000,-1750,11.608
-1100000,270000,-1750,0.00585
-1100000,275000,-1750,0.00585
-1100000,280000,-1750,0.4515
-1100000,285000,-1750,0.4515
-1100000,290000,-1750,0.0645
-1100000,295000,-1750,0.4515
-1100000,300000,-1750,0.00585
-1100000,305000,-1750,0.07035
-1100000,310000,-1750,11.608
-1100000,315000,-1750,4.913
-1100000,320000,-1750,11.608
-1100000,325000,-1750,4.913
-1095000,110000,-1750,0.00585
-1095000,115000,-1750,0.00585
-1095000,120000,-1750,0.00585
-1095000,125000,-1750,0.00585
-1095000,130000,-1750,0.07035
-1095000,135000,-1750,0.00585
-1095000,140000,-1750,16.035
-1095000,145000,-1750,16.035
-1095000,150000,-1750,16.035
-1095000,155000,-1750,0.4515
-1095000,160000,-1750,0.00585
-1095000,165000,-1750,0.00585
-1095000,170000,-1750,0.4515
-1095000,175000,-1750,0.07035
-1095000,180000,-1750,0.4515
-1095000,185000,-1750,79.95
-1095000,190000,-1750,2.19
-1095000,195000,-1750,1.29
-1095000,200000,-1750,1.29
-1095000,205000,-1750,0.4515
-1095000,210000,-1750,1.287
-1095000,215000,-1750,1.287
-1095000,220000,-1750,1.287
-1095000,225000,-1750,1.29
-1095000,230000,-1750,0.00585
-1095000,235000,-1750,1.3545
-1095000,240000,-1750,0.4515
-1095000,245000,-1750,0.4515
-1095000,250000,-1750,1.287
-1095000,255000,-1750,0.4515
-1095000,260000,-1750,17.130000000000003
-1095000,265000,-1750,0.0645
-1095000,270000,-1750,17.130000000000003
-1095000,275000,-1750,0.0645
-1095000,280000,-1750,0.07035
-1095000,285000,-1750,1.287
-1095000,290000,-1750,0.0645
-1095000,295000,-1750,4.913
-1095000,300000,-1750,1.287
-1095000,305000,-1750,1.3545
-1095000,310000,-1750,0.0645
-1095000,315000,-1750,0.0645
-1095000,320000,-1750,0.07035
-1095000,325000,-1750,0.07035
-1090000,65000,-1750,4.913
-1090000,110000,-1750,0.0645
-1090000,115000,-1750,1.29
-1090000,120000,-1750,0.07035
-1090000,125000,-1750,0.00585
-1090000,130000,-1750,0.00585
-1090000,135000,-1750,0.00585
-1090000,140000,-1750,0.00585
-1090000,145000,-1750,0.00585
-1090000,150000,-1750,16.035
-1090000,155000,-1750,0.07035
-1090000,160000,-1750,0.00585
-1090000,165000,-1750,0.0645
-1090000,170000,-1750,13.8
-1090000,175000,-1750,0.4515
-1090000,180000,-1750,0.4515
-1090000,185000,-1750,13.8
-1090000,190000,-1750,2.19
-1090000,195000,-1750,1.29
-1090000,200000,-1750,1.29
-1090000,205000,-1750,1.29
-1090000,210000,-1750,165.7
-1090000,215000,-1750,0.00585
-1090000,220000,-1750,0.00585
-1090000,225000,-1750,0.00585
-1090000,230000,-1750,0.07035
-1090000,235000,-1750,0.07035
-1090000,240000,-1750,0.4515
-1090000,245000,-1750,0.4515
-1090000,250000,-1750,0.4515
-1090000,255000,-1750,0.4515
-1090000,260000,-1750,0.4515
-1090000,265000,-1750,11.608
-1090000,270000,-1750,17.130000000000003
-1090000,275000,-1750,4.913
-1090000,280000,-1750,0.0645
-1090000,285000,-1750,0.0645
-1090000,290000,-1750,1.287
-1090000,295000,-1750,1.3545
-1090000,300000,-1750,4.913
-1090000,305000,-1750,4.913
-1090000,310000,-1750,4.913
-1090000,315000,-1750,0.00585
-1090000,320000,-1750,0.07035
-1090000,325000,-1750,0.00585
-1090000,330000,-1750,0.00585
-1085000,55000,-1750,4.913
-1085000,60000,-1750,4.913
-1085000,65000,-1750,4.913
-1085000,70000,-1750,17.130000000000003
-1085000,75000,-1750,4.913
-1085000,80000,-1750,4.913
-1085000,110000,-1750,0.0645
-1085000,115000,-1750,0.00585
-1085000,120000,-1750,0.00585
-1085000,125000,-1750,0.00585
-1085000,130000,-1750,0.00585
-1085000,135000,-1750,0.00585
-1085000,140000,-1750,0.00585
-1085000,145000,-1750,0.00585
-1085000,150000,-1750,10.533000000000001
-1085000,155000,-1750,0.07035
-1085000,160000,-1750,0.00585
-1085000,165000,-1750,2.19
-1085000,170000,-1750,2.19
-1085000,175000,-1750,2.19
-1085000,180000,-1750,13.8
-1085000,185000,-1750,13.8
-1085000,190000,-1750,13.8
-1085000,195000,-1750,145.55
-1085000,200000,-1750,1.29
-1085000,205000,-1750,1.29
-1085000,210000,-1750,11.608
-1085000,215000,-1750,4.913
-1085000,220000,-1750,4.913
-1085000,225000,-1750,4.913
-1085000,230000,-1750,4.913
-1085000,235000,-1750,0.07035
-1085000,240000,-1750,0.07035
-1085000,245000,-1750,0.07035
-1085000,250000,-1750,1.29
-1085000,255000,-1750,0.4515
-1085000,260000,-1750,1.29
-1085000,265000,-1750,17.130000000000003
-1085000,270000,-1750,11.608
-1085000,275000,-1750,4.913
-1085000,280000,-1750,0.0645
-1085000,285000,-1750,0.4515
-1085000,290000,-1750,0.00585
-1085000,295000,-1750,0.00585
-1085000,300000,-1750,1.287
-1085000,305000,-1750,0.0645
-1085000,310000,-1750,4.913
-1085000,315000,-1750,0.0645
-1085000,320000,-1750,0.07035
-1085000,325000,-1750,0.00585
-1080000,55000,-1750,4.913
-1080000,60000,-1750,4.913
-1080000,65000,-1750,4.913
-1080000,70000,-1750,4.913
-1080000,75000,-1750,4.913
-1080000,80000,-1750,1.287
-1080000,85000,-1750,0.4515
-1080000,90000,-1750,0.00585
-1080000,105000,-1750,0.00585
-1080000,110000,-1750,0.07035
-1080000,115000,-1750,0.07035
-1080000,120000,-1750,0.00585
-1080000,125000,-1750,0.00585
-1080000,130000,-1750,0.00585
-1080000,135000,-1750,0.00585
-1080000,140000,-1750,0.00585
-1080000,145000,-1750,16.035
-1080000,150000,-1750,0.00585
-1080000,155000,-1750,10.533000000000001
-1080000,160000,-1750,0.0645
-1080000,165000,-1750,2.19
-1080000,170000,-1750,4.913
-1080000,175000,-1750,13.8
-1080000,180000,-1750,13.8
-1080000,185000,-1750,13.8
-1080000,190000,-1750,79.95
-1080000,195000,-1750,165.7
-1080000,200000,-1750,249.6
-1080000,205000,-1750,184.8
-1080000,210000,-1750,135.0
-1080000,215000,-1750,11.608
-1080000,220000,-1750,17.130000000000003
-1080000,225000,-1750,11.608
-1080000,230000,-1750,4.913
-1080000,235000,-1750,0.00585
-1080000,240000,-1750,0.00585
-1080000,245000,-1750,0.00585
-1080000,250000,-1750,0.00585
-1080000,255000,-1750,0.07035
-1080000,260000,-1750,0.07035
-1080000,265000,-1750,1.287
-1080000,270000,-1750,0.07035
-1080000,275000,-1750,2.19
-1080000,280000,-1750,0.0645
-1080000,285000,-1750,0.07035
-1080000,290000,-1750,0.07035
-1080000,295000,-1750,1.287
-1080000,300000,-1750,1.287
-1080000,305000,-1750,1.287
-1080000,310000,-1750,4.913
-1080000,315000,-1750,4.913
-1080000,320000,-1750,0.07035
-1080000,325000,-1750,4.913
-1080000,330000,-1750,0.00585
-1080000,395000,-1750,11.608
-1075000,55000,-1750,0.00585
-1075000,60000,-1750,4.913
-1075000,65000,-1750,4.913
-1075000,70000,-1750,4.913
-1075000,75000,-1750,1.287
-1075000,80000,-1750,1.287
-1075000,85000,-1750,1.287
-1075000,90000,-1750,0.4515
-1075000,105000,-1750,0.07035
-1075000,110000,-1750,0.07035
-1075000,115000,-1750,0.07035
-1075000,120000,-1750,0.00585
-1075000,125000,-1750,0.00585
-1075000,130000,-1750,0.07035
-1075000,135000,-1750,0.00585
-1075000,140000,-1750,1.29
-1075000,145000,-1750,0.00585
-1075000,150000,-1750,16.035
-1075000,155000,-1750,10.533000000000001
-1075000,160000,-1750,0.0645
-1075000,165000,-1750,0.00585
-1075000,170000,-1750,0.07035
-1075000,175000,-1750,4.913
-1075000,180000,-1750,4.913
-1075000,185000,-1750,13.8
-1075000,190000,-1750,13.8
-1075000,195000,-1750,165.7
-1075000,200000,-1750,184.8
-1075000,205000,-1750,252.5
-1075000,210000,-1750,135.0
-1075000,215000,-1750,4.913
-1075000,220000,-1750,4.913
-1075000,225000,-1750,4.913
-1075000,230000,-1750,0.00585
-1075000,235000,-1750,4.913
-1075000,240000,-1750,0.4515
-1075000,245000,-1750,0.00585
-1075000,250000,-1750,0.07035
-1075000,255000,-1750,0.07035
-1075000,260000,-1750,0.07035
-1075000,265000,-1750,0.07035
-1075000,270000,-1750,4.913
-1075000,275000,-1750,0.07035
-1075000,280000,-1750,0.07035
-1075000,285000,-1750,2.19
-1075000,290000,-1750,1.287
-1075000,295000,-1750,1.287
-1075000,300000,-1750,1.287
-1075000,305000,-1750,1.287
-1075000,310000,-1750,11.608
-1075000,315000,-1750,11.608
-1075000,320000,-1750,4.913
-1075000,325000,-1750,4.913
-1075000,330000,-1750,4.913
-1075000,335000,-1750,4.913
-1075000,395000,-1750,4.913
-1070000,55000,-1750,4.913
-1070000,60000,-1750,4.913
-1070000,65000,-1750,4.913
-1070000,70000,-1750,0.00585
-1070000,75000,-1750,0.4515
-1070000,80000,-1750,0.00585
-1070000,85000,-1750,4.913
-1070000,90000,-1750,4.913
-1070000,100000,-1750,0.00585
-1070000,105000,-1750,0.07035
-1070000,110000,-1750,0.07035
-1070000,115000,-1750,0.07035
-1070000,120000,-1750,0.00585
-1070000,125000,-1750,0.00585
-1070000,130000,-1750,0.9
-1070000,135000,-1750,1.29
-1070000,140000,-1750,0.9
-1070000,145000,-1750,4.913
-1070000,150000,-1750,16.035
-1070000,155000,-1750,20.82
-1070000,160000,-1750,13.8
-1070000,165000,-1750,13.8
-1070000,170000,-1750,13.8
-1070000,175000,-1750,13.8
-1070000,180000,-1750,13.8
-1070000,185000,-1750,13.8
-1070000,190000,-1750,165.7
-1070000,195000,-1750,165.7
-1070000,200000,-1750,184.8
-1070000,205000,-1750,301.92499999999995
-1070000,210000,-1750,269.7
-1070000,215000,-1750,4.913
-1070000,220000,-1750,4.913
-1070000,225000,-1750,17.130000000000003
-1070000,230000,-1750,17.130000000000003
-1070000,235000,-1750,4.913
-1070000,240000,-1750,2.19
-1070000,245000,-1750,4.913
-1070000,250000,-1750,4.913
-1070000,255000,-1750,0.00585
-1070000,260000,-1750,0.07035
-1070000,265000,-1750,0.07035
-1070000,270000,-1750,4.913
-1070000,275000,-1750,17.130000000000003
