ido,keido,symbol,formationAge_ja,group_ja,lithology_ja
37.93205649,140.208878,N3_vas_ap,新生代 新第三紀 中新世 メッシニアン期〜鮮新世,火成岩,デイサイト・流紋岩 大規模火砕流
37.97880736,140.20088,N3_vas_ap,新生代 新第三紀 中新世 メッシニアン期〜鮮新世,火成岩,デイサイト・流紋岩 大規模火砕流
38.02554876,140.1928691,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
38.0722807,140.1848451,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
38.11900319,140.1768081,N1_vis_al,新生代 新第三紀 中新世 バーディガリアン期〜前期ランギアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
38.16571626,140.168758,N1_vas_ai,新生代 新第三紀 中新世 バーディガリアン期〜前期ランギアン期,火成岩,デイサイト・流紋岩 貫入岩
38.21241991,140.16069480000002,N2_som,新生代 新第三紀 中新世 後期ランギアン期〜トートニアン期,堆積岩,海成層 泥岩
38.25911416,140.15261850000002,Q12_vis_al,新生代 第四紀 更新世 カラブリアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
38.30579902,140.144529,Q32-33_std,新生代 第四紀 後期更新世中期〜後期更新世後期,堆積岩,段丘堆積物
38.35247451,140.1364263,N3_som,新生代 新第三紀 中新世 メッシニアン期〜鮮新世,堆積岩,海成層 泥岩
38.39914063,140.1283104,N2_som,新生代 新第三紀 中新世 後期ランギアン期〜トートニアン期,堆積岩,海成層 泥岩
38.4457974,140.1201812,N2_som,新生代 新第三紀 中新世 後期ランギアン期〜トートニアン期,堆積岩,海成層 泥岩
38.49244485,140.1120387,N2_vas_al,新生代 新第三紀 中新世 後期ランギアン期〜トートニアン期,火成岩,デイサイト・流紋岩 溶岩・火砕岩
38.53908297,140.1038828,Pg3_pim_a,新生代 古第三紀 漸新世 ルペリアン期,火成岩,花崗閃緑岩・トーナル岩 塊状 島弧・大陸
38.58571178,140.09571359999998,N2_vas_al,新生代 新第三紀 中新世 後期ランギアン期〜トートニアン期,火成岩,デイサイト・流紋岩 溶岩・火砕岩
38.6323313,140.087531,N2_vas_al,新生代 新第三紀 中新世 後期ランギアン期〜トートニアン期,火成岩,デイサイト・流紋岩 溶岩・火砕岩
38.67894154,140.079335,N2_soi,新生代 新第三紀 中新世 後期ランギアン期〜トートニアン期,堆積岩,海成層 珪質泥岩
38.72554251,140.0711255,N2_soi,新生代 新第三紀 中新世 後期ランギアン期〜トートニアン期,堆積岩,海成層 珪質泥岩
38.77213423,140.06290249999998,N2_soi,新生代 新第三紀 中新世 後期ランギアン期〜トートニアン期,堆積岩,海成層 珪質泥岩
38.81871671,140.054666,N2_vbs_al,新生代 新第三紀 中新世 後期ランギアン期〜トートニアン期,火成岩,玄武岩 溶岩・火砕岩
38.86528996,140.046416,N2_vbs_al,新生代 新第三紀 中新世 後期ランギアン期〜トートニアン期,火成岩,玄武岩 溶岩・火砕岩
38.911854,140.0381523,N2_soi,新生代 新第三紀 中新世 後期ランギアン期〜トートニアン期,堆積岩,海成層 珪質泥岩
38.95840884,140.029875,Q3_v_ad,新生代 第四紀 後期更新世,火成岩,火山岩 岩屑なだれ堆積物
39.0049545,140.02158400000002,Q3_v_ad,新生代 第四紀 後期更新世,火成岩,火山岩 岩屑なだれ堆積物
39.05149098,140.0132794,Q2_vis_al,新生代 第四紀 チバニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
39.09801829999999,140.004961,Q3_vis_al,新生代 第四紀 後期更新世,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
39.14453648,139.99662880000002,Q2_vis_al,新生代 第四紀 チバニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
39.19104552,139.9882829,H_v_ad,新生代 第四紀 完新世,火成岩,火山岩 岩屑なだれ堆積物
39.23754545,139.97992309999998,Q1-21_sb,新生代 第四紀 更新世 ジェラシアン期〜前期チバニアン期,堆積岩,汽水成層ないし海成・非海成混合層
39.28403626,139.9715495,H_v_ad,新生代 第四紀 完新世,火成岩,火山岩 岩屑なだれ堆積物
39.933959,139.85284319999997,Q1-21_so,新生代 第四紀 更新世 ジェラシアン期〜前期チバニアン期,堆積岩,海成層
42.10327496,139.4331076,Q22_std,新生代 第四紀 後期チバニアン期,堆積岩,段丘堆積物
42.14922654,139.42380269999998,N3_vis_al,新生代 新第三紀 中新世 メッシニアン期〜鮮新世,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
35.68335632,140.6297504,H_ssd,新生代 第四紀 完新世,堆積岩,海岸・砂丘堆積物
35.73058223,140.62238,H_ssd,新生代 第四紀 完新世,堆積岩,海岸・砂丘堆積物
35.77779799,140.61499809999998,Q3_sb,新生代 第四紀 後期更新世,堆積岩,汽水成層ないし海成・非海成混合層
35.82500363,140.60760459999997,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
35.87219915,140.6001995,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
35.91938458,140.5927829,,,,
35.96655992,140.5853546,,,,
36.01372518,140.5779146,,,,
36.0608804,140.570463,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
36.10802557,140.5629996,Q3_sb,新生代 第四紀 後期更新世,堆積岩,汽水成層ないし海成・非海成混合層
36.15516071,140.55552450000002,Q3_sb,新生代 第四紀 後期更新世,堆積岩,汽水成層ないし海成・非海成混合層
36.20228585,140.54803769999998,Q3_sb,新生代 第四紀 後期更新世,堆積岩,汽水成層ないし海成・非海成混合層
36.24940098,140.540539,Q3_sb,新生代 第四紀 後期更新世,堆積岩,汽水成層ないし海成・非海成混合層
36.29650613,140.5330285,,,,
36.34360132,140.5255062,Q32-33_std,新生代 第四紀 後期更新世中期〜後期更新世後期,堆積岩,段丘堆積物
36.39068654,140.5179719,Q31_std,新生代 第四紀 後期更新世前期,堆積岩,段丘堆積物
36.43776183,140.5104258,Q31_std,新生代 第四紀 後期更新世前期,堆積岩,段丘堆積物
36.48482720000001,140.5028677,Q31_std,新生代 第四紀 後期更新世前期,堆積岩,段丘堆積物
36.53188265,140.4952977,N3_som,新生代 新第三紀 中新世 メッシニアン期〜鮮新世,堆積岩,海成層 泥岩
36.5789282,140.4877156,Q32-33_std,新生代 第四紀 後期更新世中期〜後期更新世後期,堆積岩,段丘堆積物
36.62596388,140.4801216,Q32-33_std,新生代 第四紀 後期更新世中期〜後期更新世後期,堆積岩,段丘堆積物
36.67298968,140.47251540000002,N1_vas_al,新生代 新第三紀 中新世 バーディガリアン期〜前期ランギアン期,火成岩,デイサイト・流紋岩 溶岩・火砕岩
36.72000563,140.46489730000002,N1_soc,新生代 新第三紀 中新世 バーディガリアン期〜前期ランギアン期,堆積岩,海成層 礫岩
36.76701174,140.457267,N1_soss,新生代 新第三紀 中新世 バーディガリアン期〜前期ランギアン期,堆積岩,海成層 砂岩
36.81400802,140.4496245,K12_pam_a,中生代 前期白亜紀 アプチアン期〜アルビアン期,火成岩,花崗岩 塊状 島弧・大陸
36.8609945,140.4419699,K12_pim_a,中生代 前期白亜紀 アプチアン期〜アルビアン期,火成岩,花崗閃緑岩・トーナル岩 塊状 島弧・大陸
36.90797117,140.4343031,K12_pam_a,中生代 前期白亜紀 アプチアン期〜アルビアン期,火成岩,花崗岩 塊状 島弧・大陸
36.95493807,140.4266241,J24-K11_sx_J3,中生代 中期ジュラ紀 カロビアン期〜前期白亜紀 バレミアン期,付加体,混在岩 後期ジュラ紀-前期白亜紀付加体
37.00189519,140.41893280000002,N2_soss,新生代 新第三紀 中新世 後期ランギアン期〜トートニアン期,堆積岩,海成層 砂岩
37.04884256,140.4112293,N3_snc,新生代 新第三紀 中新世 メッシニアン期〜鮮新世,堆積岩,非海成層 礫岩
37.09578019,140.4035134,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
37.14270809,140.3957852,Q31_std,新生代 第四紀 後期更新世前期,堆積岩,段丘堆積物
37.18962629,140.3880446,Q31_std,新生代 第四紀 後期更新世前期,堆積岩,段丘堆積物
37.23653478,140.3802916,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
37.28343359,140.37252619999998,Q31_std,新生代 第四紀 後期更新世前期,堆積岩,段丘堆積物
37.33032273,140.36474840000002,Q12_vas_ap,新生代 第四紀 更新世 カラブリアン期,火成岩,デイサイト・流紋岩 大規模火砕流
37.37720221,140.35695800000002,Q31_std,新生代 第四紀 後期更新世前期,堆積岩,段丘堆積物
37.42407205,140.34915519999998,Q31_std,新生代 第四紀 後期更新世前期,堆積岩,段丘堆積物
37.47093226,140.3413397,Q31_std,新生代 第四紀 後期更新世前期,堆積岩,段丘堆積物
37.51778286,140.3335118,N2_snc,新生代 新第三紀 中新世 後期ランギアン期〜トートニアン期,堆積岩,非海成層 礫岩
37.56462386,140.3256712,Q2_v_ad,新生代 第四紀 チバニアン期,火成岩,火山岩 岩屑なだれ堆積物
37.61145527,140.3178179,Q2_vis_al,新生代 第四紀 チバニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
37.65827711,140.309952,Q22-H_sdd,新生代 第四紀 後期チバニアン期〜完新世,堆積岩,地すべり堆積物
37.70508939,140.3020734,Q12_vis_al,新生代 第四紀 更新世 カラブリアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
37.75189213,140.2941821,Q12_vis_al,新生代 第四紀 更新世 カラブリアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
37.79868533,140.286278,N3_vas_ap,新生代 新第三紀 中新世 メッシニアン期〜鮮新世,火成岩,デイサイト・流紋岩 大規模火砕流
37.84546902,140.2783611,N1_som,新生代 新第三紀 中新世 バーディガリアン期〜前期ランギアン期,堆積岩,海成層 泥岩
37.89224321,140.2704314,K12_pim_a,中生代 前期白亜紀 アプチアン期〜アルビアン期,火成岩,花崗閃緑岩・トーナル岩 塊状 島弧・大陸
37.9390079,140.2624888,K12_pim_a,中生代 前期白亜紀 アプチアン期〜アルビアン期,火成岩,花崗閃緑岩・トーナル岩 塊状 島弧・大陸
37.98576313,140.25453330000002,N1_vas_al,新生代 新第三紀 中新世 バーディガリアン期〜前期ランギアン期,火成岩,デイサイト・流紋岩 溶岩・火砕岩
38.03250889,140.246565,N1_vas_al,新生代 新第三紀 中新世 バーディガリアン期〜前期ランギアン期,火成岩,デイサイト・流紋岩 溶岩・火砕岩
38.0792452,140.2385837,N3_vas_al,新生代 新第三紀 中新世 メッシニアン期〜鮮新世,火成岩,デイサイト・流紋岩 溶岩・火砕岩
38.12597207,140.2305894,N1_vas_al,新生代 新第三紀 中新世 バーディガリアン期〜前期ランギアン期,火成岩,デイサイト・流紋岩 溶岩・火砕岩
38.17268953,140.2225821,N1_vas_al,新生代 新第三紀 中新世 バーディガリアン期〜前期ランギアン期,火成岩,デイサイト・流紋岩 溶岩・火砕岩
38.21939758,140.2145617,N1_vas_al,新生代 新第三紀 中新世 バーディガリアン期〜前期ランギアン期,火成岩,デイサイト・流紋岩 溶岩・火砕岩
38.26609624,140.2065283,Q3_v_ad,新生代 第四紀 後期更新世,火成岩,火山岩 岩屑なだれ堆積物
38.31278552,140.19848180000002,N3_som,新生代 新第三紀 中新世 メッシニアン期〜鮮新世,堆積岩,海成層 泥岩
38.35946543,140.19042209999998,Q1-21_sn,新生代 第四紀 更新世 ジェラシアン期〜前期チバニアン期,堆積岩,非海成層
38.40613599,140.1823493,N3_som,新生代 新第三紀 中新世 メッシニアン期〜鮮新世,堆積岩,海成層 泥岩
38.45279721,140.1742633,N2_vas_ai,新生代 新第三紀 中新世 後期ランギアン期〜トートニアン期,火成岩,デイサイト・流紋岩 貫入岩
38.49944911,140.16616409999997,N2_vas_ai,新生代 新第三紀 中新世 後期ランギアン期〜トートニアン期,火成岩,デイサイト・流紋岩 貫入岩
38.54609169,140.1580515,N2_vas_al,新生代 新第三紀 中新世 後期ランギアン期〜トートニアン期,火成岩,デイサイト・流紋岩 溶岩・火砕岩
38.59272498,140.1499257,Q33_vas_ap,新生代 第四紀 後期更新世後期,火成岩,デイサイト・流紋岩 大規模火砕流
38.63934899,140.1417866,N2_soi,新生代 新第三紀 中新世 後期ランギアン期〜トートニアン期,堆積岩,海成層 珪質泥岩
38.68596372,140.1336341,N3_som,新生代 新第三紀 中新世 メッシニアン期〜鮮新世,堆積岩,海成層 泥岩
38.73256919,140.12546819999997,N3_som,新生代 新第三紀 中新世 メッシニアン期〜鮮新世,堆積岩,海成層 泥岩
38.77916543,140.1172888,N2_soi,新生代 新第三紀 中新世 後期ランギアン期〜トートニアン期,堆積岩,海成層 珪質泥岩
38.82575243,140.1090961,N2_soi,新生代 新第三紀 中新世 後期ランギアン期〜トートニアン期,堆積岩,海成層 珪質泥岩
38.87233021,140.1008898,N2_vbs_al,新生代 新第三紀 中新世 後期ランギアン期〜トートニアン期,火成岩,玄武岩 溶岩・火砕岩
38.9188988,140.09267,N2_vas_al,新生代 新第三紀 中新世 後期ランギアン期〜トートニアン期,火成岩,デイサイト・流紋岩 溶岩・火砕岩
38.96545819,140.0844366,N2_vbs_ai,新生代 新第三紀 中新世 後期ランギアン期〜トートニアン期,火成岩,玄武岩 貫入岩
39.01200841,140.0761896,N2_vbs_al,新生代 新第三紀 中新世 後期ランギアン期〜トートニアン期,火成岩,玄武岩 溶岩・火砕岩
39.05854946,140.067929,Q3_vis_al,新生代 第四紀 後期更新世,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
39.10508136,140.05965480000003,H_vis_al,新生代 第四紀 完新世,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
39.15160413,140.0513669,Q3_v_ad,新生代 第四紀 後期更新世,火成岩,火山岩 岩屑なだれ堆積物
39.19811777,140.04306519999997,Q3_v_ad,新生代 第四紀 後期更新世,火成岩,火山岩 岩屑なだれ堆積物
39.24462231,140.0347498,H_v_ad,新生代 第四紀 完新世,火成岩,火山岩 岩屑なだれ堆積物
39.29111775,140.0264205,Q3_v_ad,新生代 第四紀 後期更新世,火成岩,火山岩 岩屑なだれ堆積物
39.3376041,140.0180775,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
39.38408139,140.0097206,,,,
39.94110621,139.9083436,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
39.98746679999999,139.8998033,Q31_std,新生代 第四紀 後期更新世前期,堆積岩,段丘堆積物
42.11065786,139.4908274,Q22_std,新生代 第四紀 後期チバニアン期,堆積岩,段丘堆積物
42.15661472,139.4815715,Pg4_vas_al,新生代 古第三紀 漸新世 チャッティアン期〜新第三紀 中新世 アキタニアン期,火成岩,デイサイト・流紋岩 溶岩・火砕岩
42.20256329,139.47229950000002,Q1-21_sn,新生代 第四紀 更新世 ジェラシアン期〜前期チバニアン期,堆積岩,非海成層
35.73730208,140.67407580000003,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
35.78452176,140.6667335,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
35.83173133,140.6593797,H_svd,新生代 第四紀 完新世,堆積岩,自然堤防堆積物
35.87893079,140.6520144,H_ssd,新生代 第四紀 完新世,堆積岩,海岸・砂丘堆積物
35.92612015,140.6446375,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
35.97329944,140.637249,Q3_sb,新生代 第四紀 後期更新世,堆積岩,汽水成層ないし海成・非海成混合層
36.02046867,140.629849,Q3_sb,新生代 第四紀 後期更新世,堆積岩,汽水成層ないし海成・非海成混合層
36.35037276,140.5777215,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
36.39746202,140.57022769999998,Q31_std,新生代 第四紀 後期更新世前期,堆積岩,段丘堆積物
36.44454135,140.562722,Q31_std,新生代 第四紀 後期更新世前期,堆積岩,段丘堆積物
36.49161075,140.5552044,Q3_sb,新生代 第四紀 後期更新世,堆積岩,汽水成層ないし海成・非海成混合層
36.53867026,140.5476749,N2_soi,新生代 新第三紀 中新世 後期ランギアン期〜トートニアン期,堆積岩,海成層 珪質泥岩
36.58571988,140.5401335,Q32-33_std,新生代 第四紀 後期更新世中期〜後期更新世後期,堆積岩,段丘堆積物
36.63275962,140.53258019999998,N1_soc,新生代 新第三紀 中新世 バーディガリアン期〜前期ランギアン期,堆積岩,海成層 礫岩
36.67978951,140.5250148,K12_pam_a,中生代 前期白亜紀 アプチアン期〜アルビアン期,火成岩,花崗岩 塊状 島弧・大陸
36.72680954,140.5174374,K12_pam_a,中生代 前期白亜紀 アプチアン期〜アルビアン期,火成岩,花崗岩 塊状 島弧・大陸
36.77381975,140.509848,K12_pam_a,中生代 前期白亜紀 アプチアン期〜アルビアン期,火成岩,花崗岩 塊状 島弧・大陸
36.82082014,140.5022465,K12_pim_a,中生代 前期白亜紀 アプチアン期〜アルビアン期,火成岩,花崗閃緑岩・トーナル岩 塊状 島弧・大陸
36.86781073,140.49463290000003,K12_pim_a,中生代 前期白亜紀 アプチアン期〜アルビアン期,火成岩,花崗閃緑岩・トーナル岩 塊状 島弧・大陸
36.91479153,140.4870072,K12_mgmpe_lgc,中生代 前期白亜紀 アプチアン期〜アルビアン期,変成岩,泥質片麻岩・泥質ミグマタイト 低P/T型広域変成岩　ざくろ石菫青石帯
36.96176256,140.47936930000003,K12_mgmpe_lgc,中生代 前期白亜紀 アプチアン期〜アルビアン期,変成岩,泥質片麻岩・泥質ミグマタイト 低P/T型広域変成岩　ざくろ石菫青石帯
37.00872382,140.47171919999997,K12_mgmpe_lgc,中生代 前期白亜紀 アプチアン期〜アルビアン期,変成岩,泥質片麻岩・泥質ミグマタイト 低P/T型広域変成岩　ざくろ石菫青石帯
37.05567534,140.4640569,K12_pim_a,中生代 前期白亜紀 アプチアン期〜アルビアン期,火成岩,花崗閃緑岩・トーナル岩 塊状 島弧・大陸
37.10261713,140.4563824,K12_pim_a,中生代 前期白亜紀 アプチアン期〜アルビアン期,火成岩,花崗閃緑岩・トーナル岩 塊状 島弧・大陸
37.1495492,140.4486956,K12_pim_a,中生代 前期白亜紀 アプチアン期〜アルビアン期,火成岩,花崗閃緑岩・トーナル岩 塊状 島弧・大陸
37.19647157,140.44099640000002,K12_pim_a,中生代 前期白亜紀 アプチアン期〜アルビアン期,火成岩,花崗閃緑岩・トーナル岩 塊状 島弧・大陸
37.24338425,140.433285,K12_mgmpe_lgc,中生代 前期白亜紀 アプチアン期〜アルビアン期,変成岩,泥質片麻岩・泥質ミグマタイト 低P/T型広域変成岩　ざくろ石菫青石帯
37.29028725,140.4255611,Q12_vas_ap,新生代 第四紀 更新世 カラブリアン期,火成岩,デイサイト・流紋岩 大規模火砕流
37.33718059,140.4178249,K12_pam_a,中生代 前期白亜紀 アプチアン期〜アルビアン期,火成岩,花崗岩 塊状 島弧・大陸
37.38406429,140.4100763,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
37.43093835,140.40231519999998,Q31_std,新生代 第四紀 後期更新世前期,堆積岩,段丘堆積物
37.47780279,140.3945416,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
37.52465763,140.3867555,Q31_std,新生代 第四紀 後期更新世前期,堆積岩,段丘堆積物
