x,y,h,z,h_z,t,ido,keido
-852918.7221,479493.4305,717.0,1000,-283.0,216.8,38.971939,140.552831
-852237.8738,480268.8248,759.0,1000,-241.0,254.3,38.980078000000006,140.559053
-858087.8852,452462.5246,300.0,1000,-700.0,60.5,38.712942,140.538878
-859453.5668,453034.4968,271.0,1000,-729.0,47.2,38.716442,140.523128
-856083.7563,452015.2407,257.0,1000,-743.0,89.2,38.711458,140.561375
-855059.4688,450693.4402,323.0,1000,-677.0,73.1,38.700497,140.574578
-891315.5447,449046.8691,381.0,1000,-619.0,111.5,38.635608000000005,140.183322
-893328.9959,448368.0865,435.0,1000,-565.0,130.2,38.626469,140.162575
-892104.5164,447860.1832,409.0,1000,-591.0,111.8,38.623442,140.17668600000002
-890726.3385,447216.5847,400.0,1000,-600.0,93.9,38.619361,140.19268300000002
-891875.5418,446292.1897,457.0,1000,-543.0,151.2,38.609139,140.181714
-892950.3128,445338.9588,307.0,1000,-693.0,196.6,38.59875,140.171603
-861229.3015,437761.8114,280.0,1000,-720.0,110.1,38.571533,140.527761
-860927.2397,437064.5716,276.0,1000,-724.0,117.6,38.565431,140.532128
-858222.0467,436645.6209,463.0,1000,-537.0,89.2,38.565153,140.562128
-898098.9346,360019.5066,793.0,1000,-207.0,146.9,37.794571999999995,140.253097
-900372.1272,359448.31899999996,789.0,1000,-211.0,175.7,37.786066999999996,140.229692
-904212.4799,359728.6453,1353.0,1000,353.0,72.6,37.783333,140.188178
-898874.7686,359502.9773,816.0,1000,-184.0,168.7,37.788661,140.245619
-900298.77,357650.2513,1065.0,1000,65.0,263.6,37.769344,140.233336
-901514.2371,346639.102,989.0,1000,-11.0,166.7,37.664592,140.23783899999998
-901383.0718,342794.3175,1117.0,1000,117.0,133.3,37.628778000000004,140.24533300000002
-901497.2940000001,345418.2415,945.0,1000,-55.0,187.4,37.653186,140.239956
-903544.4954,347313.9289,957.0,1000,-43.0,170.2,37.668081,140.2151
-902989.6201,349230.6874,1370.0,1000,370.0,124.2,37.686797,140.217975
-901379.2814,342800.2694,1118.0,1000,118.0,168.5,37.628839,140.245364
-903597.3753,346336.8945,889.0,1000,-111.0,178.3,37.658861,140.21608899999998
-954431.65,333654.1433,306.0,1000,-694.0,135.5,37.467364,139.69553100000002
-957156.4465,332551.0392,468.0,1000,-532.0,103.2,37.453033000000005,139.66843300000002
-954144.9992,331733.3681,378.0,1000,-622.0,147.0,37.449811,139.701778
-955745.0412,330613.3329,333.0,1000,-667.0,238.7,37.436978,139.686656
-952678.1977,330233.9636,395.0,1000,-605.0,119.8,37.437931,139.71985
-955041.9378,330870.5666,378.0,1000,-622.0,260.8,37.440419,139.693692
-954731.1387,331265.8619,361.0,1000,-639.0,161.6,37.444575,139.696333
-956064.0629,329063.0083,386.0,1000,-614.0,160.7,37.422,139.685856
-955343.8561,328596.6134,411.0,1000,-589.0,143.8,37.418694,139.694278
-1191610.108,202726.8488,1663.0,1000,663.0,62.0,35.854144,137.455803
-1190658.557,198643.0201,1279.0,1000,279.0,48.3,35.817608,137.473625
-1185050.3159999999,200000.8338,1239.0,1000,239.0,55.2,35.840369,137.528575
-1187521.4479999999,201049.6555,1458.0,1000,458.0,50.8,35.845772,137.501122
-1016623.646,-117102.0737,121.0,1000,-879.0,56.2,33.1188,139.780472
-1016317.7440000001,-121635.326,108.0,1000,-892.0,147.8,33.076028,139.790475
-1010208.691,-121050.7151,155.0,1000,-845.0,68.9,33.090639,139.849989
-1013119.832,-120937.7553,567.0,1000,-433.0,160.2,33.087416999999995,139.821025
-1011614.026,-122277.93199999999,168.0,1000,-832.0,81.3,33.076861,139.837969
-1014572.135,-121790.1258,258.0,1000,-742.0,303.9,33.077139,139.807972
-1015153.2990000001,-122174.9686,163.0,1000,-837.0,288.2,33.072608,139.802817
-1393959.3469999998,28311.066000000003,57.0,1000,-943.0,56.5,33.828461,135.776325
-1396172.499,31135.0191,135.0,1000,-865.0,104.8,33.85045,135.748322
-1837177.519,81619.0273,828.0,1000,-172.0,140.4,33.274983,131.312586
-1846903.993,79872.2534,490.0,1000,-510.0,112.9,33.232606,131.223775
-1838190.169,75194.6733,538.0,1000,-462.0,161.9,33.212761,131.320789
-1839858.594,72892.8159,837.0,1000,-163.0,175.5,33.186953,131.311156
-1843623.124,74179.8074,876.0,1000,-124.0,73.7,33.188742,131.271322
-1844109.226,68579.4024,961.0,1000,-39.0,43.5,33.135553,131.28231399999999
-1844332.755,75750.6301,801.0,1000,-199.0,116.5,33.201378000000005,131.260092
-1841027.685,73252.6565,831.0,1000,-169.0,191.4,33.187142,131.298897
-1840881.53,71637.1019,809.0,1000,-191.0,165.5,33.172569,131.30481899999998
-1838945.5,73667.158,608.0,1000,-392.0,152.3,33.196581,131.31778300000002
-1842930.73,75313.0044,765.0,1000,-235.0,171.0,33.201103,131.274814
-1827757.03,70583.286,191.0,1000,-809.0,84.1,33.197986,131.43411899999998
-1834188.1469999999,71516.8552,250.0,1000,-750.0,72.7,33.189428,131.369586
-1837997.235,69318.5769,636.0,1000,-364.0,80.5,33.158839,131.339047
-1827367.688,73465.9566,476.0,1000,-524.0,83.3,33.225742,131.42986399999998
-1844626.11,72954.7307,1005.0,1000,5.0,42.9,33.174692,131.2651
-1844790.697,62118.0054,792.0,1000,-208.0,67.4,33.073844,131.293814
-1848191.3090000001,61136.415,819.0,1000,-181.0,76.1,33.055583,131.26388899999998
-1842562.8090000001,62157.7797,695.0,1000,-305.0,71.2,33.080208,131.315111
-1846955.46,62768.0474,994.0,1000,-6.0,89.1,33.074036,131.2712
-1850870.2680000002,62902.6162,1071.0,1000,71.0,137.6,33.064719000000004,131.233219
-1842458.6090000002,64425.78,897.0,1000,-103.0,69.6,33.101508,131.309786
-1852482.095,63462.0873,1130.0,1000,130.0,142.6,33.065546999999995,131.216172
-1876951.0459999999,49778.0178,521.0,1000,-479.0,77.3,32.872244,131.020122
-1877205.5590000001,48324.5234,481.0,1000,-519.0,108.3,32.858081,131.02178899999998
-1876616.381,50518.7913,619.0,1000,-381.0,84.1,32.880022,131.021233
-1880436.1130000001,48498.7687,457.0,1000,-543.0,85.7,32.850858,130.99040300000001
-1884087.4019999998,51767.779,185.0,1000,-815.0,77.8,32.871133,130.946239
-1875901.045,49498.3453,709.0,1000,-291.0,149.0,32.872522,131.030956
-1876242.535,49029.7294,636.0,1000,-364.0,130.0,32.867247,131.029011
-1955169.227,61325.3341,311.0,1000,-689.0,247.7,32.760946999999994,130.240608
-1958882.105,58697.9656,145.0,1000,-855.0,77.7,32.726110999999996,130.212989
-1953281.97,61060.3774,544.0,1000,-456.0,164.8,32.763864,130.259344
-1958122.946,59234.3997,132.0,1000,-868.0,81.2,32.733228000000004,130.218636
-1956313.634,57630.0387,586.0,1000,-414.0,75.6,32.723556,130.240544
-1956121.1930000002,62179.10400000001,377.0,1000,-623.0,69.0,32.766125,130.229047
-1955668.0469999998,59399.5293,392.0,1000,-608.0,243.4,32.741739,130.241503
-2109228.3019999997,101894.3551,4.0,1000,-996.0,65.3,32.679147,128.657611
-2103613.001,97748.6853,111.0,1000,-889.0,41.9,32.658311,128.723617
-2108762.32,101021.0649,8.0,1000,-992.0,79.0,32.672567,128.664758
-2107380.611,99946.7488,2.0,1000,-998.0,60.6,32.666947,128.681172
-1923148.5580000002,-34372.1091,1001.0,1000,1.0,188.3,31.964119,130.818525
-1922024.0119999999,-33991.1447,967.0,1000,-33.0,174.0,31.970778000000003,130.828053
-1922945.664,-33821.4726,951.0,1000,-49.0,193.0,31.9698,130.81888899999998
-1923349.157,-35075.0964,955.0,1000,-45.0,203.0,31.957028,130.818611
-1936299.625,-24256.2239,196.0,1000,-804.0,73.0,32.0215,130.666008
-1933218.159,-26258.7808,288.0,1000,-712.0,99.0,32.011503000000005,130.700728
-1933194.669,-24894.082000000002,350.0,1000,-650.0,67.0,32.024244,130.697086
-1932375.688,-27139.4253,441.0,1000,-559.0,100.5,32.005672,130.711161
-1935276.3090000001,-27302.6641,241.0,1000,-759.0,95.2,31.996064,130.68428600000001
-1931784.437,-26756.077,476.0,1000,-524.0,111.1,32.010881,130.71565
-1935423.9340000001,-26736.7745,237.0,1000,-763.0,94.5,32.000908,130.68129199999998
-1921765.033,-43370.4762,756.0,1000,-244.0,196.6,31.884286,130.856817
-1921770.086,-43367.4668,756.0,1000,-244.0,149.2,31.8843,130.856761
-1921767.146,-43374.363,756.0,1000,-244.0,217.9,31.884244,130.856808
-1921771.6719999998,-43371.7254,756.0,1000,-244.0,173.9,31.884256,130.856758
-1921765.341,-43366.5139,756.0,1000,-244.0,234.9,31.884321999999997,130.856803
-1925621.104,-36083.8578,857.0,1000,-143.0,151.3,31.941346999999997,130.800042
-1927017.614,-34889.6536,760.0,1000,-240.0,86.9,31.948569,130.783525
-1927700.408,-35992.9301,699.0,1000,-301.0,87.5,31.936417,130.7802
-1926841.4030000002,-38190.531,692.0,1000,-308.0,182.6,31.918375,130.794475
-1924123.5369999998,-39909.4465,857.0,1000,-143.0,283.5,31.909936,130.8249
-1926877.364,-39129.6992,598.0,1000,-402.0,158.9,31.909544,130.796778
-1923460.582,-38655.5163,1032.0,1000,32.0,252.6,31.923433000000003,130.827622
-1923278.04,-39449.8988,907.0,1000,-93.0,214.1,31.916553000000004,130.831572
-1923908.642,-37897.4087,1028.0,1000,28.0,213.6,31.929239000000003,130.821272
-1924647.678,-37817.3946,964.0,1000,-36.0,202.2,31.927933000000003,130.814086
-1964744.108,-98328.3217,117.0,1000,-883.0,115.0,31.252753000000002,130.60861699999998
-1969813.3169999998,-96745.6488,68.0,1000,-932.0,43.6,31.253225,130.556953
-1966324.718,-99246.3496,269.0,1000,-731.0,75.3,31.239753000000004,130.596478
-1970472.325,-101367.1343,81.0,1000,-919.0,77.8,31.208311,130.563836
-1964914.26,-99040.1362,226.0,1000,-774.0,132.8,31.245642,130.609033
-1965626.3190000001,-98306.5032,192.0,1000,-808.0,122.7,31.250475,130.600339
-1969073.6069999998,-103242.3743,130.0,1000,-870.0,135.1,31.194778000000003,130.582128
-1965954.257,-100071.349,292.0,1000,-708.0,173.9,31.233108,130.602247
-1970766.128,-104690.8289,25.0,1000,-975.0,103.9,31.176510999999998,130.570456
-838922.7912,460730.6986,606.0,1000,-394.0,190.5,38.815556,140.734726
-839919.3749,458906.1761,535.0,1000,-465.0,161.9,38.797222,140.726669
-842708.4554,457751.9965,244.0,1000,-756.0,183.8,38.782776,140.698059
-846189.9578,462861.3012,428.0,1000,-572.0,106.7,38.825832,140.652222
-821281.3397,569722.1759,569.0,1000,-431.0,76.7,39.853558,140.760013
-818767.9093,577152.0841,567.0,1000,-433.0,160.1,39.925881,140.776347
-824820.2847,579300.1974,498.0,1000,-502.0,123.0,39.937917,140.705678
-824062.5929,574051.3960000001,490.0,1000,-510.0,78.3,39.890147,140.722344
-819089.1803,582959.713,1063.0,1000,63.0,229.2,39.979417,140.7637
-820987.3795,579346.9403,903.0,1000,-97.0,197.0,39.943375,140.748233
-817336.8224,582653.5651,1084.0,1000,84.0,198.2,39.978858,140.783683
-816737.3897,583589.7096,889.0,1000,-111.0,142.4,39.988335,140.788895
-1851161.649,70484.262,872.0,1000,-128.0,90.0,33.134167,131.20916699999998
-1851085.025,70251.7895,892.0,1000,-108.0,122.2,33.132221,131.210556
-1922450.51,-38190.6331,1147.0,1000,147.0,220.8,31.930555,130.835831
-1923184.62,-38180.7704,1065.0,1000,65.0,164.4,31.928612,130.82888799999998
-813698.5755,814559.9966,109.0,1000,-891.0,193.6,42.128887,140.449173
-813329.7907,813632.233,104.0,1000,-896.0,260.4,42.120834,140.455002
-814350.1057,813388.4718,119.0,1000,-881.0,264.2,42.117222,140.443604
-1856439.231,74667.274,841.0,1000,-159.0,198.9,33.158611,131.14666699999998
-1857158.035,73497.6245,892.0,1000,-108.0,206.8,33.145832,131.143051
-1857153.534,72326.2056,1002.0,1000,2.0,225.7,33.134997999999996,131.146393
-817542.1925,583373.5683,1019.0,1000,19.0,189.2,39.985279,140.780273
-816799.9758,582791.1308,1066.0,1000,66.0,232.6,39.980835,140.789444
-853254.0446,477902.9274,496.0,1000,-504.0,220.8,38.956665,140.55166599999998
-894540.2045,445800.5885,378.0,1000,-622.0,199.9,38.600834000000006,140.15361000000001
-894256.2775,445638.9972,422.0,1000,-578.0,184.4,38.599724,140.156952
-1966805.445,-104257.3807,58.0,1000,-942.0,99.2,31.191703000000004,130.606086
-1966362.024,-103949.2642,51.0,1000,-949.0,106.6,31.195821999999996,130.60934699999999
-1924730.551,-33087.9557,676.0,1000,-324.0,184.3,31.971666,130.800003
-1924332.774,-32937.6491,651.0,1000,-349.0,71.0,31.974166999999998,130.803329
-1075767.938,261277.1002,1557.0,1000,557.0,234.5,36.60136,138.54435700000002
-1076087.0590000001,259569.2613,1298.0,1000,298.0,222.3,36.584846,138.544144
-1175229.978,237799.6238,1486.0,1000,486.0,146.0,36.211665999999994,137.555557
-1175917.955,238138.6916,1186.0,1000,186.0,178.8,36.213612,137.547775
-847723.0329,481908.2727,686.0,1000,-314.0,275.0,39.001389,140.605835
-847503.3648,481668.0885,715.0,1000,-285.0,290.0,38.999443,140.60861200000002
-813902.4601,583438.9996,996.0,1000,-4.0,265.0,39.990619,140.82069199999998
-813814.9927,583692.3391,964.0,1000,-36.0,199.1,39.993086,140.821272
-1841171.495,79511.1685,659.0,1000,-341.0,143.4,33.24472,131.279999
-1922560.3180000002,-33915.0113,966.0,1000,-34.0,196.0,31.969998999999998,130.822784
-1924439.489,-38434.0992,959.0,1000,-41.0,200.4,31.922777000000004,130.81778
-1924925.294,-38378.7395,922.0,1000,-78.0,160.6,31.921944,130.813049
-848116.0148,482888.1559,553.0,1000,-447.0,246.0,39.009997999999996,140.600006
-848050.4867,482819.4486,576.0,1000,-424.0,228.4,39.009445,140.60083
-816380.421,583931.5363,782.0,1000,-218.0,181.0,39.991975,140.792336
-816387.0697,583231.8988,909.0,1000,-91.0,223.8,39.985467,140.793353
-1856969.707,74042.7497,761.0,1000,-239.0,205.6,33.15139,131.143326
-812850.2335,566337.7675,670.0,1000,-330.0,39.6,39.833057000000004,140.858887
-1857023.763,70698.4136,1034.0,1500,-466.0,85.2,33.120277,131.152222
-1855827.28,68758.5937,1196.0,1500,-304.0,222.0,33.105556,131.169174
-1854622.765,75245.4041,740.0,1500,-760.0,188.1,33.168888,131.162506
-1858853.416,75105.1485,626.0,1500,-874.0,182.5,33.156113,131.122223
-1858069.21,71964.6533,859.0,1500,-641.0,107.3,33.129166,131.138611
-1856156.938,66545.7065,940.0,1500,-560.0,161.4,33.084167,131.172226
-1849538.221,69710.7795,970.0,1500,-530.0,177.6,33.13139,131.226944
-1851117.034,70441.1151,885.0,1500,-615.0,167.0,33.133888,131.20971699999998
-418630.6006,940932.1053,222.0,1500,-1278.0,153.3,43.699903000000006,144.94743300000002
-423221.7502,937992.4896,450.0,1500,-1050.0,150.4,43.6695,144.894972
-420808.544,941016.1212,426.0,1500,-1074.0,263.4,43.699135999999996,144.92117199999998
-440672.3701,931678.3977,278.0,1500,-1222.0,107.6,43.598492,144.691461
-471970.1154,930862.9948,130.0,1500,-1370.0,132.3,43.566908000000005,144.31706699999998
-465707.0217,919978.8011,140.0,1500,-1360.0,105.9,43.471367,144.403178
-469022.7655,930816.166,147.0,1500,-1353.0,85.1,43.568811,144.352431
-487790.5587,914181.8412,357.0,1500,-1143.0,194.5,43.40015,144.145283
-487727.7973,915541.312,388.0,1500,-1112.0,245.9,43.412753,144.144592
-493941.8733,912906.8302,761.0,1500,-739.0,292.1,43.383308,144.07321100000001
-589384.9511,961767.5555,912.0,1500,-588.0,140.2,43.746689,142.87313899999998
-584614.0214,961239.5044,595.0,1500,-905.0,241.5,43.746558,142.931069
-748365.6813,897362.6592,567.0,1500,-933.0,309.2,42.975608,141.076186
-745207.8821,898627.0926,357.0,1500,-1143.0,119.8,42.991172,141.111375
-747178.5,893353.3236,648.0,1500,-852.0,158.3,42.940208,141.096567
-754068.9928,906697.8845,727.0,1500,-773.0,142.4,43.054303000000004,140.99395
-757279.949,904334.7471,609.0,1500,-891.0,81.6,43.028525,140.959908
-755975.9528,902161.9477,677.0,1500,-823.0,205.4,43.010194,140.978797
-754101.2606,905956.6013,792.0,1500,-708.0,111.9,43.047447,140.994767
-755213.4808,858895.4201,349.0,1500,-1151.0,126.4,42.613021999999994,141.057147
-757014.0155,857181.9872,397.0,1500,-1103.0,121.2,42.594986,141.038817
-758285.1187,855875.4852,247.0,1500,-1253.0,136.8,42.581358,141.026039
-761289.4032,853607.1698,297.0,1500,-1203.0,106.4,42.556686,140.994553
-753043.91,847510.7182,366.0,1500,-1134.0,154.6,42.510872,141.100553
-751614.1699,849091.5889,412.0,1500,-1088.0,223.0,42.527217,141.114753
-754240.4052,846098.8565,508.0,1500,-992.0,84.9,42.496371999999994,141.088817
-839913.8786,824286.605,219.0,1500,-1281.0,182.0,42.182761,140.129031
-842112.3826,824873.1936,335.0,1500,-1165.0,186.0,42.185114,140.102553
-840529.8606,825380.06,181.0,1500,-1319.0,232.5,42.191972,140.119994
-838988.9627,824118.4264,315.0,1500,-1185.0,195.2,42.182491999999996,140.14003300000002
-847847.1921,821712.5739,40.0,1500,-1460.0,196.2,42.148047,140.04171100000002
-846242.6186,823431.084,140.0,1500,-1360.0,185.2,42.1661,140.057264
-844635.2574,824063.2931,285.0,1500,-1215.0,174.6,42.174155999999996,140.07476100000002
-820013.7022,814981.2729999999,67.0,1500,-1433.0,117.2,42.124278000000004,140.375372
-816912.4781,813024.7946,284.0,1500,-1216.0,179.3,42.110433,140.414567
-816116.939,814051.9764,130.0,1500,-1370.0,191.3,42.120964,140.42203899999998
-815372.7349,814555.3549,178.0,1500,-1322.0,197.3,42.1266,140.429803
-780316.0706,791969.4368,326.0,1500,-1174.0,165.8,41.964361,140.872275
-782788.1765,789469.7049,635.0,1500,-865.0,119.5,41.938128000000006,140.847744
-778657.8775,790086.8818,345.0,1500,-1155.0,170.4,41.949114,140.89443899999998
-780787.4159,790887.4526,622.0,1500,-878.0,164.6,41.953775,140.86856699999998
-896997.4468,833920.1329,106.0,1500,-1394.0,180.9,42.189692,139.451208
-768617.2219,735105.2453,174.0,1500,-1326.0,205.9,41.453981,141.096419
-768150.4078,724179.2525,99.0,1500,-1401.0,150.6,41.353519,141.11865
-769501.4069,734845.5241,168.0,1500,-1332.0,228.4,41.450472,141.086703
-804947.4651,655047.6463,649.0,1500,-851.0,175.6,40.666644,140.80891699999998
-803274.8707,653559.6355,777.0,1500,-723.0,235.7,40.655019,140.83011100000002
-803487.9854,654934.2995,725.0,1500,-775.0,192.3,40.667483000000004,140.825547
-804076.6166,653208.5211,639.0,1500,-861.0,219.5,40.650728,140.821628
-815790.2379,646320.5955,427.0,1500,-1073.0,171.0,40.571633,140.700642
-810725.5621,646710.3735,591.0,1500,-909.0,158.8,40.581866999999995,140.757008
-809740.7755,572851.8913,1168.0,1500,-332.0,149.1,39.897622,140.883383
-808319.554,582871.7739,1087.0,1500,-413.0,203.3,39.992567,140.883736
-808418.4635,582219.3861,1187.0,1500,-313.0,314.7,39.986378,140.88364199999998
-821667.9368,562103.9232,659.0,1500,-841.0,143.7,39.782242,140.767603
-822202.2494,559402.6076,717.0,1500,-783.0,128.8,39.756431,140.76588600000002
-819501.5179,563981.004,760.0,1500,-740.0,146.8,39.802517,140.788714
-820696.2688,564387.5920000001,635.0,1500,-865.0,140.1,39.804739,140.774825
-808314.9836,564771.238,950.0,1500,-550.0,276.6,39.824339,140.911653
-808301.9235,563832.2177,492.0,1500,-1008.0,316.1,39.815625,140.91323899999998
-829078.2359999999,508134.0211,342.0,1500,-1158.0,159.0,39.270358,140.769475
-827664.4074,516459.8876,257.0,1500,-1243.0,133.1,39.349744,140.772167
-828841.8707,506553.1415,453.0,1500,-1047.0,137.4,39.255942,140.77451100000002
-828607.7954,509639.6937,308.0,1500,-1192.0,120.8,39.284997,140.772322
-845812.243,482073.8038,557.0,1500,-943.0,267.9,39.005475,140.626469
-840289.5023,478221.1682,390.0,1500,-1110.0,186.5,38.976878,140.692833
-845284.3187,481273.4961,568.0,1500,-932.0,277.5,38.998717,140.633489
-843359.5234,478872.1298,643.0,1500,-857.0,192.7,38.978885999999996,140.658267
-851371.1304,480954.0938,871.0,1500,-629.0,236.4,38.987625,140.56745
-852150.5525,481145.3215,806.0,1500,-694.0,243.4,38.988364000000004,140.55863100000002
-849760.473,483015.6763,485.0,1500,-1015.0,228.2,39.008992,140.581825
-846988.8338,483036.5693,509.0,1500,-991.0,286.6,39.012883,140.6121
-855916.0803,480027.0749,336.0,1500,-1164.0,122.3,38.972889,140.519242
-852020.6362,482286.9817,790.0,1500,-710.0,160.2,38.999178,140.558258
-849745.2527,483014.0313,487.0,1500,-1013.0,249.3,39.008996999999994,140.58199399999998
-852581.8217,479582.6568,702.0,1500,-798.0,287.9,38.973222,140.556372
-853337.0807,478051.8713,486.0,1500,-1014.0,242.3,38.957941999999996,140.550525
-852587.2409999999,479606.7178,701.0,1500,-799.0,261.0,38.973439,140.556275
-851750.6075,477996.7715,687.0,1500,-813.0,284.9,38.959553,140.567942
-852918.7221,479493.4305,717.0,1500,-783.0,246.0,38.971939,140.552831
-852237.8738,480268.8248,759.0,1500,-741.0,270.6,38.980078000000006,140.559053
-856083.7563,452015.2407,257.0,1500,-1243.0,97.3,38.711458,140.561375
-855059.4688,450693.4402,323.0,1500,-1177.0,76.0,38.700497,140.574578
-891315.5447,449046.8691,381.0,1500,-1119.0,133.7,38.635608000000005,140.183322
-891875.5418,446292.1897,457.0,1500,-1043.0,184.6,38.609139,140.181714
-892950.3128,445338.9588,307.0,1500,-1193.0,242.9,38.59875,140.171603
-860927.2397,437064.5716,276.0,1500,-1224.0,141.8,38.565431,140.532128
-858222.0467,436645.6209,463.0,1500,-1037.0,96.7,38.565153,140.562128
-898098.9346,360019.5066,793.0,1500,-707.0,163.6,37.794571999999995,140.253097
-900372.1272,359448.31899999996,789.0,1500,-711.0,182.1,37.786066999999996,140.229692
-898874.7686,359502.9773,816.0,1500,-684.0,184.8,37.788661,140.245619
-901497.2940000001,345418.2415,945.0,1500,-555.0,227.2,37.653186,140.239956
-903544.4954,347313.9289,957.0,1500,-543.0,179.0,37.668081,140.2151
-901379.2814,342800.2694,1118.0,1500,-382.0,181.3,37.628839,140.245364
-903597.3753,346336.8945,889.0,1500,-611.0,204.3,37.658861,140.21608899999998
-954144.9992,331733.3681,378.0,1500,-1122.0,156.1,37.449811,139.701778
-955745.0412,330613.3329,333.0,1500,-1167.0,258.4,37.436978,139.686656
-956064.0629,329063.0083,386.0,1500,-1114.0,216.5,37.422,139.685856
-955343.8561,328596.6134,411.0,1500,-1089.0,188.7,37.418694,139.694278
-1191610.108,202726.8488,1663.0,1500,163.0,63.8,35.854144,137.455803
-1013119.832,-120937.7553,567.0,1500,-933.0,181.6,33.087416999999995,139.821025
-1837177.519,81619.0273,828.0,1500,-672.0,138.8,33.274983,131.312586
-1846903.993,79872.2534,490.0,1500,-1010.0,125.4,33.232606,131.223775
-1843623.124,74179.8074,876.0,1500,-624.0,81.1,33.188742,131.271322
-1844332.755,75750.6301,801.0,1500,-699.0,166.8,33.201378000000005,131.260092
-1841027.685,73252.6565,831.0,1500,-669.0,196.6,33.187142,131.298897
-1838945.5,73667.158,608.0,1500,-892.0,167.4,33.196581,131.31778300000002
-1842930.73,75313.0044,765.0,1500,-735.0,231.4,33.201103,131.274814
-1837997.235,69318.5769,636.0,1500,-864.0,103.1,33.158839,131.339047
-1827367.688,73465.9566,476.0,1500,-1024.0,102.1,33.225742,131.42986399999998
-1844626.11,72954.7307,1005.0,1500,-495.0,56.8,33.174692,131.2651
-1850870.2680000002,62902.6162,1071.0,1500,-429.0,191.2,33.064719000000004,131.233219
-1852482.095,63462.0873,1130.0,1500,-370.0,206.0,33.065546999999995,131.216172
-1876616.381,50518.7913,619.0,1500,-881.0,147.7,32.880022,131.021233
-1875901.045,49498.3453,709.0,1500,-791.0,189.7,32.872522,131.030956
-1876242.535,49029.7294,636.0,1500,-864.0,192.7,32.867247,131.029011
-1953281.97,61060.3774,544.0,1500,-956.0,232.2,32.763864,130.259344
-1958122.946,59234.3997,132.0,1500,-1368.0,96.7,32.733228000000004,130.218636
-1955668.0469999998,59399.5293,392.0,1500,-1108.0,142.1,32.741739,130.241503
-2108762.32,101021.0649,8.0,1500,-1492.0,81.9,32.672567,128.664758
-2107380.611,99946.7488,2.0,1500,-1498.0,62.6,32.666947,128.681172
-1923148.5580000002,-34372.1091,1001.0,1500,-499.0,188.3,31.964119,130.818525
-1922024.0119999999,-33991.1447,967.0,1500,-533.0,180.0,31.970778000000003,130.828053
-1923349.157,-35075.0964,955.0,1500,-545.0,202.7,31.957028,130.818611
-1932375.688,-27139.4253,441.0,1500,-1059.0,113.6,32.005672,130.711161
-1931784.437,-26756.077,476.0,1500,-1024.0,117.7,32.010881,130.71565
-1935423.9340000001,-26736.7745,237.0,1500,-1263.0,106.3,32.000908,130.68129199999998
-1921770.086,-43367.4668,756.0,1500,-744.0,179.1,31.8843,130.856761
-1921767.146,-43374.363,756.0,1500,-744.0,212.5,31.884244,130.856808
-1921771.6719999998,-43371.7254,756.0,1500,-744.0,197.9,31.884256,130.856758
-1925621.104,-36083.8578,857.0,1500,-643.0,192.4,31.941346999999997,130.800042
-1926877.364,-39129.6992,598.0,1500,-902.0,212.8,31.909544,130.796778
-1923460.582,-38655.5163,1032.0,1500,-468.0,297.4,31.923433000000003,130.827622
-1923278.04,-39449.8988,907.0,1500,-593.0,286.6,31.916553000000004,130.831572
-1923908.642,-37897.4087,1028.0,1500,-472.0,251.5,31.929239000000003,130.821272
-1924647.678,-37817.3946,964.0,1500,-536.0,243.0,31.927933000000003,130.814086
-1964744.108,-98328.3217,117.0,1500,-1383.0,115.5,31.252753000000002,130.60861699999998
-1966324.718,-99246.3496,269.0,1500,-1231.0,126.2,31.239753000000004,130.596478
-1964914.26,-99040.1362,226.0,1500,-1274.0,128.8,31.245642,130.609033
-1965626.3190000001,-98306.5032,192.0,1500,-1308.0,122.7,31.250475,130.600339
-1969073.6069999998,-103242.3743,130.0,1500,-1370.0,134.3,31.194778000000003,130.582128
-1965954.257,-100071.349,292.0,1500,-1208.0,161.3,31.233108,130.602247
-1970766.128,-104690.8289,25.0,1500,-1475.0,165.6,31.176510999999998,130.570456
-842708.4554,457751.9965,244.0,1500,-1256.0,216.2,38.782776,140.698059
-846189.9578,462861.3012,428.0,1500,-1072.0,130.5,38.825832,140.652222
-821281.3397,569722.1759,569.0,1500,-931.0,105.2,39.853558,140.760013
-818767.9093,577152.0841,567.0,1500,-933.0,184.7,39.925881,140.776347
-824820.2847,579300.1974,498.0,1500,-1002.0,147.0,39.937917,140.705678
-824062.5929,574051.3960000001,490.0,1500,-1010.0,128.6,39.890147,140.722344
-819089.1803,582959.713,1063.0,1500,-437.0,277.3,39.979417,140.7637
-820987.3795,579346.9403,903.0,1500,-597.0,231.0,39.943375,140.748233
-817336.8224,582653.5651,1084.0,1500,-416.0,256.8,39.978858,140.783683
-1851161.649,70484.262,872.0,1500,-628.0,150.0,33.134167,131.20916699999998
-1851085.025,70251.7895,892.0,1500,-608.0,183.9,33.132221,131.210556
-1922450.51,-38190.6331,1147.0,1500,-353.0,229.5,31.930555,130.835831
-1923184.62,-38180.7704,1065.0,1500,-435.0,195.5,31.928612,130.82888799999998
-813329.7907,813632.233,104.0,1500,-1396.0,262.4,42.120834,140.455002
-814350.1057,813388.4718,119.0,1500,-1381.0,249.7,42.117222,140.443604
-1857153.534,72326.2056,1002.0,1500,-498.0,202.7,33.134997999999996,131.146393
