x,y,keido,ido,hyoukou
-1210000,160000,137.35183,35.42053098,351.6
-1210000,165000,137.3419516,35.46741727,498.3
-1210000,170000,137.33205800000002,35.51429288,709.6
-1210000,175000,137.3221491,35.56115782,829.5
-1210000,180000,137.31222480000002,35.6080121,807.2
-1210000,185000,137.3022852,35.65485575,485.2
-1210000,190000,137.29233019999998,35.70168876,598.0
-1210000,195000,137.28235980000002,35.74851116,695.0
-1210000,200000,137.27237390000002,35.79532296,615.1
-1210000,205000,137.2623725,35.84212417,1146.0
-1210000,210000,137.2523556,35.88891481,1119.0
-1210000,215000,137.2423231,35.93569488,770.6
-1210000,220000,137.232275,35.98246441,1205.0
-1210000,225000,137.22221130000003,36.02922339,1064.0
-1210000,230000,137.2121319,36.07597186,788.9
-1210000,235000,137.20203669999998,36.12270981,749.3
-1210000,240000,137.1919258,36.16943727,847.9
-1210000,245000,137.18179919999997,36.21615424,705.2
-1210000,250000,137.17165669999997,36.26286074,696.8
-1210000,255000,137.1614983,36.30955679,943.0
-1210000,260000,137.15132409999998,36.35624239,889.0
-1210000,265000,137.14113390000003,36.40291755,1004.0
-1210000,270000,137.13092769999997,36.449582299999996,822.0
-1210000,275000,137.12070549999999,36.49623664,535.0
-1210000,280000,137.1104673,36.54288058,270.0
-1210000,285000,137.100213,36.58951415,160.7
-1210000,290000,137.0899426,36.63613734,83.3
-1210000,295000,137.079656,36.68275018,16.1
-1210000,300000,137.0693532,36.72935268,5.5
-1210000,305000,137.05903419999999,36.77594485,2.0
-1210000,325000,137.0175951,36.96221047,206.3
-1210000,330000,137.0071943,37.00875117,326.0
-1210000,335000,136.9967771,37.05528163,1.8
-1210000,345000,136.97589309999998,37.14831181,30.9
-1210000,355000,136.9549428,37.24130114,61.1
-1210000,360000,136.9444427,37.2877805,191.0
-1210000,365000,136.93392590000002,37.33424969,137.0
-1210000,370000,136.92339230000002,37.38070871,109.6
-1205000,85000,137.54864530000003,34.72492646,0.0
-1205000,90000,137.5390287,34.77197961,53.9
-1205000,95000,137.52939740000002,34.81902188,57.0
-1205000,100000,137.5197514,34.8660533,125.2
-1205000,105000,137.51009059999998,34.91307387,65.1
-1205000,110000,137.500415,34.960083600000004,375.4
-1205000,115000,137.4907247,35.00708252,225.0
-1205000,120000,137.4810194,35.05407063,556.0
-1205000,125000,137.4712993,35.10104795,948.0
-1205000,130000,137.4615642,35.14801449,820.0
-1205000,135000,137.4518142,35.19497027,745.0
-1205000,140000,137.44204919999999,35.2419153,497.6
-1205000,145000,137.43226919999998,35.28884959,481.3
-1205000,150000,137.4224741,35.33577315,681.6
-1205000,155000,137.41266389999998,35.38268601,568.8
-1205000,160000,137.4028385,35.42958817,400.8
-1205000,165000,137.392998,35.47647964,301.4
-1205000,170000,137.38314240000003,35.52336044,384.4
-1205000,175000,137.37327140000002,35.57023059,761.6
-1205000,180000,137.36338519999998,35.61709009,842.1
-1205000,185000,137.35348380000002,35.66393897,521.3
-1205000,190000,137.3435669,35.71077722,1087.3
-1205000,195000,137.33363469999998,35.75760487,779.2
-1205000,200000,137.3236871,35.80442193,1281.0
-1205000,205000,137.313724,35.85122841,1262.0
-1205000,210000,137.30374550000002,35.89802433,762.3
-1205000,215000,137.2937514,35.9448097,1105.2
-1205000,220000,137.2837418,35.99158453,719.9
-1205000,225000,137.2737166,36.03834883,819.9
-1205000,230000,137.26367580000002,36.08510263,879.3
-1205000,235000,137.25361930000003,36.13184592,583.2
-1205000,240000,137.2435471,36.17857873,559.6
-1205000,245000,137.2334592,36.22530106,633.1
-1205000,250000,137.2233556,36.27201293,1021.8
-1205000,255000,137.21323610000002,36.31871436,1063.0
-1205000,260000,137.2031007,36.36540535,892.0
-1205000,265000,137.1929495,36.41208593,330.4
-1205000,270000,137.1827824,36.45875609,904.0
-1205000,275000,137.1725993,36.50541586,598.0
-1205000,280000,137.1624003,36.55206525,167.0
-1205000,285000,137.1521852,36.59870426,55.3
-1205000,290000,137.141954,36.64533292,18.8
-1205000,295000,137.13170680000002,36.69195124,15.1
-1205000,300000,137.1214434,36.73855922,0.5
-1205000,335000,137.0491445,37.06452689,50.3
-1205000,345000,137.02834030000002,37.15756825,41.6
-1205000,350000,137.0179134,37.20407361,12.0
-1205000,355000,137.00746999999998,37.25056879,119.0
-1205000,360000,136.99700990000002,37.29705378,177.0
-1205000,365000,136.98653330000002,37.3435286,281.0
-1205000,370000,136.9760399,37.38999327,315.0
-1200000,80000,137.6086715,34.68680191,2.7
-1200000,85000,137.5991066,34.73387094,31.3
-1200000,90000,137.5895271,34.78092909,0.0
-1200000,95000,137.579933,34.82797638,137.9
-1200000,100000,137.5703242,34.87501282,248.3
-1200000,105000,137.5607007,34.92203843,39.0
-1200000,110000,137.5510625,34.96905321,107.9
-1200000,115000,137.5414095,35.01605719,375.2
-1200000,120000,137.5317417,35.06305037,385.0
-1200000,125000,137.5220591,35.11003277,756.0
-1200000,130000,137.5123615,35.1570044,1011.0
-1200000,135000,137.50264909999999,35.20396528,681.9
-1200000,140000,137.4929218,35.25091542,456.6
-1200000,145000,137.4831794,35.29785483,411.2
-1200000,150000,137.4734221,35.34478353,795.3
-1200000,155000,137.4636497,35.39170153,479.1
-1200000,160000,137.45386230000003,35.43860884,621.8
-1200000,165000,137.4440597,35.48550548,348.7
-1200000,170000,137.43424199999998,35.53239146,380.1
-1200000,175000,137.4244091,35.57926679999999,657.3
-1200000,180000,137.41456100000002,35.6261315,906.9
-1200000,185000,137.4046976,35.67298558,703.9
-1200000,190000,137.39481899999998,35.71982906,1011.2
-1200000,195000,137.384925,35.76666194,1668.4
-1200000,200000,137.37501569999998,35.81348424,1516.0
-1200000,205000,137.36509099999998,35.86029598,1440.0
-1200000,210000,137.3551509,35.90709716,1122.0
-1200000,215000,137.34519530000003,35.9538878,1113.0
-1200000,220000,137.3352242,36.00066792,1191.0
-1200000,225000,137.32523759999998,36.04743752,981.0
-1200000,230000,137.3152354,36.09419662,754.6
-1200000,235000,137.3052176,36.14094523,619.7
-1200000,240000,137.2951842,36.18768337,738.2
-1200000,245000,137.2851351,36.23441105,1148.8
-1200000,250000,137.2750702,36.28112828,1100.8
-1200000,255000,137.2649897,36.32783507,940.1
-1200000,260000,137.25489330000002,36.37453144,912.8
-1200000,265000,137.2447811,36.4212174,800.0
-1200000,270000,137.2346531,36.46789296,369.0
-1200000,275000,137.2245091,36.51455814,242.0
-1200000,280000,137.2143493,36.56121294,109.9
-1200000,285000,137.20417340000003,36.60785739,60.4
-1200000,290000,137.1939816,36.65449149,18.8
-1200000,295000,137.1837737,36.70111526,11.9
-1200000,300000,137.1735497,36.74772871,1.8
-1200000,355000,137.0600138,37.25979917,43.0
-1200000,360000,137.0495938,37.30628977,197.0
-1200000,365000,137.0391573,37.35277021,231.0
-1200000,370000,137.0287042,37.39924051,265.0
-1195000,80000,137.6591103,34.69570517,2.2
-1195000,85000,137.6495825,34.74277917,0.2
-1195000,90000,137.6400402,34.78984231,0.0
-1195000,95000,137.6304833,34.8368946,82.2
-1195000,100000,137.6209118,34.88393605,391.2
-1195000,105000,137.61132560000001,34.93096667,253.0
-1195000,110000,137.6017247,34.97798649,195.7
-1195000,115000,137.5921091,35.0249955,736.1
-1195000,120000,137.58247880000002,35.07199373,420.0
-1195000,125000,137.5728337,35.1189812,552.0
-1195000,130000,137.56317380000002,35.165957899999995,856.0
-1195000,135000,137.553499,35.21292386,905.0
-1195000,140000,137.54380930000002,35.2598791,680.6
-1195000,145000,137.53410469999997,35.30682361,756.3
-1195000,150000,137.52438519999998,35.35375743,857.0
-1195000,155000,137.5146506,35.40068055,1132.0
-1195000,160000,137.50490109999998,35.447593,916.2
-1195000,165000,137.4951365,35.49449479,313.9
-1195000,170000,137.48535680000003,35.54138593,477.0
-1195000,175000,137.47556200000002,35.58826643,446.8
-1195000,180000,137.465752,35.63513631,481.6
-1195000,185000,137.45592680000001,35.68199558,1002.0
-1195000,190000,137.4460864,35.72884426,780.2
-1195000,195000,137.43623069999998,35.77568235,1450.7
-1195000,200000,137.42635969999998,35.82250988,1240.9
-1195000,205000,137.41647340000003,35.86932685,1719.0
-1195000,210000,137.4065717,35.91613328,1692.0
-1195000,215000,137.39665459999998,35.96292918,1540.0
-1195000,220000,137.3867221,36.00971456,1048.7
-1195000,225000,137.3767741,36.05648944,922.0
-1195000,230000,137.36681059999998,36.10325383,924.3
-1195000,235000,137.3568315,36.15000774,975.8
-1195000,240000,137.3468369,36.19675119,806.5
-1195000,245000,137.3368266,36.24348419,932.1
-1195000,250000,137.3268007,36.29020675,810.3
-1195000,255000,137.31675900000002,36.33691889,704.5
-1195000,260000,137.3067017,36.38362062,993.4
-1195000,265000,137.2966286,36.43031194,969.2
-1195000,270000,137.2865396,36.47699289,743.1
-1195000,275000,137.27643490000003,36.52366345,503.0
-1195000,280000,137.2663142,36.57032366,279.0
-1195000,285000,137.25617769999997,36.61697352,83.7
-1195000,290000,137.2460252,36.66361305,37.0
-1195000,295000,137.23585669999997,36.71024226,8.4
-1195000,300000,137.2256722,36.75686115,2.0
-1195000,360000,137.1021943,37.31548847,142.0
-1195000,365000,137.091798,37.36197451,100.0
-1195000,370000,137.0813852,37.40845042,111.0
-1190000,80000,137.7095636,34.70457218,3.6
-1190000,85000,137.700073,34.75165115,43.6
-1190000,90000,137.6905679,34.79871926,36.3
-1190000,95000,137.6810482,34.84577652,140.0
-1190000,100000,137.671514,34.89282296,155.5
-1190000,105000,137.66196509999997,34.93985859,404.1
-1190000,110000,137.6524017,34.98688341,524.7
-1190000,115000,137.64282350000002,35.03389745,253.0
-1190000,120000,137.63323069999998,35.08090071,533.0
-1190000,125000,137.6236232,35.12789322,624.0
-1190000,130000,137.6140008,35.17487498,704.0
-1190000,135000,137.6043637,35.221846,926.6
-1190000,140000,137.5947118,35.26880631,704.1
-1190000,145000,137.585045,35.31575591,819.5
-1190000,150000,137.57536330000002,35.36269482,1056.0
-1190000,155000,137.5656666,35.40962306,1371.2
-1190000,160000,137.555955,35.45654062,961.6
-1190000,165000,137.5462284,35.50344754,436.9
-1190000,170000,137.53648669999998,35.55034382,403.6
-1190000,175000,137.52673000000001,35.59722947,621.9
-1190000,180000,137.5169582,35.64410451,907.5
-1190000,185000,137.5071712,35.69096896,1484.6
-1190000,190000,137.497369,35.73782282,1550.7
-1190000,195000,137.4875517,35.78466611,1144.6
-1190000,200000,137.4777191,35.83149884,1472.6
-1190000,205000,137.4678712,35.87832102,2154.3
-1190000,210000,137.458008,35.92513268,1895.6
-1190000,215000,137.4481294,35.97193381,1356.0
-1190000,220000,137.4382355,36.01872444,1038.0
-1190000,225000,137.4283262,36.06550458,965.4
-1190000,230000,137.4184013,36.11227424,1069.0
-1190000,235000,137.40846100000002,36.15903344,1402.1
-1190000,240000,137.3985052,36.20578218,1006.6
-1190000,245000,137.38853380000003,36.25252048,798.2
-1190000,250000,137.3785468,36.29924836,523.4
-1190000,255000,137.36854419999997,36.34596582,1304.7
-1190000,260000,137.35852580000002,36.39267289,984.1
-1190000,265000,137.3484918,36.43936956,1224.6
-1190000,270000,137.33844209999998,36.48605586,900.1
-1190000,275000,137.3283765,36.5327318,647.6
-1190000,280000,137.3182951,36.57939739,315.3
-1190000,285000,137.3081979,36.62605265,143.1
-1190000,290000,137.29808480000003,36.67269758,46.3
-1190000,295000,137.28795569999997,36.719332200000004,8.7
-1190000,360000,137.1548113,37.32464986,99.0
-1190000,365000,137.1444553,37.37114148,241.0
-1190000,370000,137.1340827,37.41762297,132.0
-1190000,375000,137.1236936,37.46409436,242.0
-1185000,75000,137.7694705,34.66630818,1.9
-1185000,80000,137.7600314,34.71340294,5.0
-1185000,85000,137.750578,34.76048685,9.6
-1185000,90000,137.74111000000002,34.80755991,79.9
-1185000,95000,137.7316277,34.85462214,75.2
-1185000,100000,137.72213080000003,34.90167355,318.8
-1185000,105000,137.71261930000003,34.94871416,313.2
-1185000,110000,137.7030933,34.99574398,519.2
-1185000,115000,137.69355259999998,35.04276302,419.0
-1185000,120000,137.6839974,35.089771299999995,313.3
-1185000,125000,137.67442739999998,35.13676883,685.2
-1185000,130000,137.66484269999998,35.18375562,752.0
-1185000,135000,137.65524330000002,35.23073169,1291.0
-1185000,140000,137.6456291,35.27769706,1125.5
-1185000,145000,137.6360001,35.32465173,939.0
-1185000,150000,137.6263563,35.37159572,1640.7
-1185000,155000,137.61669750000001,35.41852904,1581.8
-1185000,160000,137.6070239,35.4654517,1320.2
-1185000,165000,137.59733530000003,35.51236373,862.8
-1185000,170000,137.58763169999997,35.55926513,580.9
-1185000,175000,137.57791310000002,35.60615591,1191.7
-1185000,180000,137.56817949999999,35.6530361,1190.9
-1185000,185000,137.55843080000002,35.69990569,938.6
-1185000,190000,137.5486669,35.74676472,1543.8
-1185000,195000,137.5388879,35.79361318,995.2
-1185000,200000,137.5290937,35.8404511,1240.4
-1185000,205000,137.5192843,35.88727848,1786.3
-1185000,210000,137.50945959999999,35.93409534,1810.3
-1185000,215000,137.4996196,35.98090169,1340.0
-1185000,220000,137.48976430000002,36.02769756,1088.6
-1185000,225000,137.4798937,36.07448293,1540.3
-1185000,230000,137.4700076,36.12125785,1618.1
-1185000,235000,137.4601061,36.1680223,1190.2
-1185000,240000,137.4501891,36.21477632,1375.7
-1185000,245000,137.4402566,36.26151991,691.3
-1185000,250000,137.4303086,36.30825308,1229.0
-1185000,255000,137.4203449,36.35497585,1680.0
-1185000,260000,137.4103657,36.40168823,1116.8
-1185000,265000,137.40037080000002,36.44839023,1223.1
-1185000,270000,137.3903602,36.49508187,1621.6
-1185000,275000,137.3803339,36.54176316,550.4
-1185000,280000,137.3702919,36.58843412,480.3
-1185000,285000,137.36023400000002,36.63509474,127.0
-1185000,290000,137.3501603,36.68174506,33.1
-1185000,295000,137.34007069999998,36.72838508,8.7
-1185000,360000,137.2074447,37.33377393,21.0
-1185000,365000,137.197129,37.38027111,134.0
-1185000,370000,137.18679680000002,37.42675817,275.0
-1185000,375000,137.1764481,37.47323514,189.0
-1180000,75000,137.8199155,34.67509777,3.8
-1180000,80000,137.8105136,34.72219745,9.6
-1180000,85000,137.8010974,34.76928627,15.2
-1180000,90000,137.79166669999998,34.81636427,26.3
-1180000,95000,137.7822216,34.86343144,66.2
-1180000,100000,137.7727621,34.91048781,138.3
-1180000,105000,137.7632881,34.95753338,625.4
-1180000,110000,137.7537995,35.00456817,578.3
-1180000,115000,137.74429640000002,35.0515922,263.5
-1180000,120000,137.73477869999996,35.09860547,362.0
-1180000,125000,137.7252463,35.14560801,705.8
-1180000,130000,137.7156994,35.19259982,813.6
-1180000,135000,137.7061377,35.23958092,1040.8
-1180000,140000,137.6965613,35.28655132,880.5
-1180000,145000,137.6869701,35.33351104,1509.6
-1180000,150000,137.67736409999998,35.38046009,1182.0
-1180000,155000,137.6677434,35.42739848,1078.8
-1180000,160000,137.6581077,35.47432622,1015.5
-1180000,165000,137.6484572,35.52124334,1217.1
-1180000,170000,137.63879169999998,35.56814984,1073.0
-1180000,175000,137.6291113,35.61504574,668.2
-1180000,180000,137.6194159,35.66193105,509.3
-1180000,185000,137.6097054,35.70880578,1363.1
-1180000,190000,137.59997990000002,35.75566995,1200.0
-1180000,195000,137.5902393,35.80252357,1164.5
-1180000,200000,137.58048359999998,35.84936665,1430.0
-1180000,205000,137.57071259999998,35.89619921,1209.2
-1180000,210000,137.5609265,35.94302126,1256.0
-1180000,215000,137.5511251,35.98983281,1431.0
-1180000,220000,137.54130849999999,36.03663388,1271.5
-1180000,225000,137.5314766,36.08342448,2195.7
-1180000,230000,137.5216293,36.13020463,1968.0
-1180000,235000,137.5117666,36.17697433,1532.9
-1180000,240000,137.5018885,36.2237336,1440.8
-1180000,245000,137.4919949,36.27048245,1009.3
-1180000,250000,137.48208590000002,36.317220899999995,1478.7
-1180000,255000,137.4721613,36.36394895,1239.0
-1180000,260000,137.4622212,36.41066663,1763.7
-1180000,265000,137.4522655,36.45737395,1164.6
-1180000,270000,137.4422942,36.50407091,1139.0
-1180000,275000,137.4323071,36.55075753,686.8
-1180000,280000,137.4223044,36.59743382,720.6
-1180000,285000,137.41228590000003,36.64409981,578.0
-1180000,290000,137.4022517,36.69075549,105.0
-1180000,295000,137.3922016,36.73740088,96.1
-1180000,300000,137.3821357,36.784036,30.3
-1180000,370000,137.2395274,37.43585599,60.0
-1180000,375000,137.2292191,37.48233852,112.0
-1175000,75000,137.8703749,34.6838511,1.3
-1175000,80000,137.8610102,34.73095567,7.0
-1175000,85000,137.85163119999999,34.77804941,77.1
-1175000,90000,137.8422378,34.82513232,28.1
-1175000,95000,137.8328301,34.87220441,111.1
-1175000,100000,137.8234079,34.91926572,327.8
-1175000,105000,137.81397130000002,34.96631623,357.6
-1175000,110000,137.8045203,35.01335598,653.5
-1175000,115000,137.79505469999998,35.06038498,423.5
-1175000,120000,137.78557460000002,35.10740323,508.6
-1175000,125000,137.7760799,35.15441075,924.0
-1175000,130000,137.7665707,35.20140756,889.0
-1175000,135000,137.7570468,35.24839367,907.4
-1175000,140000,137.7475082,35.29536909,698.1
-1175000,145000,137.7379549,35.34233384,867.8
-1175000,150000,137.7283869,35.38928793,1199.1
-1175000,155000,137.7188041,35.43623137,764.1
-1175000,160000,137.7092065,35.48316418,1014.2
-1175000,165000,137.699594,35.53008637,1190.0
-1175000,170000,137.68996669999999,35.57699795,1241.0
-1175000,175000,137.6803245,35.62389894,1047.0
-1175000,180000,137.67066730000002,35.67078935,796.3
-1175000,185000,137.66099519999997,35.7176692,1071.4
-1175000,190000,137.651308,35.7645385,954.1
-1175000,195000,137.6416058,35.81139725,977.6
-1175000,200000,137.6318886,35.85824548,869.4
-1175000,205000,137.62215619999998,35.90508320000001,1268.9
-1175000,210000,137.61240869999997,35.95191042,1297.3
-1175000,215000,137.6026459,35.99872715,1569.3
-1175000,220000,137.59286799999998,36.04553341,1762.4
-1175000,225000,137.58307480000002,36.09232922,1951.2
-1175000,230000,137.57326630000003,36.13911457,2068.3
-1175000,235000,137.5634425,36.1858895,1689.7
-1175000,240000,137.5536033,36.232654,1307.8
-1175000,245000,137.5437488,36.2794081,1864.7
-1175000,250000,137.53387880000002,36.3261518,2004.0
-1175000,255000,137.52399330000003,36.37288513,1992.0
-1175000,260000,137.51409230000002,36.41960809,2606.1
-1175000,265000,137.5041758,36.46632069,2103.4
-1175000,270000,137.4942437,36.51302295,1374.5
-1175000,275000,137.484296,36.55971489,1088.7
-1175000,280000,137.4743327,36.6063965,1120.3
-1175000,285000,137.46435369999998,36.65306782,587.0
-1175000,290000,137.45435890000002,36.69972885,712.0
-1175000,295000,137.44434840000002,36.746379600000004,216.6
-1175000,300000,137.4343221,36.79302009,205.5
-1175000,305000,137.42427990000002,36.83965033,25.9
-1175000,370000,137.2922744,37.44491642,4.5
-1175000,375000,137.2820066,37.49140449,105.0
-1170000,75000,137.9208486,34.69256817,1.4
-1170000,80000,137.9115211,34.73967762,8.1
-1170000,85000,137.9021793,34.78677624,20.9
-1170000,90000,137.8928233,34.83386404,88.2
-1170000,95000,137.8834529,34.88094105,302.2
-1170000,100000,137.87406819999998,34.92800727,215.7
-1170000,105000,137.8646691,34.97506271,623.8
-1170000,110000,137.8552556,35.022107399999996,466.0
-1170000,115000,137.84582759999998,35.06914134,416.4
-1170000,120000,137.8363851,35.11616455,721.9
-1170000,125000,137.8269281,35.16317705,398.0
-1170000,130000,137.81745659999999,35.21017884,631.6
-1170000,135000,137.8079705,35.25716994,534.8
-1170000,140000,137.79846980000002,35.30415036,643.5
-1170000,145000,137.7889544,35.35112012,792.3
-1170000,150000,137.7794243,35.39807923,557.7
-1170000,155000,137.7698796,35.4450277,595.0
-1170000,160000,137.76032,35.49196555,766.7
-1170000,165000,137.75074569999998,35.53889279999999,1061.5
-1170000,170000,137.74115659999998,35.58580944,1579.0
-1170000,175000,137.7315526,35.63271551,1446.4
-1170000,180000,137.7219337,35.67961101,862.1
-1170000,185000,137.7123,35.72649595,576.8
-1170000,190000,137.7026512,35.77337035,727.0
-1170000,195000,137.6929875,35.82023423,1154.0
-1170000,200000,137.68330869999997,35.86708758,878.6
-1170000,205000,137.6736149,35.91393044,1062.2
-1170000,210000,137.663906,35.96076281,1254.0
-1170000,215000,137.65418190000003,36.00758471,1522.9
-1170000,220000,137.64444269999998,36.05439614,1585.2
-1170000,225000,137.63468830000002,36.10119712,1672.9
-1170000,230000,137.6249187,36.14798767,1432.3
-1170000,235000,137.61513380000002,36.194767799999994,1310.2
-1170000,240000,137.6053336,36.24153752,1963.1
-1170000,245000,137.595518,36.28829685,1498.9
-1170000,250000,137.5856871,36.33504579,2055.5
-1170000,255000,137.5758408,36.38178436,2237.0
-1170000,260000,137.565979,36.42851258,2084.6
-1170000,265000,137.5561017,36.47523045,2266.5
-1170000,270000,137.5462089,36.52193799,1743.0
-1170000,275000,137.5363006,36.56863522,1743.8
-1170000,280000,137.5263767,36.61532214,1577.5
-1170000,285000,137.5164371,36.66199877,935.2
-1170000,290000,137.5064819,36.70866513,994.2
-1170000,295000,137.4965109,36.75532122,305.1
-1170000,300000,137.4865243,36.80196705,224.1
-1170000,305000,137.4765218,36.84860265,149.9
-1170000,310000,137.46650359999998,36.89522802,33.2
-1170000,370000,137.34503769999998,37.45393945,25.5
-1170000,375000,137.3348105,37.50043304,55.0
-1165000,75000,137.9713365,34.70124896,56.7
-1165000,80000,137.96204619999997,34.74836327,20.0
-1165000,85000,137.9527418,34.79546675,31.8
-1165000,90000,137.9434231,34.84255944,123.3
-1165000,95000,137.9340901,34.88964133,153.4
-1165000,100000,137.92474280000002,34.93671245,371.7
-1165000,105000,137.91538119999998,34.98377281,273.8
-1165000,110000,137.9060053,35.03082241,319.7
-1165000,115000,137.8966149,35.07786128,896.0
-1165000,120000,137.8872101,35.12488944,1048.0
-1165000,125000,137.8777909,35.17190688,388.1
-1165000,130000,137.8683571,35.21891363,877.0
-1165000,135000,137.85890890000002,35.2659097,616.0
-1165000,140000,137.849446,35.31289511,392.2
-1165000,145000,137.8399686,35.35986986,522.7
-1165000,150000,137.8304765,35.40683397,626.8
-1165000,155000,137.8209698,35.45378746,368.9
-1165000,160000,137.81144840000002,35.50073033,514.3
-1165000,165000,137.8019122,35.54766261,901.2
-1165000,170000,137.7923613,35.59458431,1406.9
-1165000,175000,137.78279560000001,35.64149543,2103.1
-1165000,180000,137.7732151,35.68839599,1598.0
-1165000,185000,137.7636197,35.73528601,1690.8
-1165000,190000,137.7540094,35.782165500000005,1457.8
-1165000,195000,137.7443841,35.82903447,1075.8
-1165000,200000,137.7347439,35.87589294,1025.3
-1165000,205000,137.7250887,35.92274092,1402.6
-1165000,210000,137.7154184,35.96957842,1482.7
-1165000,215000,137.7057331,36.01640546,1723.9
-1165000,220000,137.6960327,36.06322204,1222.1
-1165000,225000,137.6863171,36.11002819,1106.8
-1165000,230000,137.67658630000003,36.15682392,985.0
-1165000,235000,137.6668404,36.20360923,1854.0
-1165000,240000,137.6570792,36.25038414,1527.3
-1165000,245000,137.64730269999998,36.29714868,3030.0
-1165000,250000,137.63751090000002,36.34390284,2636.0
-1165000,255000,137.62770369999998,36.39064664,1924.0
-1165000,260000,137.6178811,36.43738009,2251.9
-1165000,265000,137.60804309999997,36.48410322,2043.6
-1165000,270000,137.59818969999998,36.53081602,2193.1
-1165000,275000,137.5883207,36.57751852,2376.1
-1165000,280000,137.57843630000002,36.62421073,1372.9
-1165000,285000,137.56853619999998,36.67089266,1893.6
-1165000,290000,137.55862050000002,36.71756432,1204.8
-1165000,295000,137.5486892,36.76422572,1260.0
-1165000,300000,137.53874230000002,36.81087689,658.0
-1165000,305000,137.52877959999998,36.85751782,191.2
-1165000,310000,137.5188011,36.90414854,65.8
-1165000,315000,137.50880690000002,36.95076906,10.9
-1160000,70000,138.0310774,34.662763500000004,7.9
-1160000,75000,138.0218385,34.70989346,93.4
-1160000,80000,138.0125856,34.75701261,57.8
-1160000,85000,138.0033184,34.80412095,42.3
-1160000,90000,137.9940371,34.85121849,242.6
-1160000,95000,137.9847416,34.89830525,166.9
-1160000,100000,137.97543180000002,34.94538125,462.3
-1160000,105000,137.96610780000003,34.9924465,400.0
-1160000,110000,137.9567694,35.03950101,388.0
-1160000,115000,137.9474167,35.08654479,964.7
-1160000,120000,137.9380496,35.13357786,586.3
-1160000,125000,137.92866809999998,35.18060024,791.7
-1160000,130000,137.9192722,35.22761193,592.7
-1160000,135000,137.90986180000002,35.27461296,860.4
-1160000,140000,137.9004369,35.32160333,965.4
-1160000,145000,137.8909974,35.36858305,493.8
-1160000,150000,137.88154340000003,35.41555215,745.0
-1160000,155000,137.8720748,35.46251063,648.5
-1160000,160000,137.8625915,35.50945851,392.3
-1160000,165000,137.8530935,35.55639581,629.1
-1160000,170000,137.8435809,35.60332253,1327.8
-1160000,175000,137.83405349999998,35.65023869,1827.2
-1160000,180000,137.8245113,35.6971443,2140.2
-1160000,185000,137.8149543,35.74403938,2208.0
-1160000,190000,137.8053824,35.79092394,2861.8
-1160000,195000,137.79579569999999,35.83779799,1558.9
-1160000,200000,137.7861941,35.88466155,1147.9
-1160000,205000,137.7765775,35.93151463,1204.5
-1160000,210000,137.766946,35.97835724,1156.5
-1160000,215000,137.7572994,36.025189399999995,1619.0
-1160000,220000,137.7476378,36.07201112,2018.0
-1160000,225000,137.737961,36.11882241,1572.2
-1160000,230000,137.72826919999997,36.16562329,1538.8
-1160000,235000,137.7185622,36.21241377,2072.6
-1160000,240000,137.70883999999998,36.25919386,1689.7
-1160000,245000,137.69910259999997,36.30596358,1767.2
-1160000,250000,137.68935,36.35272293,2529.4
-1160000,255000,137.679582,36.39947195,1436.0
-1160000,260000,137.6697987,36.44621062,1705.0
-1160000,265000,137.66,36.49293898,2351.2
-1160000,270000,137.65018590000003,36.53965703,1520.8
-1160000,275000,137.6403564,36.58636478,2021.6
-1160000,280000,137.63051140000002,36.63306225,2111.2
-1160000,285000,137.62065090000002,36.67974945,1081.4
-1160000,290000,137.6107749,36.726426399999994,1928.3
-1160000,295000,137.6008832,36.773093100000004,783.1
-1160000,300000,137.590976,36.81974957,469.9
-1160000,305000,137.581053,36.86639583,391.3
-1160000,310000,137.5711144,36.91303188,80.5
-1160000,315000,137.5611601,36.95965774,9.1
-1155000,70000,138.08155630000002,34.67136689,5.0
-1155000,75000,138.07235469999998,34.71850167,9.6
-1155000,80000,138.06313899999998,34.76562563,30.3
-1155000,85000,138.05390930000002,34.8127388,171.7
-1155000,90000,138.0446654,34.85984119,279.4
-1155000,95000,138.0354073,34.9069328,500.5
-1155000,100000,138.0261351,34.95401367,521.1
-1155000,105000,138.0168486,35.00108378,468.7
-1155000,110000,138.0075479,35.04814318,463.9
-1155000,115000,137.9982329,35.09519185,869.9
-1155000,120000,137.9889035,35.14222983,1402.2
-1155000,125000,137.97955980000003,35.18925712,1427.1
-1155000,130000,137.9702018,35.23627374,1187.7
-1155000,135000,137.96082919999998,35.28327969,1582.0
-1155000,140000,137.95144230000002,35.33027501,455.4
-1155000,145000,137.9420408,35.37725969,1341.3
-1155000,150000,137.9326249,35.42423375,1347.8
-1155000,155000,137.9231944,35.47119721,700.5
-1155000,160000,137.9137493,35.51815008,645.8
-1155000,165000,137.9042895,35.56509237,437.0
-1155000,170000,137.8948151,35.612024100000006,638.5
-1155000,175000,137.8853261,35.65894527,895.4
-1155000,180000,137.8758223,35.70585592,1088.3
-1155000,185000,137.86630369999997,35.75275603,1122.1
-1155000,190000,137.85677040000002,35.79964564,1850.7
-1155000,195000,137.84722230000003,35.84652475,1869.8
-1155000,200000,137.8376592,35.89339338,1468.2
-1155000,205000,137.8280813,35.94025154,1860.8
-1155000,210000,137.8184885,35.98709925,1062.6
-1155000,215000,137.80888069999997,36.03393651,1500.8
